,TMAX,TMIN,TMEAN
2010-08-05,17.4516665140788,13.1000000635783,14.959583315584403
2010-08-06,19.6049998601278,12.8733332951864,16.536666671435047
2010-08-07,21.6133330663045,15.4149998029073,18.753611081176327
2010-08-08,20.0866667429606,13.0566665331523,17.55847216314739
2010-08-09,19.9650001525879,13.9683335622152,16.56770840618346
2010-08-10,20.0949999491374,15.641666730245,17.90354167090523
2010-08-11,18.9116668701172,14.2650000254313,16.558611041969716
2010-08-12,16.6516666412354,12.0066665013631,14.607152799765272
2010-08-13,12.4516665140788,8.18166653315226,10.997916618982954
2010-08-14,12.8083333969116,6.12166666984558,9.880763908227282
2010-08-15,14.2266667683919,9.19833342234294,12.06541665395101
2010-08-16,14.1650001207987,8.94333346684774,11.926111088858711
2010-08-17,14.6699999173482,10.7633333206177,12.979444397820359
2010-08-18,16.020000298818,11.3699998855591,14.156388885445066
2010-08-19,15.975000222524,11.5099999109904,13.900138861603205
2010-08-20,18.8649997711182,13.5050001144409,16.63590272929933
2010-08-21,20.2083333333333,15.8800001144409,18.149861123826778
2010-08-22,20.5066665013631,16.2316672007243,18.47352774143219
2010-08-23,19.4733336766561,11.681666692098,16.09159725904465
2010-08-24,17.1666666666667,9.77000013987223,14.189374996556182
2010-08-25,21.546667098999,15.0383332570394,18.384791692097988
2010-08-26,23.7199999491374,17.4249998728434,20.10597217082978
2010-08-27,17.9716669718424,12.5233333905538,16.020833353201542
2010-08-28,18.6000000635783,14.141666730245,16.90006951491038
2010-08-29,17.9750000635783,14.4266665776571,16.397847248448272
2010-08-30,18.7800003687541,14.1166666348775,16.331666701369816
2010-08-31,20.0200001398722,14.1149999300639,16.733958264191944
2010-09-01,16.4500001271566,9.65333318710327,12.392569396230906
2010-09-02,13.4866666793823,9.59833304087321,11.527708351612098
2010-09-03,17.7750002543132,11.9433334668477,14.945763899220362
2010-09-04,19.0149997075399,14.4566666285197,16.819166686799807
2010-09-05,19.2150001525879,16.0683336257935,17.31743051608405
2010-09-06,18.0799999237061,11.3450002670288,15.54548614554936
2010-09-07,9.53666655222575,5.09166669845581,7.428055554628373
2010-09-08,7.85500001907349,1.99000000953674,5.01097221672535
2010-09-09,13.5216663678487,3.91833333174388,8.83902778393692
2010-09-10,16.7433334986369,11.4666665395101,14.349722233083511
2010-09-11,18.108333269755,12.3099999427795,15.207083384195963
2010-09-12,17.7099997202555,13.7983334859212,15.827986048327546
2010-09-13,19.3099997838338,13.4516665140788,16.52930554416444
2010-09-14,18.0983333587646,13.25,15.373888896571264
2010-09-15,20.1900002161662,14.8716665903727,17.552152779367237
2010-09-16,14.1900002161662,9.91666666666667,11.5720833407508
2010-09-17,11.2566665013631,7.51333340009054,9.029027753406098
2010-09-18,9.02500025431315,7.17500003178914,8.01125004556444
2010-09-19,13.068333307902,7.61333322525024,10.226875013775294
2010-09-20,11.6150000890096,8.3833335240682,9.944097227520416
2010-09-21,12.2683331171672,8.58499987920125,10.433472189638348
2010-09-22,12.1866668065389,8.92500003178914,10.438055581516691
2010-09-23,10.4216666221619,5.94833326339722,9.0492360856798
2010-09-24,7.88333336512248,4.92666673660278,6.285138898425632
2010-09-25,7.17333316802979,2.08166668812434,4.545694441431099
2010-09-26,8.83999999364217,1.88499999046326,5.140902764267391
2010-09-27,9.29166682561239,5.27999997138977,7.770138909419377
2010-09-28,9.94833342234294,5.69500009218852,7.808888898955452
2010-09-29,12.9950000445048,8.03500000635783,10.223888870742586
2010-09-30,12.6500000953674,8.03333330154419,9.984513878822321
2010-10-01,13.1166667938232,7.44666679700216,10.389166689581346
2010-10-02,12.8266668319702,8.85333347320557,10.449166662163202
2010-10-03,8.95166651407878,3.92833336194356,6.181319425503413
2010-10-04,4.64333335558573,1.97000000874201,3.0916666860381756
2010-10-05,11.8416666984558,4.03833337624868,8.777361121442587
2010-10-06,11.7050000826518,5.86500000953674,8.893680555952912
2010-10-07,9.7400000890096,6.94666663805644,8.448055571979948
2010-10-08,10.0083335240682,6.0116666952769,8.11736109852791
2010-10-09,8.23166656494141,2.89333335558573,5.916041662295658
2010-10-10,3.11166667938232,1.00333335002263,2.1722222185797153
2010-10-11,4.31166664759318,1.60999997456868,3.0334027798639394
2010-10-12,5.96500007311503,2.59833331902822,4.467986106872559
2010-10-13,7.45666670799255,3.82666671276093,5.954861112766795
2010-10-14,6.75,2.95500004291534,4.920000006755193
2010-10-15,6.75999999046326,2.10333331425985,3.7458333538638224
2010-10-16,7.62666662534078,0.976666669050852,5.037847220483753
2010-10-17,3.71166670322418,-1.18833335240682,1.1897916690860357
2010-10-18,7.02333331108093,3.05499994754791,5.091041660971112
2010-10-19,10.5066666603088,4.73666675885518,8.035694463385473
2010-10-20,11.278333346049,7.97166665395101,9.238263901737001
2010-10-21,10.9433334668477,5.94333338737488,8.906944443782168
2010-10-22,7.49500012397766,4.75333333015442,5.853611118263668
2010-10-23,8.54333345095317,3.87666666507721,5.891041669580672
2010-10-24,6.37333329518636,2.5116666952769,4.729652790559663
2010-10-25,4.98999993006388,-0.299999993915359,1.8842361046829155
2010-10-26,9.37833325068156,4.32999996344248,7.421319410204887
2010-10-27,12.7116664250692,8.23000001907349,10.105277776718138
2010-10-28,13.5549998283386,9.05833339691162,11.07708330949147
2010-10-29,8.98999993006388,-0.408333326379458,4.435625013546087
2010-10-30,1.32666665315628,-1.12833333015442,0.02409721872148446
2010-10-31,0.864999999602636,-1.19666667779287,-0.33381944464053986
2010-11-01,1.7800000111262,-0.206666668256124,0.48833332985587824
2010-11-02,8.81166664759318,-0.150000000993411,4.512430570890299
2010-11-03,10.4116667111715,8.30333312352498,9.317222211096027
2010-11-04,10.9349997838338,7.41833329200745,9.252013852198916
2010-11-05,10.2049999237061,6.96499999364217,8.796111080381607
2010-11-06,10.1616668701172,3.90500005086263,7.167430579662324
2010-11-07,3.60000002384186,-2.52166660626729,0.3491666718618942
2010-11-08,1.8566666841507,-4.27666664123535,-0.9881249963719813
2010-11-09,-0.065000001030664,-2.98333334922791,-1.7447916701203205
2010-11-10,-2.13666665554047,-3.6599999666214,-2.681736106673877
2010-11-11,2.28999996185303,-3.22166669368744,-1.135000004355485
2010-11-12,8.25333333015442,2.83833332856496,5.736041663421525
2010-11-13,10.1183333396912,4.93666664759318,7.9240277939372605
2010-11-14,6.13166666030884,-2.23000005880992,1.6681944466092522
2010-11-15,-2.98166664441427,-5.98166672388713,-4.032083322604497
2010-11-16,1.58499997854233,-5.0716667175293,-3.0822916803881513
2010-11-17,3.79166662693024,-3.06499993801117,-0.19722221417921712
2010-11-18,-2.30499998728434,-4.11833333969116,-3.4086111204491716
2010-11-19,-0.391666665673256,-4.05833339691162,-2.3047222271561623
2010-11-20,-0.141666664431492,-3.48333326975505,-1.7314583263359973
2010-11-21,-1.19500001271566,-3.52999997138977,-2.07361111127668
2010-11-22,-2.22833335399628,-4.25750005245209,-3.4294318195545306
2010-11-24,-1.99749997258186,-6.57333342234294,-3.9888636442747982
2010-11-25,-3.92666669686635,-7.23499989509583,-5.674666652896187
2010-11-26,-1.84333334366481,-8.71000003814697,-5.550486092766126
2010-11-27,-2.94166664282481,-7.64166665077209,-6.035527783963416
2010-11-28,-7.16833337148031,-10.1633334159851,-7.951180537541707
2010-11-29,-4.82333326339722,-8.98000001907349,-7.151944425370957
2010-11-30,-3.16833337148031,-5.41999999682109,-4.297499991125531
2010-12-01,-5.61166659990946,-6.28000020980835,-6.095666710535686
2010-12-03,-8.40333334604899,-9.95833333333333,-8.862777762942843
2010-12-04,-0.34666666885217,-7.52999997138977,-2.5818000064293543
2010-12-05,3.18250000476837,1.5,2.153309525762286
2010-12-06,4.73166656494141,3.75,4.330555558204651
2010-12-07,3.76666665077209,2.10499998927116,3.2469696971503166
2010-12-08,2.94833338260651,1.98000001907349,2.435512833106212
2010-12-09,6.8199999332428,3.84666665395101,5.245500024727414
2010-12-10,10.850000222524,9.28666655222575,10.134555541144481
2010-12-11,10.8083332379659,8.6299999554952,9.473541690243614
2010-12-12,9.40833330154419,3.98166656494141,7.632500014371342
2010-12-13,6.04500007629395,0.881666660308838,3.8607639090882415
2010-12-14,2.81833330790202,-4.13833328088125,0.8752777701398976
