,TMIN min band,TMIN max band,TMIN
1900-02-16,-7.8,0.8,-3.8400662476660057
1900-02-17,-5.8,1.8,-2.286687975347963
1900-02-18,-6.6,0.4,-2.572643556781822
1900-02-19,-6.0,1.0,-4.003501857927667
1900-02-20,-4.8,-0.4,-2.710779394221023
1900-02-21,-7.2,1.4,-4.836125691859304
1900-02-22,-4.4,1.4,-1.1983384130918022
1900-02-23,-6.2,3.8,-2.3038800793756162
1900-02-24,-6.2,0.8,-1.5667480026588425
1900-02-25,-6.6,-0.4,-2.5459842896960962
1900-02-26,-3.3,3.0,-0.34963968470870027
1900-02-27,-3.0,0.6,-1.8275455024981568
1900-02-28,-9.6,2.6,-4.581473467402652
1900-03-01,-8.2,5.0,-0.07714085908734462
1900-03-02,-8.6,12.0,1.08382851747854
1900-03-03,-6.4,11.7,0.02396426114782686
1900-03-04,-4.6,2.6,-1.8920046339194077
1900-03-05,-8.8,7.0,0.9058751919645492
1900-03-06,-2.2,8.2,3.4963499510315343
1900-03-07,-3.8,8.6,2.248604776682146
1900-03-08,-7.0,8.0,1.5499594144221698
1900-03-09,-1.6,13.3,4.610094706016363
1900-03-10,-9.6,11.2,5.681675811389347
1900-03-11,0.4,6.8,4.441690327881949
1900-03-12,-7.4,6.4,0.6579413187999122
1900-03-13,-0.8,6.0,3.238379528150326
1900-03-14,-6.0,8.1,-0.3326599303181238
1900-03-15,-7.6,6.4,-1.4893709546449752
1900-03-16,-12.0,2.0,-4.2920703131369615
1900-03-17,-11.8,-3.8,-6.262402549289417
1900-03-18,-6.8,3.2,-1.574075834737871
1900-03-19,-5.8,-1.6,-2.9125244332588682
1900-03-20,-5.2,4.0,-1.3949418433574614
1900-03-21,-6.8,1.8,-2.940607354915094
1900-03-22,-8.8,2.0,-3.3292462649367387
1900-03-23,-5.2,3.0,-1.0066587759733834
1900-03-24,-4.6,2.7,-0.7422309384897089
1900-03-25,-10.4,2.0,-1.679598197268221
1900-03-26,-5.8,2.8,-2.3683592099903863
1900-03-27,-8.4,4.3,-1.9889290002685271
1900-03-28,-5.0,-1.0,-3.7228041887058407
1900-03-29,-6.2,2.0,-1.5739447187996496
1900-03-30,-4.4,1.0,-2.05181278233107
1900-03-31,-7.0,6.8,1.5669061194579676
1900-04-01,-4.4,1.0,-1.9547496571685394
1900-04-02,-6.4,2.2,-3.1610155448544486
1900-04-03,-5.2,6.6,-0.7637306587547733
1900-04-04,-5.4,1.4,-2.2873238608424082
1900-04-05,-6.4,-0.8,-4.251291605591382
1900-04-06,-4.4,3.8,-1.2424642509294836
1900-04-07,-7.8,0.0,-5.2714952936198705
1900-04-08,-9.8,0.1,-5.193438860281877
1900-04-09,-7.2,-1.0,-5.866992262198825
1900-04-10,-8.8,-1.8,-5.531826071159479
1900-04-11,-10.4,9.2,0.5036537026668262
1900-04-12,-3.0,6.0,1.8820736513259215
1900-04-13,-6.6,12.4,4.632977386844844
1900-04-14,-11.4,10.6,1.810543961859459
1900-04-15,-3.6,8.2,3.0865268555834295
1900-04-16,-0.8,6.0,3.360495695908107
1900-04-17,-3.2,6.0,1.3382738504409981
1900-04-18,-4.4,6.4,-0.13963534820537993
1900-04-19,-6.6,6.5,0.5190627982430805
1900-04-20,-0.8,11.8,5.261538619720119
1900-04-21,0.4,11.8,4.02981895348092
1900-04-22,-0.8,7.0,4.39072243486046
1900-04-23,-5.4,7.4,3.6230468536065277
1900-04-24,-6.6,8.6,0.684429017223659
1900-04-25,-4.4,7.0,2.235587421444931
1900-04-26,-9.0,7.0,-0.5331103600956445
1900-04-27,-2.0,4.8,-0.2155608036920056
1900-04-28,-5.2,6.0,-0.6205306264115212
1900-04-29,-7.2,5.3,-0.6042302322804578
1900-04-30,-6.6,6.0,2.951715876204955
1900-05-01,-5.0,6.8,0.631555326037456
1900-05-02,-7.0,11.0,-1.284936393316615
1900-05-03,-5.4,0.8,-2.9476031445209157
1900-05-04,-1.0,9.0,4.431986922180216
1900-05-05,-1.6,9.2,3.1711236114771117
1900-05-06,-4.2,2.4,-1.3371363318653358
1900-05-07,-5.4,2.2,-1.66312175659203
1900-05-08,-5.0,7.0,-0.7550275775655451
1900-05-09,-6.6,2.0,-2.7583233925785966
1900-05-10,-3.0,7.6,3.218855821021004
1900-05-11,-6.6,8.0,3.8109662235213677
1900-05-12,-3.4,6.6,1.4096857870289952
1900-05-13,-6.0,1.4,-2.1723970179765484
1900-05-14,-9.4,4.3,-2.0398434204049307
1900-05-15,-3.6,6.2,-0.233101732310475
1900-05-16,-8.6,2.1,-1.1178127989816402
1900-05-17,-12.4,1.4,-2.2836344402458835
1900-05-18,-7.8,4.4,-1.4966386364119246
1900-05-19,-6.6,5.0,-0.9753204510805099
1900-05-20,-7.6,7.4,0.14696836186248968
1900-05-21,0.0,7.8,3.1734629128418304
1900-05-22,-4.5,6.0,0.965493160530337
1900-05-23,-5.2,5.2,-1.4702684335421252
1900-05-24,-3.6,5.4,1.0795249084867011
1900-05-25,-11.2,11.6,4.52051244638101
1900-05-26,-1.0,13.2,5.723890498709383
1900-05-27,-7.2,12.8,3.07009608043676
1900-05-28,-2.5,14.0,4.216068624797661
1900-05-29,-7.6,14.0,6.108219828927742
1900-05-30,-7.0,4.0,1.538303650223406
1900-05-31,-1.4,6.8,2.472449840830233
1900-06-01,1.6,11.0,5.452547275991471
1900-06-02,1.8,11.0,5.369254393779101
1900-06-03,-3.0,5.8,0.995526576252954
1900-06-04,1.0,8.8,4.502504321493274
1900-06-05,3.0,12.5,6.591873080846116
1900-06-06,-1.0,15.2,7.835379785024897
1900-06-07,4.3,12.2,7.450608863265982
1900-06-08,8.0,16.8,12.624576044842879
1900-06-09,5.0,17.0,11.47489078916792
1900-06-10,1.4,16.0,8.504558274172531
1900-06-11,1.4,12.7,7.742329896873099
1900-06-12,5.4,16.4,12.45662396576152
1900-06-13,7.0,16.2,13.042182931350863
1900-06-14,6.0,17.2,12.867889013410984
1900-06-15,7.0,17.2,12.46673037506869
1900-06-16,7.4,18.4,11.54748641076321
1900-06-17,9.3,19.0,13.107758834749092
1900-06-18,5.2,19.0,13.94363271765764
1900-06-19,6.8,17.0,13.240060177993154
1900-06-20,4.6,16.6,9.097406231519711
1900-06-21,6.8,16.6,10.921620340255735
1900-06-22,9.8,16.0,14.28023246137187
1900-06-23,7.4,17.0,12.194062573675533
1900-06-24,7.0,18.8,13.600473577639955
1900-06-25,5.4,14.0,11.503605286574935
1900-06-26,7.4,18.0,12.144583574940393
1900-06-27,3.6,17.4,11.64680455923272
1900-06-28,5.6,15.0,11.798831908488012
1900-06-29,1.2,16.6,9.36249896330769
1900-06-30,6.0,16.2,11.04624957269302
1900-07-01,7.2,14.4,10.62934074332748
1900-07-02,-1.0,12.0,5.841725055050808
1900-07-03,-1.0,9.4,5.818471573961708
1900-07-04,2.4,16.4,8.726361155318697
1900-07-05,1.8,16.6,6.712103886610654
1900-07-06,1.2,16.4,10.148986191094176
1900-07-07,2.0,17.6,8.167783516226041
1900-07-08,6.2,14.0,11.099807492465747
1900-07-09,10.2,15.2,13.196007231889427
1900-07-10,6.8,18.0,12.765364497143132
1900-07-11,5.0,16.0,8.549183114991823
1900-07-12,6.8,12.6,9.416902417300555
1900-07-13,4.0,15.6,7.968375634910842
1900-07-14,6.0,18.0,13.656844494586002
1900-07-15,4.0,16.6,13.180858311018193
1900-07-16,8.0,17.4,13.016879892225855
1900-07-17,9.6,17.0,13.657194136602271
1900-07-18,7.6,17.5,12.652421488393973
1900-07-19,7.6,19.0,13.27614637704286
1900-07-20,5.2,19.4,13.742346512939324
1900-07-21,6.0,17.0,13.951891254996012
1900-07-22,6.0,19.0,12.40691785876035
1900-07-23,8.0,17.8,14.801401169727813
1900-07-24,7.5,18.0,13.069740084196056
1900-07-25,7.0,16.4,11.541282596890698
1900-07-26,5.8,17.9,11.156362825263132
1900-07-27,9.6,17.0,13.155242813483701
1900-07-28,7.2,15.0,11.600776046031607
1900-07-29,6.4,16.2,9.454614873105616
1900-07-30,6.0,16.4,10.934705067957356
1900-07-31,9.0,17.6,11.982165424114665
1900-08-01,3.0,14.2,11.479326550281263
1900-08-02,9.8,16.2,13.369425277849572
1900-08-03,3.8,12.6,6.925328303087149
1900-08-04,3.6,13.2,7.519281349607138
1900-08-05,3.1,10.6,7.259465085075486
1900-08-06,2.2,18.0,10.812648022321651
1900-08-07,4.7,14.5,10.023102063156738
1900-08-08,2.4,13.8,8.329827205600196
1900-08-09,3.0,16.4,10.968955072746041
1900-08-10,8.0,15.8,12.153333024564466
1900-08-11,4.0,18.0,10.968728388987893
1900-08-12,11.0,18.0,14.880536273743797
1900-08-13,6.0,18.6,10.430144345215027
1900-08-14,6.6,17.8,12.6568764198638
1900-08-15,7.1,17.4,11.937490875188663
1900-08-16,3.8,15.0,9.270886233390076
1900-08-17,3.8,18.0,13.605942657519195
1900-08-18,7.2,15.0,11.360922239048362
1900-08-19,3.0,16.4,11.607856705698744
1900-08-20,5.4,15.0,9.878828690232725
1900-08-21,1.8,10.5,8.114403597154046
1900-08-22,0.8,10.5,6.4308584439765895
1900-08-23,0.0,9.2,4.972049482482165
1900-08-24,-2.6,11.6,5.616323158846199
1900-08-25,4.0,19.0,10.50600961813499
1900-08-26,0.0,7.0,2.6881907815161132
1900-08-27,5.0,13.6,9.851571611056569
1900-08-28,9.0,18.2,13.074841057131293
1900-08-29,2.4,14.0,10.499777393625436
1900-08-30,2.4,18.0,11.743912299512793
1900-08-31,9.2,18.0,15.500919091069171
1900-09-01,-1.0,13.8,8.826359207693507
1900-09-02,-4.0,14.0,7.964170217376155
1900-09-03,-3.7,14.2,6.712225827975799
1900-09-04,-4.4,8.0,2.8613363491893145
1900-09-05,3.0,18.0,8.760112292027468
1900-09-06,2.0,7.2,4.587033280263572
1900-09-07,4.6,15.9,11.904848591363338
1900-09-08,-7.2,10.6,3.9674903017573104
1900-09-09,-5.0,14.0,3.9414554451971813
1900-09-10,-5.7,14.4,4.271447362176669
1900-09-11,1.5,14.6,9.587756712214619
1900-09-12,0.4,13.1,9.776525809754743
1900-09-13,4.2,14.6,6.528132354282526
1900-09-14,4.2,15.2,8.041512577647275
1900-09-15,5.4,15.6,11.13242377457358
1900-09-16,3.0,13.2,7.056457321688874
1900-09-17,2.4,13.4,7.05941439394482
1900-09-18,1.2,11.5,7.141260607554007
1900-09-19,-4.6,16.2,5.814843770229476
1900-09-20,-1.6,14.6,4.416170967875869
1900-09-21,-3.2,14.0,5.470490048601185
1900-09-22,-3.0,11.0,6.187070917257946
1900-09-23,-0.2,13.0,6.621583364400217
1900-09-24,4.0,12.4,6.816303501241838
1900-09-25,-5.4,11.2,2.4776390708658718
1900-09-26,-6.8,14.8,1.5206629418774928
1900-09-27,2.2,14.4,5.382094579940703
1900-09-28,-0.5,10.4,6.31257372950343
1900-09-29,-1.8,14.6,6.528263791945292
1900-09-30,-4.6,11.2,4.36423406434811
1900-10-01,-1.6,11.8,6.797614213252207
1900-10-02,-4.2,11.4,5.643520664288053
1900-10-03,1.8,11.4,6.5326349727806665
1900-10-04,-6.2,11.8,4.581704526608918
1900-10-05,-2.4,18.0,5.311887034440359
1900-10-06,4.0,10.8,7.357159172329515
1900-10-07,0.0,11.2,5.557263663698304
1900-10-08,0.0,10.2,6.466110598260692
1900-10-09,3.2,13.3,7.534281104149334
1900-10-10,-2.6,13.0,5.270734515028206
1900-10-11,1.8,15.8,8.937595331540104
1900-10-12,0.0,10.7,5.216290824654541
1900-10-13,-3.6,4.4,-0.07866965993117254
1900-10-14,-9.0,11.6,3.831829294381732
1900-10-15,2.6,15.4,8.513466195382009
1900-10-16,-1.2,12.6,5.748674352251727
1900-10-17,-0.2,16.0,6.240643392548987
1900-10-18,2.6,10.4,7.142933545302498
1900-10-19,-3.2,10.4,3.9821043036079042
1900-10-20,-4.4,5.0,-0.1372556243121835
1900-10-21,-5.0,9.4,-0.06950183029769849
1900-10-22,-9.9,3.3,-2.3685906583908864
1900-10-23,-9.2,0.8,-2.69118717517688
1900-10-24,-4.4,10.2,3.7487353786366775
1900-10-25,-0.2,9.0,6.007427016909143
1900-10-26,-6.0,5.3,0.4523857737201447
1900-10-27,-2.0,6.8,2.845081147872302
1900-10-28,1.4,11.0,5.760208308706441
1900-10-29,-2.8,12.8,2.6820897694201284
1900-10-30,-2.8,9.5,7.954044925482589
1900-10-31,-4.6,6.1,0.918162154258115
1900-11-01,-2.0,9.0,3.8852468735836942
1900-11-02,2.6,12.0,7.519489422028156
1900-11-03,1.2,14.0,7.177854257395099
1900-11-04,0.2,15.0,7.7023824153468095
1900-11-05,-4.0,9.0,2.0095214638314753
1900-11-06,-4.8,5.6,0.3734983718411339
1900-11-07,-5.8,9.0,2.253601546476283
1900-11-08,-2.4,12.6,4.103136048052366
1900-11-09,-4.6,6.4,0.17127675856617874
1900-11-10,-4.8,5.2,-1.0014987951774812
1900-11-11,-4.2,4.2,-1.1839725394685452
1900-11-12,-9.2,11.2,0.5272001187047102
1900-11-13,-3.4,7.2,-0.0341609577344673
1900-11-14,-7.4,9.0,0.17009288452143448
1900-11-15,-2.7,9.0,2.7479561402778216
1900-11-16,-3.6,7.6,0.47813819038076455
1900-11-17,-6.0,5.2,-2.0596203431282603
1900-11-18,-7.0,7.0,-3.317096774644666
1900-11-19,-9.0,8.5,-3.2758013048720573
1900-11-20,-5.0,2.8,-0.22058625143106336
1900-11-21,-3.0,4.2,2.183845201871382
1900-11-22,-3.2,9.4,3.015227699864653
1900-11-23,-3.0,6.8,1.6241411022222105
1900-11-24,-6.2,5.6,-0.6141741318698838
1900-11-25,-3.2,6.2,0.3394982773755178
1900-11-26,-4.8,13.2,-0.5612772711141787
1900-11-27,-3.2,2.9,-1.8526959504642588
1900-11-28,-6.8,1.2,-1.993673625607017
1900-11-29,-5.0,0.2,-2.4221145751584134
1900-11-30,-3.4,5.6,1.6967678577694563
1900-12-01,-7.6,0.8,-4.511230092128147
1900-12-02,-10.0,-0.6,-6.356573323809572
1900-12-03,-7.6,0.0,-4.047281259998335
1900-12-04,-5.0,1.8,-0.268107205656229
1900-12-05,-3.6,2.8,0.2636119647985027
1900-12-06,-5.2,1.0,-1.908633598725355
1900-12-07,-6.2,1.0,-1.5951963886561025
1900-12-08,-4.4,1.1,-1.667055358893446
1900-12-09,-5.3,7.4,1.8379720004428999
1900-12-10,-12.0,6.2,0.0987184681788079
1900-12-11,-4.2,6.0,-0.14328310961922458
1900-12-12,-3.0,7.8,1.997959303201127
1900-12-13,-7.0,4.8,-1.1075416356799808
1900-12-14,-3.5,8.6,0.5758965504380524
1900-12-15,-3.4,7.0,0.9319756772093276
1900-12-16,-3.5,6.2,-0.475261210140075
1900-12-17,-5.0,4.8,0.40068392233724925
1900-12-18,-2.6,5.0,0.47327464025200605
1900-12-19,-6.8,7.8,0.5509026120953515
1900-12-20,-4.4,2.0,-0.5931161711784418
1900-12-21,-3.4,4.6,0.24925258875829046
1900-12-22,-1.4,4.8,1.665643480250243
1900-12-23,-5.2,3.2,-1.3460876978920455
1900-12-24,-6.4,2.4,-1.2484853897097064
1900-12-25,0.4,7.0,2.6444027583804375
1900-12-26,-3.9,5.0,0.19208833741261674
1900-12-27,-6.4,0.2,-3.118737051480199
1900-12-28,-6.0,1.4,-2.091551478965176
1900-12-29,-4.8,2.4,-1.6780562075302041
1900-12-30,-6.2,0.7,-2.013581479428137
1900-12-31,-7.0,-0.6,-5.213151841542957
1901-01-01,-10.0,-1.0,-4.295611842467736
1901-01-02,-18.4,-0.8,-8.752819399603052
1901-01-03,-11.0,0.8,-3.641968367164251
1901-01-04,-13.5,0.0,-4.148170876768438
1901-01-05,-10.5,0.0,-4.752795071962084
1901-01-06,-14.0,0.2,-6.1778516736321345
1901-01-07,-8.0,1.0,-3.00164096531635
1901-01-08,-6.6,-0.4,-2.755574023994261
1901-01-09,-6.0,3.0,-2.625612320295607
1901-01-10,-11.4,3.6,-4.469148632973738
1901-01-11,-8.2,-2.0,-4.671788240587217
1901-01-12,-8.8,3.0,-2.4167802694323917
1901-01-13,-5.6,6.2,0.5555372027705224
1901-01-14,-3.4,5.0,0.08086401964519742
1901-01-15,-6.6,4.2,-1.2470496955861403
1901-01-16,-4.2,1.4,-1.0947028677275896
1901-01-17,-10.0,0.0,-5.786720287801468
1901-01-18,-8.6,-3.2,-5.583732870234584
1901-01-19,-9.0,2.2,-2.7498942718315735
1901-01-20,-10.6,-0.4,-3.770227131407487
1901-01-21,-4.6,5.2,-0.3864277967200701
1901-01-22,-4.6,2.6,0.3645919650991529
1901-01-23,-4.4,5.8,2.4910069215195927
1901-01-24,-5.0,5.4,1.1673950435921054
1901-01-25,-7.2,5.2,-2.139247916736302
1901-01-26,-6.0,1.0,-4.296668817119868
1901-01-27,-8.1,0.2,-2.8245833897313117
1901-01-28,-7.8,-0.8,-4.025225079214972
1901-01-29,-10.0,-2.0,-4.691267108181229
1901-01-30,-14.8,-4.4,-8.85393252588794
1901-01-31,-17.6,-2.0,-8.104841275043468
1901-02-01,-16.6,-2.2,-8.343338397514286
1901-02-02,-7.0,-1.4,-3.323673867161271
1901-02-03,-11.4,2.0,-5.119972427230379
1901-02-04,-11.4,-4.2,-7.8937742278706
1901-02-05,-7.8,-0.8,-5.69333125243977
1901-02-06,-16.6,0.8,-7.68306876034948
1901-02-07,-9.0,1.1,-5.204371054039303
1901-02-08,-6.2,0.6,-3.7487364632929276
1901-02-09,-7.5,2.2,-1.8655496579540776
1901-02-10,-5.6,0.2,-2.3441796864400897
1901-02-11,-7.4,3.6,-1.3015812670502773
1901-02-12,-10.2,4.2,-1.7358357690907253
1901-02-13,-11.0,0.0,-3.7403274934630684
1901-02-14,-17.5,1.6,-4.3199884606857015
1901-02-15,-11.4,-4.6,-6.420834411191211
1901-02-16,-12.3,-3.4,-9.227627370031604
1901-02-17,-6.0,3.8,-0.8653812724587832
1901-02-18,-9.2,0.2,-4.4506373076750885
1901-02-19,-8.6,2.4,-3.2701118808233534
1901-02-20,-12.6,-2.2,-6.723834299399364
1901-02-21,-12.6,-2.0,-7.371073015547366
1901-02-22,-12.0,1.2,-5.456809497675196
1901-02-23,-15.0,-5.6,-9.162758984390203
1901-02-24,-15.0,-3.2,-6.976968156248626
1901-02-25,-7.0,-0.4,-3.320208592801044
1901-02-26,-5.2,-1.2,-3.000951041256402
1901-02-27,-9.0,1.8,-3.4732590435453043
1901-02-28,-11.2,-0.4,-4.993354311673695
1901-03-01,-2.8,1.8,-0.6082913376607956
1901-03-02,-5.2,3.5,0.8081159087818203
1901-03-03,-6.6,-1.0,-4.19190257648261
1901-03-04,-6.2,5.0,-1.7989300683855562
1901-03-05,-10.6,3.4,-0.5646948859318035
1901-03-06,-7.6,4.4,-3.029597313603964
1901-03-07,-9.8,-2.0,-5.666744937609666
1901-03-08,-9.1,-2.8,-7.114240231096184
1901-03-09,-12.0,-0.2,-5.6581023079579715
1901-03-10,-12.0,6.5,-4.494382919396215
1901-03-11,-6.8,0.0,-1.0487830408686494
1901-03-12,-2.2,5.4,1.132355127207166
1901-03-13,-3.4,5.5,2.1168938840944325
1901-03-14,-7.6,2.8,0.20030084445324906
1901-03-15,-7.4,3.0,-1.3374894616612971
1901-03-16,-6.0,8.0,-2.2990103674041475
1901-03-17,-7.6,2.8,-0.9371572011223892
1901-03-18,-8.2,1.4,-3.4185422075868352
1901-03-19,-14.4,-3.8,-7.505274202999553
1901-03-20,-7.0,-1.0,-3.157668797925636
1901-03-21,-8.8,2.0,-3.1732947682009947
1901-03-22,-6.4,4.2,-1.3869619531657926
1901-03-23,-2.8,6.6,2.023073503609772
1901-03-24,-6.0,3.0,-0.4605441833810128
1901-03-25,-2.8,6.2,0.4633696709667833
1901-03-26,-6.6,1.0,-2.429290580756937
1901-03-27,-8.2,0.0,-3.5665371906365304
1901-03-28,-4.8,5.0,0.5092119837997383
1901-03-29,-4.0,4.8,1.1475093494118882
1901-03-30,-3.8,6.0,-0.05394662171506141
1901-03-31,-7.2,0.6,-3.1576755396402607
1901-04-01,-2.4,6.0,2.334586137187752
1901-04-02,-4.3,4.2,0.9291239134229214
1901-04-03,-6.3,7.6,1.634007726967882
1901-04-04,-1.4,8.4,2.601756190249937
1901-04-05,-3.5,10.2,2.438898776760747
1901-04-06,-0.4,12.0,6.789354543913778
1901-04-07,-1.0,5.8,3.364746948230473
1901-04-08,-5.2,5.8,1.8937116653702248
1901-04-09,-7.5,5.5,2.8548315553191994
1901-04-10,-4.4,5.8,-0.2445354812179057
1901-04-11,-6.6,2.0,-0.6866352140699306
1901-04-12,-12.4,-2.2,-5.45330022008535
1901-04-13,-4.5,6.6,0.2797756104114085
1901-04-14,-0.2,9.7,3.9945202600857246
1901-04-15,-11.2,5.0,0.5411292732705069
1901-04-16,-7.8,11.6,2.353967538368143
1901-04-17,-8.0,6.8,0.04544594642444662
1901-04-18,-1.0,13.0,3.945786429188417
1901-04-19,-5.4,8.6,3.2889802228019014
1901-04-20,-2.4,5.4,0.3199554578124436
1901-04-21,-3.2,3.0,-0.5588951980258319
1901-04-22,-1.2,3.0,1.6535611802015902
1901-04-23,-1.6,6.2,1.2671424832919174
1901-04-24,-2.4,5.0,0.424251828991071
1901-04-25,-6.6,4.4,-1.4560707882466537
1901-04-26,-7.6,-0.4,-4.6768965599281405
1901-04-27,-7.8,5.0,-2.1931403086776537
1901-04-28,-1.0,10.2,2.869953175700608
1901-04-29,-3.7,7.6,2.5763120071727554
1901-04-30,-4.4,6.0,0.49312194684644656
1901-05-01,-3.0,5.4,0.7733435686119239
1901-05-02,-9.2,5.6,-0.6780065656992867
1901-05-03,-1.2,14.0,4.3104726774796776
1901-05-04,-8.2,4.8,-2.1690957461730758
1901-05-05,-7.4,5.0,0.6105345049866597
1901-05-06,-8.9,-1.4,-4.948779758011825
1901-05-07,-5.0,1.2,-3.5313663894875966
1901-05-08,-3.8,2.0,-0.694639095550279
1901-05-09,-4.4,4.8,-0.9816540361987368
1901-05-10,-10.6,4.8,-1.045547366636469
1901-05-11,-7.0,3.4,-2.481804325029868
1901-05-12,-2.0,7.4,3.251123614434717
1901-05-13,-3.6,7.4,2.984648673005715
1901-05-14,-7.0,9.0,1.9329866750927247
1901-05-15,-10.2,9.4,3.5144414132876283
1901-05-16,-6.0,8.6,2.255453170597348
1901-05-17,-5.2,5.0,1.2787681403714473
1901-05-18,-4.6,6.6,2.270911631751104
1901-05-19,-1.0,9.0,5.377624516269319
1901-05-20,-5.6,10.6,2.780368305551908
1901-05-21,-5.6,8.0,1.6989342600459676
1901-05-22,-6.0,12.0,2.6695477248329977
1901-05-23,-5.2,6.0,1.5099181712704033
1901-05-24,-5.3,3.8,1.4158584625830262
1901-05-25,-5.6,4.6,-1.443769112691478
1901-05-26,-2.0,7.0,1.3876329108539975
1901-05-27,-1.8,7.4,1.837057296271738
1901-05-28,-3.5,5.4,1.0756858455671836
1901-05-29,-2.8,12.8,3.9642369803038453
1901-05-30,-5.2,5.0,1.299412896325633
1901-05-31,-1.0,8.4,3.7116083575603733
1901-06-01,5.0,16.0,10.682500333037149
1901-06-02,1.2,18.4,9.751064871099318
1901-06-03,7.0,17.2,12.10513977153232
1901-06-04,9.0,16.6,12.174345546249729
1901-06-05,7.2,18.0,12.095508125008962
1901-06-06,7.4,16.4,11.701329966443469
1901-06-07,3.1,14.0,9.919233916639666
1901-06-08,3.8,12.6,8.279792147693511
1901-06-09,5.5,16.4,11.305071300811528
1901-06-10,4.0,15.5,11.608975112671635
1901-06-11,2.6,17.6,10.38627453123282
1901-06-12,6.0,14.0,10.600304379835226
1901-06-13,0.8,12.4,6.375035848177003
1901-06-14,1.0,11.0,4.919710499652533
1901-06-15,0.2,18.0,8.659707005260518
1901-06-16,4.0,16.9,8.386944323278149
1901-06-17,0.6,15.0,9.807753205253604
1901-06-18,4.2,17.0,9.997286069769485
1901-06-19,4.2,18.2,13.113875857085777
1901-06-20,11.0,19.0,14.515389550244588
1901-06-21,7.0,19.0,14.010338936673747
1901-06-22,9.0,12.8,10.752926056607844
1901-06-23,-2.4,12.4,6.2101491678304095
1901-06-24,7.0,15.6,12.824433158053836
1901-06-25,10.0,19.2,14.191762047745437
1901-06-26,9.4,17.0,14.717154558663827
1901-06-27,7.2,15.9,10.12326906499729
1901-06-28,6.0,16.4,9.89775443539641
1901-06-29,7.2,15.4,11.296110670927263
1901-06-30,0.0,12.0,6.51263546563876
1901-07-01,1.4,14.8,9.644539236913996
1901-07-02,5.0,9.6,7.161356292703334
1901-07-03,0.2,9.2,5.363358932680433
1901-07-04,0.6,15.0,9.367958156330442
1901-07-05,8.0,15.6,11.55005158263824
1901-07-06,3.5,20.0,11.080342951376693
1901-07-07,5.6,15.2,10.707908744540747
1901-07-08,7.5,20.4,13.21554618598531
1901-07-09,7.4,15.4,10.453599411626131
1901-07-10,10.0,14.8,12.776162005494756
1901-07-11,2.6,15.8,8.382955819058378
1901-07-12,2.6,18.5,10.075592905620521
1901-07-13,7.0,16.2,10.937137641163849
1901-07-14,6.0,16.4,13.25089780081799
1901-07-15,7.0,18.8,12.728528000012412
1901-07-16,5.4,18.0,12.499075463094146
1901-07-17,7.8,17.0,13.122365841607428
1901-07-18,3.0,19.8,15.648419363398368
1901-07-19,9.0,16.2,12.08107713858678
1901-07-20,7.0,15.4,10.579990614453205
1901-07-21,10.4,16.4,13.277476740680305
