,TMAX min band,TMAX max band,TMAX
1900-06-24,18.6,26.4,24.12136318790899
1900-06-25,22.0,25.0,23.944657576911304
1900-06-26,21.7,24.0,22.49597399744769
1900-06-27,17.4,23.8,20.49806912772114
1900-06-28,25.0,26.0,25.258805533585676
1900-06-29,8.8,22.5,18.23636360216181
1900-06-30,23.6,25.7,24.624152391863568
1900-07-01,17.0,24.8,20.746830580644655
1900-07-02,11.6,13.4,12.443117496302328
1900-07-03,15.8,16.8,16.307656679532748
1900-07-04,16.6,20.0,18.62785856748392
1900-07-05,11.6,14.4,13.639039691958175
1900-07-06,23.2,23.3,23.285069887934405
1900-07-07,13.5,18.0,16.469668394416146
1900-07-08,18.2,19.2,18.520723690651852
1900-07-09,28.0,30.0,29.654225423993733
1900-07-10,24.4,27.2,25.535554895291156
1900-07-11,14.4,15.0,14.69833526362551
1900-07-12,19.0,20.2,19.72802627717189
1900-07-13,10.0,21.5,12.526220810084416
1900-07-14,25.4,27.2,25.810843793561315
1900-07-15,22.6,24.4,23.967779483793425
1900-07-16,25.0,25.0,25.0
1900-07-17,25.4,31.2,27.893780235404883
1900-07-18,25.4,27.8,26.594267203049586
1900-07-19,23.1,25.4,24.49509600800437
1900-07-20,23.2,23.6,23.39710868093687
1900-07-21,24.0,24.2,24.031555824107613
1900-07-22,23.0,26.0,24.65578892589053
1900-07-23,24.8,26.6,25.62809652321242
1900-07-24,22.0,27.0,24.669997991331513
1900-07-25,19.6,23.0,20.16269408807922
1900-07-26,20.0,22.0,20.95587967938993
1900-07-27,22.0,24.2,23.297323070872178
1900-07-28,21.0,22.1,21.846043782446827
1900-07-29,17.8,24.6,19.629382338723254
1900-07-30,14.4,20.0,18.412498661113307
1900-07-31,20.6,21.8,20.983345627088514
1900-08-01,22.4,24.0,23.243368400062998
1900-08-02,21.7,23.5,22.475833571346335
1900-08-03,15.6,18.7,16.81874741823715
1900-08-04,17.0,23.4,20.561172606549526
1900-08-05,11.4,20.6,15.90853581269003
1900-08-06,14.0,27.5,24.70248047311304
1900-08-07,18.0,25.0,18.93155675794894
1900-08-08,12.0,21.8,20.05921996951798
1900-08-09,20.3,22.4,21.191453776091
1900-08-10,20.6,27.0,23.895512459993675
1900-08-11,16.8,24.4,21.44255056387663
1900-08-12,26.0,27.6,26.785477747670512
1900-08-13,16.3,26.4,18.500448550284823
1900-08-14,13.8,24.5,19.08678262930785
1900-08-15,15.6,24.2,20.108423920316607
1900-08-16,15.5,18.0,16.67189475576777
1900-08-17,16.6,28.0,26.137026494370723
1900-08-18,22.0,25.2,23.48760766039126
1900-08-19,17.6,26.0,22.622635461268768
1900-08-20,17.8,18.8,18.276570401804324
1900-08-21,21.6,23.4,22.854466868575475
1900-08-22,4.0,16.8,12.395006653405908
1900-08-23,12.3,23.5,17.894433538293608
1900-08-24,2.2,16.8,9.489530484638706
1900-08-25,21.0,23.0,21.680651461976318
1900-08-26,6.4,8.4,7.344840798827219
1900-08-27,19.6,23.8,21.448735723127086
1900-08-28,21.8,23.8,22.754558377235185
1900-08-29,25.0,25.6,25.2946460504559
1900-08-30,20.0,28.9,24.70967179290241
1900-08-31,24.4,26.2,25.61639263721643
1900-09-01,7.3,19.0,12.542778820527408
1900-09-02,3.4,23.8,13.508043236483287
1900-09-03,11.7,17.4,14.291749725235846
1900-09-04,1.0,14.8,9.44166693500626
1900-09-05,13.2,23.2,18.931114077202288
1900-09-06,10.8,12.2,11.959824751796347
1900-09-07,17.2,25.3,23.51073566917694
1900-09-08,6.6,10.0,8.129699521091357
1900-09-09,-1.4,20.6,5.363928697626538
1900-09-10,12.4,15.2,13.50952477285652
1900-09-11,19.2,23.0,19.90907380682175
1900-09-12,22.0,23.0,22.318067820650384
1900-09-13,11.4,13.2,12.690038004463998
1900-09-14,7.8,15.6,11.922612299312123
1900-09-15,9.6,22.4,15.184553305206565
1900-09-16,11.8,16.0,14.33635844571166
1900-09-17,10.0,15.8,12.46288649964647
1900-09-18,15.6,22.0,18.315296122942087
1900-09-19,12.6,17.6,15.203412303057982
1900-09-20,8.6,10.2,9.673573364269988
1900-09-21,9.2,15.0,13.043730307246319
1900-09-22,13.4,23.2,17.75664243497007
1900-09-23,9.6,20.4,15.867750265708914
1900-09-24,15.4,16.5,16.360718412204626
1900-09-25,7.4,8.0,7.662149049335073
1900-09-26,0.2,13.7,7.769817362791194
1900-09-27,12.0,17.8,14.993702581193778
1900-09-28,16.0,16.2,16.134910262526144
1900-09-29,17.0,18.0,17.64964043227519
1900-09-30,9.3,9.8,9.630354128304988
1900-10-01,9.5,20.0,14.951171561171783
1900-10-02,3.4,19.0,12.435515696504439
1900-10-03,13.8,16.8,14.800421515529854
1900-10-04,15.2,16.4,16.106960747867753
1900-10-05,9.8,15.6,12.733893527221475
1900-10-06,14.6,17.4,15.882007683432711
1900-10-07,9.4,15.0,12.473012269091802
1900-10-08,11.4,11.8,11.619978144958633
1900-10-09,14.2,15.0,14.597549775899564
1900-10-10,10.0,16.0,12.80270824318314
1900-10-11,15.2,22.7,17.192750132739313
1900-10-12,10.4,17.8,13.35200572853324
1900-10-13,4.0,11.6,7.120534103359044
1900-10-14,17.5,18.6,18.11950800776538
1900-10-15,14.8,22.6,19.424031445351243
1900-10-16,8.0,15.0,10.450354268556536
1900-10-17,20.3,26.4,23.27203873214562
1900-10-18,14.0,15.4,14.542372976785755
1900-10-19,17.2,17.4,17.291376843371612
1900-10-20,-0.4,4.8,4.157682837313751
1900-10-21,3.5,14.6,8.782322332143167
1900-10-22,6.0,11.2,8.729840427508627
1900-10-23,3.5,6.6,4.773285464815331
1900-10-24,8.8,14.8,11.472890318645192
1900-10-25,6.4,15.7,10.185999839076764
1900-10-26,0.0,9.2,4.8698776825639225
1900-10-27,8.8,15.4,11.385827595809292
1900-10-28,8.6,17.8,14.889267661656472
1900-10-29,4.4,5.8,5.214928175175116
1900-10-30,7.0,18.8,18.774616659609013
1900-10-31,4.6,7.2,5.795588717457246
1900-11-01,7.5,7.6,7.557542046840415
1900-11-02,17.2,22.2,19.891301406766328
1900-11-03,11.8,19.6,15.644346893479995
1900-11-04,12.2,21.2,16.401394260391196
1900-11-05,4.8,7.0,6.3171523573959405
1900-11-06,3.2,10.0,5.030550529690906
1900-11-07,-1.0,14.0,6.644768458687206
1900-11-08,11.4,18.4,13.498033414520098
1900-11-09,6.8,9.2,8.48657996296918
1900-11-10,2.6,8.9,4.416622901942737
1900-11-11,-2.0,2.4,0.47928035742441977
1900-11-12,-0.8,9.2,1.6305136936431484
1900-11-13,0.0,6.0,3.230248223165314
1900-11-14,4.4,5.4,5.026915227998276
1900-11-15,2.4,3.2,2.7676909422958653
1900-11-16,1.0,10.2,5.404721735992632
1900-11-17,-4.0,4.4,0.2622921770171744
1900-11-18,-5.2,3.0,-1.3474332336903128
1900-11-19,-4.0,-1.8,-2.8220398290570663
1900-11-20,4.8,12.6,7.886138057348363
1900-11-21,6.4,10.2,8.063973041587452
1900-11-22,4.0,6.5,5.247574523899795
1900-11-23,4.0,11.2,7.269217168175039
1900-11-24,0.6,3.2,2.3273435192028846
1900-11-25,4.0,4.6,4.271850257095904
1900-11-26,0.4,3.9,1.2793750438558735
1900-11-27,2.4,4.6,3.0901711583123643
1900-11-28,4.0,4.0,4.0
1900-11-29,-2.0,0.0,-1.0706072208057478
1900-11-30,2.6,11.0,6.952404326870894
1900-12-01,-2.6,-2.0,-2.3340849021239616
1900-12-02,-2.3,5.2,1.878739608234806
1900-12-03,-0.4,7.6,3.360291311456989
1900-12-04,4.8,7.2,5.79981868196618
1900-12-05,5.0,13.0,10.889053689474208
1900-12-06,0.4,3.4,2.0700520177598136
1900-12-07,0.2,8.4,4.037653740717094
1900-12-08,0.6,6.8,3.4773273689330537
1900-12-09,10.0,10.6,10.279324919129852
1900-12-10,5.2,10.6,8.117099256950427
1900-12-11,7.0,12.8,8.665890725039727
1900-12-12,7.2,9.0,8.280547696040921
1900-12-13,4.8,7.0,5.9284156207579315
1900-12-14,3.9,13.4,8.537483706358643
1900-12-15,8.2,12.6,10.362113062082363
1900-12-16,4.4,5.2,4.7246969656621065
1900-12-17,8.0,12.0,10.085026414933765
1900-12-18,9.0,10.2,9.597027085826667
1900-12-19,7.2,9.0,7.907720299481449
1900-12-20,7.8,8.0,7.861255493283106
1900-12-21,3.8,8.8,6.165836703491244
1900-12-22,5.0,10.4,8.09663499474109
1900-12-23,-1.2,7.0,3.043816474848304
1900-12-24,3.4,6.6,4.577415926647951
1900-12-25,7.6,10.0,8.58947919400248
1900-12-26,2.6,7.8,5.2687497126436025
1900-12-27,-0.1,9.0,4.0324100367085505
1900-12-28,0.0,5.0,1.9360973928499514
1900-12-29,0.4,5.8,3.2328733121497715
1900-12-30,4.0,5.8,5.1346855138829195
1900-12-31,-3.6,-0.8,-1.938895228699898
1901-01-01,-2.7,2.0,-0.5308357082110517
1901-01-02,-0.4,3.0,1.2961623829473363
1901-01-03,9.0,12.4,11.35686999182617
1901-01-04,-2.4,0.2,-1.7302491667626336
1901-01-05,-2.4,5.4,-0.008457905843050296
1901-01-06,-6.4,-1.0,-3.3609536981005435
1901-01-07,-1.0,0.4,-0.5367605737959764
1901-01-08,1.4,3.6,2.375658074247211
1901-01-09,-2.6,1.0,-1.2776400278269717
1901-01-10,-4.2,2.6,-0.5945642687697212
1901-01-11,-1.2,1.7,-0.34351878383115747
1901-01-12,3.8,4.6,4.197175730210387
1901-01-13,-0.8,8.8,4.2947342864308915
1901-01-14,8.8,13.2,10.994906418513352
1901-01-15,3.0,4.8,3.897059058505075
1901-01-16,2.8,3.2,3.0168872264787754
1901-01-17,-4.2,0.0,-2.864484562703838
1901-01-18,-1.0,4.6,1.7899128828258024
1901-01-19,-0.4,3.0,0.9898754589261669
1901-01-20,5.8,5.8,5.8
1901-01-21,7.8,11.0,9.44621570969924
1901-01-22,8.7,11.6,10.168749983864396
1901-01-23,9.2,16.2,10.730877056483497
1901-01-24,7.6,9.5,8.49254198963916
1901-01-25,0.0,6.6,2.170375177221522
1901-01-26,-0.6,-0.2,-0.4616268945357071
1901-01-27,2.0,6.0,4.476643410789285
1901-01-28,-2.0,4.2,1.355608884169795
1901-01-29,-2.0,3.0,0.668056902571262
1901-01-30,-4.6,-3.8,-4.208979703956691
1901-01-31,-2.0,0.0,-0.6310110088511038
1901-02-01,-7.8,-2.0,-5.1627436520607715
1901-02-02,-2.3,3.6,0.3110236148618613
1901-02-03,-2.4,-1.0,-1.747293143612553
1901-02-04,-2.4,-2.1,-2.287580718639115
1901-02-05,-5.0,-1.2,-4.02846669088207
1901-02-06,-5.8,-2.0,-3.7445513961992525
1901-02-07,-3.0,7.2,0.10451390788981949
1901-02-08,4.4,6.0,4.759949269106975
1901-02-09,-1.8,2.0,-0.09579650808654301
1901-02-10,6.8,12.0,9.406840224627446
1901-02-11,6.0,7.4,6.959552875134048
1901-02-12,-4.4,8.6,4.72358026045821
1901-02-13,5.0,12.4,10.183074620635121
1901-02-14,0.0,0.0,0.0
1901-02-15,-1.2,-0.8,-0.8675567141522721
1901-02-16,-6.0,-5.8,-5.9382460241469355
1901-02-17,3.8,7.0,5.3407814762468675
1901-02-18,-3.6,-3.2,-3.3706016504951464
1901-02-19,0.0,6.4,3.7044071008528765
1901-02-20,-5.0,-1.6,-3.313980790288656
1901-02-21,-5.4,2.4,-3.9606234252538646
1901-02-22,-5.0,2.6,-0.3284513098278607
1901-02-23,-5.2,-0.2,-2.424217113856855
1901-02-24,-3.3,-2.4,-3.1518838039290076
1901-02-25,-0.2,1.4,0.7588418355956414
1901-02-26,0.2,2.9,2.3339572558088175
1901-02-27,-0.5,3.8,1.2061956046072952
1901-02-28,-1.0,2.2,0.5843972395266896
1901-03-01,2.0,6.8,4.682521144488824
1901-03-02,5.4,7.3,6.877675059236917
1901-03-03,-1.5,1.6,0.9245019425656859
1901-03-04,2.0,4.8,3.4540377719993867
1901-03-05,8.4,9.0,8.716144844384084
1901-03-06,1.6,5.4,2.990668624608971
1901-03-07,-2.0,1.8,-0.24105160190321115
1901-03-08,-4.2,-3.8,-3.9626688676759745
1901-03-09,-4.2,1.2,-0.8331637575198501
1901-03-10,-5.5,-0.4,-2.3972389366667874
1901-03-11,0.8,8.8,8.133455541139094
1901-03-12,7.0,12.4,8.826364017709095
1901-03-13,7.0,7.8,7.574225024627032
1901-03-14,4.0,4.4,4.07037071057078
1901-03-15,1.2,7.0,4.586021865951529
1901-03-16,2.1,11.4,3.3893525785230625
1901-03-17,2.6,4.0,3.2778207417094034
1901-03-18,0.0,2.0,0.8871277273732071
1901-03-19,-3.2,-0.5,-2.0275241460961713
1901-03-20,-0.3,3.2,1.3564072542001457
1901-03-21,-1.0,1.0,0.07021589039852333
1901-03-22,-1.4,8.2,2.9308192004379197
1901-03-23,6.8,18.5,12.381197661219485
1901-03-24,3.4,8.4,5.414786512429139
1901-03-25,4.4,4.8,4.684438411687059
1901-03-26,2.0,4.3,3.5034985636511893
1901-03-27,3.4,6.2,5.00396029724053
1901-03-28,-1.6,10.8,4.277591759431624
1901-03-29,4.8,14.6,11.67870644413019
1901-03-30,0.0,7.0,2.814409018132587
1901-03-31,0.2,1.6,1.0916527124198316
1901-04-01,4.6,7.5,5.869730626223998
1901-04-02,4.0,10.4,7.11194805901567
1901-04-03,4.5,15.6,10.210415148158422
1901-04-04,14.4,16.0,15.19635815412346
1901-04-05,0.5,13.0,6.9731728804028705
1901-04-06,17.4,22.7,19.07920019086409
1901-04-07,10.6,14.6,13.252100870535726
1901-04-08,5.8,10.6,8.129536918371716
1901-04-09,12.3,15.3,14.602269615060496
1901-04-10,5.2,6.6,5.904384248466898
1901-04-11,7.2,13.0,11.608150130514394
1901-04-12,-2.2,1.6,-0.5093501270595238
1901-04-13,7.0,11.0,8.08409119453115
1901-04-14,7.3,15.4,12.722420548474823
1901-04-15,1.4,13.5,6.488086871480489
1901-04-16,7.0,12.4,8.589808847089195
1901-04-17,3.0,8.2,5.32348330553267
1901-04-18,8.2,14.0,11.014390154012721
1901-04-19,5.6,13.2,9.82261714861222
1901-04-20,4.8,9.4,7.1274171285523495
1901-04-21,2.2,3.8,2.733742698494697
1901-04-22,6.0,9.4,7.386337796328799
1901-04-23,4.5,6.0,5.4294730107680484
1901-04-24,8.0,8.1,8.074129750709442
1901-04-25,5.4,13.0,9.167721761867362
1901-04-26,-4.0,0.0,-1.2023759783091703
1901-04-27,-4.6,1.4,-2.3113971778045657
1901-04-28,10.0,14.4,12.391636788227366
1901-04-29,10.0,14.0,11.915865765393733
1901-04-30,8.6,15.7,11.239390006068433
1901-05-01,8.0,12.3,9.756403951727735
1901-05-02,6.6,7.6,7.120016690008595
1901-05-03,5.6,17.5,11.812464807961474
1901-05-04,-3.8,5.5,0.7304977467200218
1901-05-05,9.2,11.0,10.105259525806927
1901-05-06,-4.8,0.2,-2.4536395758365313
1901-05-07,-1.2,3.8,0.29788908447603607
1901-05-08,5.4,9.0,7.247652935359823
1901-05-09,1.4,1.4,1.4
1901-05-10,8.8,14.8,11.255773676093346
1901-05-11,0.0,11.8,6.912029585281196
1901-05-12,7.2,16.2,13.028395653406017
1901-05-13,0.4,18.0,9.741871086253665
1901-05-14,-0.2,16.8,6.9360951140859255
1901-05-15,14.5,15.4,14.937157772696285
1901-05-16,6.0,11.0,8.89577557068385
1901-05-17,11.8,11.8,11.799999999999999
1901-05-18,10.0,14.4,12.284981014683588
1901-05-19,14.8,18.8,17.633476220189202
1901-05-20,7.6,16.0,10.325420085026652
1901-05-21,7.6,9.8,8.266670694483189
1901-05-22,10.4,19.4,14.521495651245377
1901-05-23,5.8,9.4,7.429484449359574
1901-05-24,1.9,8.4,6.925211698129544
1901-05-25,1.0,11.2,5.39836860131621
1901-05-26,1.4,11.2,5.993737621812989
1901-05-27,4.6,4.8,4.69662367546276
1901-05-28,6.4,10.8,9.260235987598806
1901-05-29,12.0,19.8,15.704917846691
1901-05-30,7.6,10.0,8.35771378029086
1901-05-31,10.4,14.0,12.3151417445711
1901-06-01,19.0,26.3,22.631039650371356
1901-06-02,23.0,27.7,24.583391438853013
1901-06-03,18.0,23.0,21.615793711990726
1901-06-04,17.8,23.6,21.876013348489195
1901-06-05,20.4,22.4,20.876426235209443
1901-06-06,22.6,26.0,23.599704534711517
1901-06-07,17.5,24.5,22.960219241780152
1901-06-08,17.2,18.2,17.465520506841486
1901-06-09,19.2,24.4,21.977756881169682
1901-06-10,25.2,26.0,25.57266397491978
1901-06-11,22.4,22.8,22.594221967394784
1901-06-12,23.4,24.5,23.945750764139234
1901-06-13,9.6,18.5,14.321151514189689
1901-06-14,5.4,6.0,5.7928204048153855
1901-06-15,15.8,22.8,19.299625471070232
1901-06-16,18.2,21.0,20.096539532663645
1901-06-17,15.1,23.4,19.74454980763534
1901-06-18,17.2,26.0,20.59226035205233
1901-06-19,23.6,28.4,26.345928412250878
1901-06-20,20.0,28.0,23.643269305602125
1901-06-21,20.0,27.0,22.935611957236645
1901-06-22,23.2,24.0,23.526703338151464
1901-06-23,16.6,23.3,19.159977268416284
1901-06-24,24.2,26.9,25.765512037106998
1901-06-25,21.4,23.8,22.603386553056954
1901-06-26,27.0,27.8,27.454836317795944
1901-06-27,15.4,17.4,16.488801188345327
1901-06-28,15.0,16.4,15.686105740228347
1901-06-29,18.0,24.0,21.27201852575415
1901-06-30,22.0,23.0,22.464070991417252
1901-07-01,12.2,23.1,20.45882016658377
1901-07-02,17.4,21.8,19.597936478668437
1901-07-03,6.6,19.6,15.123641134303377
1901-07-04,20.0,22.0,21.288204459605435
1901-07-05,17.0,22.4,20.01519453873377
1901-07-06,15.2,22.8,19.517355461887774
1901-07-07,11.0,15.0,13.08206937497552
1901-07-08,17.5,21.4,19.665851151735193
1901-07-09,21.5,22.4,21.8921378703728
1901-07-10,17.8,19.6,18.59496392388888
1901-07-11,10.2,24.2,16.051528718200274
1901-07-12,10.4,29.8,18.771279951516192
1901-07-13,22.2,23.0,22.815928212959687
1901-07-14,20.6,27.6,26.835452307676483
1901-07-15,21.0,28.2,23.758325761943215
1901-07-16,20.6,26.0,23.77287228336992
1901-07-17,25.2,26.6,25.840803258418553
1901-07-18,23.4,29.4,26.870666789463687
1901-07-19,21.8,24.4,23.171869653395124
1901-07-20,13.0,19.6,16.59146036128205
1901-07-21,23.6,26.0,24.42691953817714
1901-07-22,17.5,19.4,18.263621994997074
1901-07-23,21.0,23.5,22.41681427957695
1901-07-24,12.6,16.4,15.499793386780066
1901-07-25,14.4,19.2,15.912297346934736
1901-07-26,18.2,24.0,20.107920620848354
1901-07-27,17.6,20.2,19.32005162936584
1901-07-28,20.2,20.7,20.426001297123243
1901-07-29,12.4,20.8,16.68251523016034
1901-07-30,15.0,22.2,18.003328950931152
1901-07-31,22.0,24.2,23.12996426385896
1901-08-01,18.0,23.8,20.448408831561338
1901-08-02,20.6,25.8,23.789504319869266
1901-08-03,12.4,28.0,20.825595702279305
1901-08-04,21.6,22.2,21.989622261120136
1901-08-05,19.4,21.6,20.863337874292238
1901-08-06,22.0,24.0,22.95549714637686
1901-08-07,22.5,23.4,22.843413621611184
1901-08-08,22.0,23.0,22.62742671850002
1901-08-09,13.0,23.4,17.29123698709159
1901-08-10,23.1,23.6,23.449619483993697
1901-08-11,16.0,22.0,17.722281814388918
1901-08-12,24.8,26.0,25.339190924499228
1901-08-13,24.7,25.0,24.818440006134274
1901-08-14,20.6,21.6,21.07577662218825
1901-08-15,21.2,24.2,22.545707384900666
1901-08-16,26.0,30.5,28.771867423486707
