,TMIN min band,TMIN max band,TMIN
1933-04-07,0.0,3.4,2.0666859718835524
1933-04-08,-6.6,1.4,-0.5221749496308624
1933-04-09,2.8,4.0,3.1340035565346507
1933-04-10,3.0,11.2,7.215241987284688
1933-04-11,1.0,3.4,2.472573655111928
1933-04-12,-4.0,7.3,3.0922189436391974
1933-04-13,-6.0,0.0,-2.1286600123744854
1933-04-14,0.5,9.1,5.286064597819626
1933-04-15,1.6,3.6,2.3070390005739188
1933-04-16,-2.0,7.8,-1.2862717036052027
1933-04-17,4.0,6.8,5.0960368780137575
1933-04-18,2.8,5.0,3.264793204614529
1933-04-19,0.0,2.0,1.4010553345037575
1933-04-20,-3.4,-1.8,-2.9549539151053374
1933-04-21,-2.0,1.8,-1.4015371940148018
1933-04-22,2.6,5.3,4.4525641954159
1933-04-23,2.2,7.4,4.610901481082485
1933-04-24,-6.0,7.4,3.3368777118196857
1933-04-25,-10.4,2.8,-0.838763186996992
1933-04-26,6.8,8.0,7.377857821226393
1933-04-27,0.6,9.7,4.389122586532708
1933-04-28,-0.2,6.2,3.8573078732398867
1933-04-29,1.8,8.6,5.733145966174408
1933-04-30,-1.0,2.0,0.28165105967271753
1933-05-01,-3.4,2.6,-1.4109558451570732
1933-05-02,-0.8,1.2,0.03542530534513406
1933-05-03,-2.6,4.2,1.1622749384462712
1933-05-04,2.0,5.0,3.399931303668987
1933-05-05,3.2,6.0,4.401544659231512
1933-05-06,-1.2,4.2,0.4605471683486011
1933-05-07,-5.4,5.0,-1.7438412036543516
1933-05-08,0.0,7.4,2.931146575707825
1933-05-09,-4.5,-1.0,-2.6353721706660163
1933-05-10,3.8,7.0,5.394112342313718
1933-05-11,-5.0,6.2,-1.1647490935443363
1933-05-12,-2.2,11.4,4.521099375239911
1933-05-13,-2.2,8.9,5.89371471511754
1933-05-14,-1.0,9.4,5.76437540323766
1933-05-15,0.0,9.6,6.4824251845393075
1933-05-16,0.8,6.2,2.764547043838453
1933-05-17,-1.8,9.0,3.46927498793525
1933-05-18,1.0,5.2,3.7437714817803576
1933-05-19,2.6,5.0,3.5311399528668077
1933-05-20,-8.0,1.9,-5.0633884945774925
1933-05-21,1.0,3.2,2.428042606797793
1933-05-22,-1.2,-0.2,-0.6998999557154074
1933-05-23,-3.6,1.6,-1.0761588669039912
1933-05-24,-1.8,2.2,0.9977410042698477
1933-05-25,-1.4,8.4,2.0706247502441117
1933-05-26,0.5,1.9,0.8341807688387224
1933-05-27,2.2,6.2,4.271579244631744
1933-05-28,0.8,3.4,1.772039124208531
1933-05-29,-2.0,2.6,0.10178244115713062
1933-05-30,-4.4,7.2,-2.2675922974343083
1933-05-31,-0.2,6.0,2.8890459568202624
1933-06-01,10.6,17.0,13.91144409070664
1933-06-02,5.8,11.2,9.077555158486359
1933-06-03,7.4,11.8,9.393862844965346
1933-06-04,4.5,10.0,8.16340679040469
1933-06-05,5.6,11.8,8.959901378388373
1933-06-06,10.0,14.8,12.9837554925012
1933-06-07,8.5,13.2,11.017375206440237
1933-06-08,7.8,10.0,8.12990974241842
1933-06-09,9.2,11.6,10.315188384089579
1933-06-10,5.8,13.2,10.489119606648226
1933-06-11,1.4,9.2,5.162069993162555
1933-06-12,5.0,8.0,6.5897870040102156
1933-06-13,9.6,12.6,11.558339718166973
1933-06-14,7.0,14.4,11.214787324991777
1933-06-15,10.0,11.7,10.959952636118892
1933-06-16,8.0,11.8,9.229447427870923
1933-06-17,5.8,8.2,6.234485940695958
1933-06-18,4.6,10.0,6.328936578843542
1933-06-19,3.2,8.8,5.576744010478682
1933-06-20,3.2,3.8,3.420738093755804
1933-06-21,1.6,5.6,3.8278876450067574
1933-06-22,-2.4,4.2,-0.39578912218067935
1933-06-23,1.6,7.2,2.4063923025286975
1933-06-24,3.6,10.8,7.5863571567475026
1933-06-25,0.0,9.5,3.8341942007274166
1933-06-26,5.2,15.4,9.788185160632281
1933-06-27,5.8,7.2,6.3506598708040745
1933-06-28,-0.6,9.4,4.018727861589036
1933-06-29,12.6,15.0,13.262369057800605
1933-06-30,10.0,15.4,12.467518372671377
1933-07-01,10.0,11.6,10.445878445541673
1933-07-02,13.4,16.9,14.700210713362422
1933-07-03,13.6,18.3,15.78461621268673
1933-07-04,14.6,20.6,16.340791949047023
1933-07-05,12.0,16.6,15.034603609032239
1933-07-06,0.7,10.4,6.535610701358683
1933-07-07,12.4,13.0,12.656933754910087
1933-07-08,4.2,14.0,7.812000175062259
1933-07-09,3.3,12.8,8.39028238309871
1933-07-10,11.2,14.2,12.941059701489
1933-07-11,9.2,16.2,10.694300416364904
1933-07-12,5.0,10.2,8.270666606638315
1933-07-13,6.0,9.2,7.838873056840757
1933-07-14,1.2,8.2,4.455104020101612
1933-07-15,1.0,10.8,5.977266944294254
1933-07-16,9.0,11.2,9.654438905639322
1933-07-17,7.5,14.8,10.759612058339496
1933-07-18,14.0,19.8,16.133740443639073
1933-07-19,11.0,14.6,12.291324457866992
1933-07-20,6.8,16.8,9.625322207433362
1933-07-21,10.6,13.4,11.748385358565098
1933-07-22,8.0,15.8,12.434487282815477
1933-07-23,8.0,10.2,10.02196460491917
1933-07-24,11.4,17.6,13.340735472282644
1933-07-25,7.0,16.0,11.236645617056656
1933-07-26,6.8,17.5,12.439812306935222
1933-07-27,7.4,13.6,10.465501922666906
1933-07-28,6.8,13.6,9.323694852035615
1933-07-29,8.8,13.0,11.478268638838207
1933-07-30,11.0,14.3,12.682394449078382
1933-07-31,8.0,11.4,10.267790226548515
1933-08-01,10.0,16.6,11.645687184647988
1933-08-02,8.4,11.6,10.578580676559794
1933-08-03,13.4,16.2,14.925987161708155
1933-08-04,7.8,18.2,12.730089021034988
1933-08-05,7.6,15.0,12.176085613442853
1933-08-06,14.2,18.0,15.95791113905686
1933-08-07,7.0,18.6,8.196106358448812
1933-08-08,5.4,15.6,10.892196446573575
1933-08-09,7.6,11.6,10.134262684562557
1933-08-10,10.0,15.6,13.07168852070656
1933-08-11,8.6,14.4,12.499597341186533
1933-08-12,13.6,18.0,15.775776397910137
1933-08-13,12.0,13.4,12.589423413779636
1933-08-14,6.0,12.0,9.66670111235058
1933-08-15,8.0,11.0,9.673558492003592
1933-08-16,10.7,15.0,11.822701037315722
1933-08-17,7.0,12.8,10.809556912822789
1933-08-18,8.0,15.0,12.274499082174666
1933-08-19,7.0,13.1,10.634023038267138
1933-08-20,12.1,14.2,12.905906247981576
1933-08-21,8.3,10.4,9.336030675207487
1933-08-22,7.2,11.4,9.309754569442084
1933-08-23,11.0,15.4,12.462350175618017
1933-08-24,10.0,14.8,13.550452837107521
1933-08-25,11.4,13.0,12.509030865376978
1933-08-26,14.6,15.7,15.325810792213678
1933-08-27,11.4,13.6,13.034649717950911
1933-08-28,9.0,12.6,11.053685859950678
1933-08-29,11.2,14.6,12.51232058028034
1933-08-30,9.7,16.6,11.83031557957999
1933-08-31,9.4,14.2,12.53267391112578
1933-09-01,2.0,7.4,4.617771448133916
1933-09-02,0.2,9.3,6.400447372038977
1933-09-03,8.6,12.0,10.184416126019933
1933-09-04,5.8,16.0,8.45276149412953
1933-09-05,1.6,11.6,5.557927263122635
1933-09-06,2.8,9.6,5.134876026659751
1933-09-07,7.0,13.0,10.183873610801998
1933-09-08,5.2,9.3,8.721845171432626
1933-09-09,5.4,8.4,7.6053974618942775
1933-09-10,4.5,9.0,6.230528466599727
1933-09-11,5.4,6.4,6.008230919269222
1933-09-12,0.2,6.4,4.092985487053761
1933-09-13,2.0,10.4,6.34960499470583
1933-09-14,3.8,5.4,4.738855094061932
1933-09-15,3.0,9.2,7.157653647179039
1933-09-16,4.0,9.6,7.563859940827049
1933-09-17,-4.2,4.8,2.1770313333793383
1933-09-18,4.6,15.8,11.230531325039287
1933-09-19,3.0,14.6,5.491165485570071
1933-09-20,-0.4,2.2,1.4868019112772306
1933-09-21,-5.4,-2.6,-3.768623739464235
1933-09-22,-2.0,7.0,2.6704098486511825
1933-09-23,-1.9,3.8,2.3565735978164777
1933-09-24,-2.2,3.6,1.9140444556592893
1933-09-25,-5.8,4.2,-0.7233392683093527
1933-09-26,-2.0,2.6,-0.5445578570313502
1933-09-27,1.4,10.4,5.292420322003092
1933-09-28,1.4,7.8,7.133047854793165
1933-09-29,3.8,7.0,5.361881522171589
1933-09-30,4.6,11.0,6.9326861028077404
1933-10-01,6.0,13.4,9.196368121640159
1933-10-02,-0.8,6.5,2.5885708511857635
1933-10-03,-0.8,12.4,5.824473966936183
1933-10-04,7.2,10.3,8.878845001858219
1933-10-05,1.8,4.8,3.4866448170149287
1933-10-06,3.0,5.8,4.912286446696671
1933-10-07,2.7,9.9,6.069552369590599
1933-10-08,1.5,7.0,4.440489672276225
1933-10-09,3.6,12.2,9.723929597294639
1933-10-10,6.3,7.6,7.006285329990872
1933-10-11,1.3,9.2,4.761432186345846
1933-10-12,-3.2,9.8,1.986583697131323
1933-10-13,3.0,13.4,6.989156013970034
1933-10-14,-5.0,12.0,6.533637336676851
1933-10-15,6.6,15.2,10.815264180618437
1933-10-16,4.4,14.0,8.103965791104155
1933-10-17,5.8,14.4,10.388234941415032
1933-10-18,-1.2,7.6,4.630445936855863
1933-10-19,1.6,3.6,2.6713243234825317
1933-10-20,-2.0,0.0,-0.7412120591699315
1933-10-21,-4.6,4.2,-2.6262731585725945
1933-10-22,-1.6,0.0,-0.6590399600945369
1933-10-23,-3.2,0.2,-1.7019573852447918
1933-10-24,-1.4,10.0,4.856438440916077
1933-10-25,-7.6,8.0,1.5231768057804405
1933-10-26,-1.0,5.3,0.5338087252780014
1933-10-27,-2.0,2.2,-0.6427195892585846
1933-10-28,-5.6,-4.4,-4.953256289438511
1933-10-29,-3.5,1.6,-1.7405980539259447
1933-10-30,-0.2,7.0,1.7328296160327055
1933-10-31,-7.8,14.8,2.263523256450848
1933-11-01,1.4,4.0,3.158279887519282
1933-11-02,0.4,9.0,6.140213089930847
1933-11-03,-7.2,2.4,-2.4520733720773404
1933-11-04,-8.4,-2.0,-4.401570602486531
1933-11-05,-7.6,-4.4,-5.6419173519339045
1933-11-06,-4.8,0.0,-3.2444105893170434
1933-11-07,-2.8,9.0,1.4147271679750708
1933-11-08,-3.0,3.4,0.4911267250674924
1933-11-09,0.4,3.4,2.0821039182564207
1933-11-10,-6.5,0.8,-4.3300126059582515
1933-11-11,-4.4,2.2,-0.5232550445261215
1933-11-12,-5.6,-5.0,-5.262746551997177
1933-11-13,-2.0,3.0,-0.10087368510903331
1933-11-14,-3.0,3.4,-1.010578209561563
1933-11-15,2.2,5.6,2.9212238984899326
1933-11-16,-1.0,1.2,0.1041512940201141
1933-11-17,-5.0,2.4,-2.383806902123992
1933-11-18,-5.5,-0.4,-2.5920892165864693
1933-11-19,-2.0,7.8,1.6276817702264075
1933-11-20,3.0,4.6,3.6956866868241
1933-11-21,-9.0,-5.4,-7.348591628699548
1933-11-22,-3.4,12.6,1.0013163218740937
1933-11-23,4.0,7.0,5.5688763765613585
1933-11-24,-3.6,7.2,3.937064916150846
1933-11-25,-4.8,2.4,0.020275351083947648
1933-11-26,-2.2,3.2,-0.19273928248216396
1933-11-27,-0.4,4.0,1.774228366919433
1933-11-28,-0.6,4.6,1.6648794909772404
1933-11-29,-2.6,4.0,1.82083793958773
1933-11-30,-1.0,7.6,2.396682833930258
1933-12-01,-7.0,-5.6,-6.58706181140262
1933-12-02,-12.2,-6.6,-9.862498604002178
1933-12-03,-13.2,-6.2,-9.228696348301233
1933-12-04,-11.4,-2.0,-8.817114109528035
1933-12-05,-13.0,-1.4,-5.664187235944528
1933-12-06,-5.2,-3.2,-4.590195167503867
1933-12-07,-3.6,-2.4,-3.231586331504682
1933-12-08,-9.0,-3.0,-4.4568371336693815
1933-12-09,-3.4,-3.0,-3.1958594286703206
1933-12-10,-9.6,-2.0,-3.3167145356415317
1933-12-11,-9.6,-6.4,-8.492879628958107
1933-12-12,-9.6,-5.0,-8.679853659467744
1933-12-13,-10.0,-3.2,-6.59710339698559
1933-12-14,-11.0,-4.0,-7.343004984727508
1933-12-15,-9.6,-3.8,-5.990248678301255
1933-12-16,-15.0,-5.4,-10.586772626259563
1933-12-17,-8.2,-5.4,-6.511078726633863
1933-12-18,-11.0,-4.2,-8.049245155169128
1933-12-19,-6.2,-2.4,-5.121369874290716
1933-12-20,-6.8,-4.0,-5.409710378825199
1933-12-21,-7.0,-2.2,-5.302369670176485
1933-12-22,3.2,6.4,4.520299149275611
1933-12-23,-4.8,-3.2,-3.6600336509550613
1933-12-24,-1.0,2.0,0.2721098259619613
1933-12-25,-0.4,1.8,0.4153699531738258
1933-12-26,-6.2,-4.0,-5.247300419488197
1933-12-27,-7.0,0.0,-3.3351027470571286
1933-12-28,-7.0,2.0,-3.6999962230098986
1933-12-29,-8.4,-6.4,-6.947064232661763
1933-12-30,-15.6,-6.2,-9.344007490747105
1933-12-31,-10.9,-7.0,-7.620461618019185
1934-01-01,-9.8,-4.0,-8.469813564729264
1934-01-02,-7.2,-3.8,-6.2449108122053945
1934-01-03,-8.2,-5.4,-7.161591890354656
1934-01-04,-7.0,-3.0,-5.460457261604527
1934-01-05,-6.0,-1.0,-4.560194444594278
1934-01-06,-6.4,-2.0,-4.837595329129379
1934-01-07,-2.6,0.0,-1.3106914885698469
1934-01-08,-5.8,4.6,0.5607088281806809
1934-01-09,-4.4,2.0,-2.1278929858185864
1934-01-10,-4.0,-3.0,-3.273156367667653
1934-01-11,-2.8,3.0,0.26569670300211407
1934-01-12,-0.8,2.2,0.8855903411151523
1934-01-13,-2.6,-1.8,-2.1017645868647494
1934-01-14,-4.0,0.0,-1.4049967998104658
1934-01-15,-5.6,-1.2,-2.1543088908445993
1934-01-16,-0.2,0.2,-0.14485318473370715
1934-01-17,-0.8,3.2,1.8978982650638054
1934-01-18,-4.4,1.8,-0.056683812113059735
1934-01-19,-6.4,-0.7,-2.3004514360412363
1934-01-20,-7.8,-5.4,-7.155864591148077
1934-01-21,-9.2,-3.0,-6.635672977111879
1934-01-22,-6.8,-4.8,-5.627553727816228
1934-01-23,-12.8,-1.7,-5.410483038993111
1934-01-24,-2.7,1.1,0.13409944610641555
1934-01-25,-1.8,2.8,-0.09632895474498576
1934-01-26,0.0,2.8,1.5699260946674027
1934-01-27,-3.0,6.2,-0.2902972867540287
1934-01-28,-3.0,1.8,-0.6699514561620505
1934-01-29,-2.0,0.6,-0.4039403942289428
1934-01-30,-6.8,-0.8,-4.093739108144099
1934-01-31,-6.6,-3.6,-4.369230882378733
1934-02-01,-12.0,-10.6,-11.496105779484155
1934-02-02,-11.2,-6.4,-9.291924279470441
1934-02-03,-12.0,-8.2,-9.322857021021699
1934-02-04,-15.4,-10.8,-13.95571234148779
1934-02-05,-10.8,-8.2,-9.437578794477956
1934-02-06,-2.4,1.1,-0.6010028418462001
1934-02-07,-2.4,-0.6,-1.8636033817110211
1934-02-08,-2.0,2.0,-0.5854001646955179
1934-02-09,-7.0,1.4,-2.364743254010602
1934-02-10,-13.0,1.6,-4.202732425232697
1934-02-11,-1.6,4.4,-0.23233496607626186
1934-02-12,-4.8,-1.0,-3.0682956107615684
1934-02-13,-3.4,4.0,-0.4192046658862029
1934-02-14,-4.0,0.0,-1.7546688937932797
1934-02-15,-5.0,-4.2,-4.7676991215091515
1934-02-16,-3.0,-2.4,-2.6522610344149595
1934-02-17,-1.6,-0.6,-1.1692371251217308
1934-02-18,-3.2,-0.8,-2.000510650849503
1934-02-19,-3.6,5.7,0.42773361475291466
1934-02-20,-6.3,0.0,-2.5834106656388336
1934-02-21,-2.1,4.8,0.6272665918686696
1934-02-22,-3.4,7.0,3.4412613465220954
1934-02-23,-1.6,2.2,0.20023451162939002
1934-02-24,-5.0,0.8,-1.7284773860282245
1934-02-25,-10.4,-2.4,-6.286400960481563
1934-02-26,-5.8,-2.8,-4.402309547038376
1934-02-27,-9.0,-5.6,-7.975588312471742
1934-02-28,-17.4,-3.2,-9.039500830525803
1934-03-01,-5.6,-3.3,-4.2456669113019645
1934-03-02,-2.8,1.4,-0.4515602555196975
1934-03-03,-8.9,0.0,-5.104875650713083
1934-03-04,-5.2,1.2,-0.7842137922481621
1934-03-05,-4.4,5.6,-1.9427488333073233
1934-03-06,-9.0,3.0,-3.03084388516501
1934-03-07,-5.2,0.0,-2.2338616456717837
1934-03-08,-3.8,3.0,-0.5515841745960102
1934-03-09,-2.1,2.0,0.7549535662046063
1934-03-10,-4.6,-2.4,-4.203163312229405
1934-03-11,-5.2,-4.0,-4.370196962265938
1934-03-12,-5.2,-4.2,-4.572144728581543
1934-03-13,-6.4,-2.0,-4.728797823430258
1934-03-14,-5.0,-0.2,-2.0864396873373394
1934-03-15,-4.0,-2.0,-3.1787976634802675
1934-03-16,-7.0,-2.8,-4.930295751019534
1934-03-17,-4.8,-4.0,-4.2492883330384785
1934-03-18,-4.0,-2.0,-3.303862672224406
1934-03-19,-2.5,3.5,1.230071121576687
1934-03-20,-8.8,-1.3,-4.275463950390313
1934-03-21,-12.4,-3.6,-6.721098237207067
1934-03-22,-5.8,-5.0,-5.230648745163588
1934-03-23,-10.4,0.0,-6.639413774194114
1934-03-24,-9.2,-3.0,-7.208825546281636
1934-03-25,-4.4,-2.0,-3.648551699832716
1934-03-26,-5.0,7.0,-0.058777747749326884
1934-03-27,-7.6,1.4,-3.0190311780096373
1934-03-28,-7.2,3.5,-0.4667392734173445
1934-03-29,-2.0,3.0,-0.4119457478569397
1934-03-30,-4.6,-1.0,-2.915656076757345
1934-03-31,-3.4,0.0,-0.8275844104998334
1934-04-01,0.4,1.2,0.8058252448636457
1934-04-02,-0.8,4.6,0.455004656640899
1934-04-03,-1.0,2.0,0.19051163683636047
1934-04-04,-4.8,-0.4,-2.565370997574494
1934-04-05,-1.6,2.2,-0.03191195305413037
1934-04-06,-7.6,-0.4,-2.8854061933819346
1934-04-07,-5.2,-3.4,-4.560499229395517
1934-04-08,-7.0,-1.0,-3.8125690877281317
1934-04-09,-0.4,7.2,3.4187287716696253
1934-04-10,-7.6,-1.2,-3.3985733313443283
1934-04-11,-7.2,-1.0,-3.539717367750929
1934-04-12,1.0,9.2,3.277901918266052
1934-04-13,-1.0,1.4,0.5328182255711962
1934-04-14,0.8,4.2,3.3229262752164956
1934-04-15,-1.2,3.0,2.699467691189537
1934-04-16,1.6,8.4,4.458189547618837
1934-04-17,-5.0,3.0,-1.3783949557142352
1934-04-18,-5.0,-1.0,-2.1407290030881807
1934-04-19,-2.4,0.2,-0.7785075756092593
1934-04-20,0.2,7.0,4.828030782014177
1934-04-21,-2.6,6.0,0.5872160989897891
1934-04-22,-6.6,-3.2,-5.515409104578256
1934-04-23,-4.0,1.0,-2.057770027441564
1934-04-24,-5.0,-1.8,-3.7003925957093533
1934-04-25,-6.4,-2.4,-4.558453952312195
1934-04-26,-3.0,2.0,-0.7014896179528608
1934-04-27,-6.2,-0.3,-3.6040279836768163
1934-04-28,-6.0,0.6,-1.4887857784814138
1934-04-29,-3.6,4.2,-0.6186063460263282
1934-04-30,-6.6,4.2,-2.2791560393141577
1934-05-01,-4.0,2.0,-0.47700385238152365
1934-05-02,-3.2,3.4,1.1636424902329967
1934-05-03,-8.0,1.5,-2.4926812355663417
1934-05-04,-7.0,4.2,-2.822335571579315
1934-05-05,0.1,5.8,1.6976868973951393
1934-05-06,-0.4,6.6,1.7721249870642288
1934-05-07,-0.4,5.6,3.349038592897406
1934-05-08,-3.4,1.2,0.3923574200783858
1934-05-09,0.5,2.0,1.2265932342652683
1934-05-10,-5.8,4.0,1.1039473883985822
1934-05-11,-2.2,10.6,-1.3395727489830622
1934-05-12,-5.4,7.0,2.920166493964341
1934-05-13,-3.6,4.0,-1.147422141141939
1934-05-14,-0.6,4.6,0.8583731230629014
1934-05-15,0.4,3.2,2.230204151638644
1934-05-16,-5.0,4.0,-2.1334670490095036
1934-05-17,-3.0,4.4,-0.006151125112632248
1934-05-18,-0.8,5.4,1.75469903579145
1934-05-19,1.5,5.3,3.414747284501529
1934-05-20,1.4,5.5,3.5150572570841905
1934-05-21,-0.2,8.5,3.3413890606611583
1934-05-22,2.4,4.6,3.743969512292826
1934-05-23,2.4,4.8,3.7956943450728957
1934-05-24,-6.6,7.9,-1.9620162234215972
1934-05-25,0.6,5.8,3.405375309014694
1934-05-26,-8.6,-0.8,-2.7376754309283156
1934-05-27,-3.2,6.4,0.7118804126707368
1934-05-28,2.0,7.8,5.847763172518439
1934-05-29,1.0,7.0,2.5434109419957
1934-05-30,4.4,5.6,5.074026053337879
1934-05-31,2.6,4.2,3.2620716739123408
1934-06-01,11.4,14.5,13.345346399354568
1934-06-02,9.6,14.0,11.20147685705117
1934-06-03,6.0,10.0,7.45926608198213
1934-06-04,3.2,10.0,5.827042488167153
1934-06-05,5.6,6.2,5.930799233660103
1934-06-06,11.6,14.8,13.443560120225138
1934-06-07,9.8,14.2,12.457452097214658
1934-06-08,11.8,16.2,13.13306555865917
1934-06-09,9.2,17.5,12.737265176317226
1934-06-10,6.4,12.8,11.398533719154775
1934-06-11,6.0,14.0,9.370154266779721
1934-06-12,12.2,17.3,15.099607336428653
1934-06-13,8.5,14.0,10.613123895906448
1934-06-14,13.2,16.2,14.102512617232755
1934-06-15,11.2,15.6,12.641936399364575
1934-06-16,6.0,20.0,12.710674712645096
1934-06-17,5.0,9.6,8.123403709436712
1934-06-18,5.5,16.6,11.236321333559117
1934-06-19,6.8,12.4,8.288115570160876
1934-06-20,1.2,7.0,4.8241355200064255
1934-06-21,4.2,14.1,10.296957561125451
1934-06-22,7.8,11.8,9.740326329389097
1934-06-23,6.4,12.7,10.42988159616453
1934-06-24,2.0,13.4,7.08827632977515
1934-06-25,10.0,15.4,13.651427026486436
1934-06-26,13.5,14.8,14.171893445419588
1934-06-27,6.8,13.8,10.063394334620181
1934-06-28,4.2,16.4,9.839680824793282
1934-06-29,6.2,13.2,10.50518733351277
1934-06-30,10.0,12.0,11.018186810785068
1934-07-01,11.6,16.6,13.353130320505802
1934-07-02,12.0,17.0,13.6103660404578
1934-07-03,10.9,15.8,12.486140835722118
1934-07-04,11.6,15.0,13.820464920143086
1934-07-05,12.0,15.4,12.939147138723715
1934-07-06,11.0,19.8,15.129416963453464
1934-07-07,10.6,18.2,14.093013313920308
1934-07-08,10.8,16.0,14.644585810229591
1934-07-09,7.2,13.4,9.54977645992573
1934-07-10,7.8,16.0,11.674609249690631
1934-07-11,8.6,14.5,11.436174026696458
1934-07-12,5.6,13.6,9.405588732283407
1934-07-13,9.0,9.6,9.329871079851108
1934-07-14,4.0,12.4,8.684049967183247
1934-07-15,9.0,14.2,11.108069983447269
1934-07-16,10.6,14.6,12.058160443559998
1934-07-17,11.2,13.4,11.874887118072403
1934-07-18,7.4,16.4,11.013164019578806
1934-07-19,6.2,20.0,16.6771478284563
1934-07-20,1.6,8.0,4.1569583762411115
1934-07-21,-0.8,5.8,1.311619957318772
1934-07-22,8.8,12.5,10.39319827068667
1934-07-23,4.0,14.2,8.951783593697662
1934-07-24,8.0,13.4,10.530562771968519
1934-07-25,8.0,12.8,11.187719874466493
1934-07-26,5.2,12.8,8.937459859778977
1934-07-27,4.0,14.2,7.479023689478795
1934-07-28,9.8,13.6,11.340552746585493
1934-07-29,13.2,18.2,16.14546201766911
1934-07-30,7.4,9.6,8.749538834507701
1934-07-31,6.0,8.8,7.95624305022047
1934-08-01,6.2,9.0,7.412247762084613
1934-08-02,7.4,8.0,7.724205336730384
1934-08-03,2.4,5.0,3.5319823358917426
1934-08-04,9.2,16.2,15.603968961557394
1934-08-05,3.5,8.0,6.2386903800259494
1934-08-06,0.0,6.0,3.0837563847144986
1934-08-07,2.0,8.4,4.874244618224395
1934-08-08,6.3,10.5,7.680233945786053
1934-08-09,2.4,14.8,7.19957647321999
1934-08-10,11.0,14.0,11.947345261802614
1934-08-11,4.6,11.4,8.95198803195069
1934-08-12,7.0,13.4,11.498903491028294
1934-08-13,3.6,13.4,8.373047792507267
1934-08-14,10.0,11.5,10.718833033436367
1934-08-15,11.2,19.8,16.832478456693725
1934-08-16,11.2,19.8,17.15641085862315
1934-08-17,12.0,14.2,12.947499850606798
1934-08-18,10.0,11.0,10.751581155071584
1934-08-19,5.8,15.0,11.368756874499786
1934-08-20,2.7,12.6,8.675719344320864
1934-08-21,9.6,11.6,11.075906760290007
1934-08-22,8.4,18.4,10.765919427721478
1934-08-23,10.2,12.6,11.244311935529948
1934-08-24,6.4,12.2,9.355538581643989
1934-08-25,4.0,9.0,7.59323339530752
1934-08-26,7.6,18.4,11.32384152522054
1934-08-27,9.8,12.6,11.317135317650635
1934-08-28,8.4,11.2,10.429348475491707
1934-08-29,4.9,11.6,7.74903153208787
1934-08-30,1.4,9.0,5.440337973872441
1934-08-31,-2.2,7.0,4.039012304619252
1934-09-01,-9.0,-0.6,-3.3489430702139913
1934-09-02,3.0,4.3,3.528712184157315
1934-09-03,-0.6,6.4,1.5907115629780249
1934-09-04,7.0,12.2,8.959188988440816
1934-09-05,6.0,15.6,9.297119205340767
1934-09-06,3.2,9.0,7.475293194167805
1934-09-07,4.2,6.4,5.1433638206093235
1934-09-08,5.2,12.0,6.245826449338434
1934-09-09,7.4,15.4,9.29303221216894
1934-09-10,7.0,14.8,10.793456377499648
1934-09-11,2.8,6.2,4.313969311937875
1934-09-12,7.6,12.2,9.088578956018935
1934-09-13,3.0,13.8,8.922313524864277
1934-09-14,5.4,8.0,6.992764351267153
1934-09-15,7.4,15.4,11.50867293713848
1934-09-16,-1.2,7.3,4.3428151467208265
1934-09-17,6.6,12.6,9.8230346700794
1934-09-18,-1.4,5.2,2.930836183322022
1934-09-19,-5.6,1.2,-2.126114762055134
1934-09-20,1.4,7.6,6.272367826551632
1934-09-21,6.2,11.8,8.013651881443039
1934-09-22,7.8,11.0,9.49853187121371
1934-09-23,7.4,10.2,8.748294587634367
1934-09-24,5.0,11.2,6.904059303527718
1934-09-25,8.4,11.0,9.719925722270801
1934-09-26,1.4,9.2,4.52744917326677
1934-09-27,0.0,3.8,1.4809628266866912
1934-09-28,0.1,11.0,7.283517860741825
1934-09-29,13.2,15.8,14.575324685094431
1934-09-30,4.4,7.8,5.8665715333085
1934-10-01,0.9,10.0,5.4427215231605395
1934-10-02,0.4,11.4,2.9025140566323944
1934-10-03,3.0,6.2,5.035434096756535
1934-10-04,-3.0,4.2,-0.006337212670918963
1934-10-05,4.6,9.2,5.668550563145831
1934-10-06,2.8,6.6,4.792163399832363
1934-10-07,-1.0,6.9,3.7426501759295174
1934-10-08,1.2,3.8,2.8785196191252864
1934-10-09,-3.0,0.0,-0.8658988758124064
1934-10-10,1.0,1.6,1.2352100144333302
1934-10-11,-2.2,14.4,9.409457695959553
1934-10-12,-3.2,9.6,4.62489383867391
1934-10-13,5.1,9.6,6.594164359394709
1934-10-14,10.0,14.0,11.631934336027998
1934-10-15,-0.9,3.8,0.9544577802624807
1934-10-16,-4.0,-3.0,-3.5742667637914116
1934-10-17,-1.8,-0.1,-0.6574288718622389
1934-10-18,-2.2,-1.2,-1.8294775679659152
1934-10-19,-2.0,5.4,0.13525999735958102
1934-10-20,5.8,16.5,9.52028467697096
1934-10-21,-8.2,4.6,1.6134072240493373
1934-10-22,1.2,11.2,7.432562803577688
1934-10-23,2.6,9.0,5.665172392384382
1934-10-24,2.2,7.0,3.923850046212167
1934-10-25,5.0,6.8,6.066840749579971
1934-10-26,2.0,4.8,4.003923931797048
1934-10-27,2.0,9.3,5.354635292560859
1934-10-28,4.0,9.6,6.871570767314147
1934-10-29,4.2,5.0,4.58638184847373
1934-10-30,-1.8,10.6,4.492343234678446
1934-10-31,3.4,6.2,4.504371834946108
1934-11-01,-4.0,12.8,2.538447856204272
1934-11-02,-1.6,4.8,2.4739820971645288
