,TMIN min band,TMIN max band,TMIN
1900-03-03,-0.2,2.2,0.6707016771465136
1900-03-04,-2.2,1.6,-0.43291868552530866
1900-03-05,-5.0,4.4,0.8702906738135109
1900-03-06,-2.2,7.6,3.2140612387861136
1900-03-07,-3.8,7.4,1.981666706718144
1900-03-08,0.0,8.0,1.871955605653261
1900-03-09,5.0,7.3,6.069661117186697
1900-03-10,6.6,11.2,6.994778621733081
1900-03-11,5.0,6.8,5.758074718818433
1900-03-12,-0.8,1.2,0.0100365606036682
1900-03-13,4.6,6.0,5.1997196436556985
1900-03-14,-4.4,-3.3,-4.039335275968156
1900-03-15,-4.4,6.4,0.9570878759464073
1900-03-16,-6.6,0.0,-5.600950907823804
1900-03-17,-7.8,-6.0,-6.765070636060134
1900-03-18,-4.8,1.6,-2.321934364311525
1900-03-19,-2.8,-1.6,-2.0635302304968737
1900-03-20,-5.2,-1.0,-1.7448492627435506
1900-03-21,-6.4,-2.6,-4.118414811594165
1900-03-22,-3.4,-3.4,-3.4
1900-03-23,0.4,1.0,0.7657414446042954
1900-03-24,-1.6,1.4,-0.1178044180041904
1900-03-25,-2.0,0.2,-1.2759317373719241
1900-03-26,-5.8,2.8,-3.691902400363316
1900-03-27,-8.4,0.0,-3.595035394779302
1900-03-28,-5.0,-4.8,-4.907294415558346
1900-03-29,-2.3,-1.0,-1.4920087434704858
1900-03-30,-4.4,1.0,-1.416592489700134
1900-03-31,-7.0,5.6,1.2004119838749676
1900-04-01,-3.2,1.0,-1.1320214097554304
1900-04-02,-3.6,-2.6,-3.1061692543955037
1900-04-03,-2.6,-1.5,-2.03789869736318
1900-04-04,-3.2,-0.2,-1.370311113468809
1900-04-05,-6.2,-0.8,-4.09485461357773
1900-04-06,0.4,1.6,0.9832072536777512
1900-04-07,-7.0,-6.4,-6.690125897978393
1900-04-08,-5.6,-3.0,-4.095547027436665
1900-04-09,-7.2,-7.0,-7.104070658472543
1900-04-10,-6.6,-5.4,-5.7163048144875015
1900-04-11,-10.4,-4.2,-7.033203054082537
1900-04-12,3.0,6.0,3.8972837915671836
1900-04-13,-0.6,11.5,6.075224139926603
1900-04-14,-1.0,4.0,0.625175732333868
1900-04-15,-0.8,2.6,1.513582362613971
1900-04-16,0.2,6.0,3.0447230985278946
1900-04-17,-1.8,5.6,0.6697563046827317
1900-04-18,-4.4,-1.6,-2.9406759211744076
1900-04-19,-3.0,0.2,-0.4764466521168537
1900-04-20,-0.8,7.0,4.312050910032925
1900-04-21,0.4,1.5,0.971602502416145
1900-04-22,6.6,7.0,6.79462875794402
1900-04-23,2.8,7.0,4.998728349151117
1900-04-24,-3.4,-0.8,-2.2546271558581203
1900-04-25,0.0,5.0,2.2857446674063815
1900-04-26,-9.0,7.0,-3.365523848379264
1900-04-27,-0.3,0.0,-0.06307617099951084
1900-04-28,-3.8,0.0,-2.1923294695888673
1900-04-29,-1.0,1.4,0.30372764743107056
1900-04-30,4.6,4.7,4.688599151573776
1900-05-01,-5.0,0.1,-2.2580037248403824
1900-05-02,-7.0,-0.2,-3.918969236342697
1900-05-03,-4.0,-1.6,-3.7158745676853244
1900-05-04,-1.0,7.4,3.7665176121251265
1900-05-05,1.0,7.8,3.684831914041851
1900-05-06,-4.2,-0.8,-2.7344290961137943
1900-05-07,-5.4,-1.9,-3.3345785087770468
1900-05-08,-1.2,7.0,0.976742492889497
1900-05-09,-6.6,-3.8,-5.397443159729867
1900-05-10,4.8,5.4,4.939390682894118
1900-05-11,4.5,6.8,5.797683022168531
1900-05-12,1.0,2.2,1.6190605200832417
1900-05-13,-6.0,-2.2,-4.310752797528649
1900-05-14,-3.2,0.2,-1.581399804270586
1900-05-15,-3.6,1.2,-1.3029974255776375
1900-05-16,-2.8,1.2,-0.06263331869919422
1900-05-17,-8.6,0.0,-2.222153555205035
1900-05-18,-4.0,1.4,-0.4859247669933959
1900-05-19,-5.2,5.0,-2.217190173427351
1900-05-20,-2.0,0.4,-0.8184190533893771
1900-05-21,2.0,5.4,3.5984253520522684
1900-05-22,-0.8,2.8,1.0450232097482406
1900-05-23,-5.2,-2.8,-3.9257299657773626
1900-05-24,4.0,5.4,4.645613037629453
1900-05-25,-11.2,11.6,6.215386209974229
1900-05-26,6.2,13.2,10.337461090890887
1900-05-27,-2.5,5.4,2.2381933830640075
1900-05-28,0.5,3.4,1.5370206350278182
1900-05-29,7.4,14.0,10.833167408143549
1900-05-30,1.9,3.0,2.494079835084012
1900-05-31,0.0,6.4,2.92451505253148
1900-06-01,3.2,5.4,4.797592074774681
1900-06-02,2.6,6.6,5.409289168013664
1900-06-03,-2.0,0.6,0.30025816390266535
1900-06-04,3.0,5.8,3.937595408495172
1900-06-05,5.0,5.8,5.380400216195971
1900-06-06,7.0,13.4,10.590764081691606
1900-06-07,4.3,7.6,6.267985840367756
1900-06-08,15.8,16.8,16.243425753232476
1900-06-09,5.0,8.0,6.71401560940766
1900-06-10,1.4,9.6,6.469129988794332
1900-06-11,1.4,9.6,5.585409176064207
1900-06-12,5.4,13.6,12.911665598001429
1900-06-13,11.8,12.0,11.883352977010006
1900-06-14,13.4,15.0,14.378449452876367
1900-06-15,7.0,13.4,10.329284758392486
1900-06-16,7.4,13.5,10.468086614377022
1900-06-17,12.4,13.2,12.757848771628952
1900-06-18,16.1,17.8,16.748962054956873
1900-06-19,14.3,15.0,14.66684284044501
1900-06-20,4.6,10.0,7.285181538264272
1900-06-21,11.0,11.2,11.078425221853582
1900-06-22,14.8,15.4,15.314085585582237
1900-06-23,8.0,14.0,11.459465542472707
1900-06-24,9.4,18.8,16.053950508505704
1900-06-25,13.0,14.0,13.648219192303767
1900-06-26,12.7,15.4,13.634404257873378
1900-06-27,3.6,17.0,10.086582236166144
1900-06-28,11.6,15.0,14.12006118580871
1900-06-29,1.2,10.2,7.399070979522354
1900-06-30,12.4,16.2,14.253228137657887
1900-07-01,8.4,10.8,9.552870947890664
1900-07-02,4.4,4.8,4.61264055637726
1900-07-03,6.4,9.2,7.821438702691691
1900-07-04,9.0,10.0,9.596428990436447
1900-07-05,1.8,4.4,2.5066060003245534
1900-07-06,11.0,11.7,11.595489215540821
1900-07-07,4.8,7.8,6.779778929610764
1900-07-08,9.0,11.0,9.641447381303712
1900-07-09,13.0,15.0,14.654225423993735
1900-07-10,11.4,13.2,12.129999575544316
1900-07-11,5.0,8.8,6.889456669628227
1900-07-12,9.2,10.0,9.514649148552072
1900-07-13,4.0,9.6,5.230159698823715
1900-07-14,16.2,16.6,16.2912986207914
1900-07-15,10.8,14.0,13.231607971188314
1900-07-16,14.6,17.4,16.008176118759764
1900-07-17,16.8,17.0,16.885992421910515
1900-07-18,11.2,13.6,12.394267203049587
1900-07-19,12.9,13.0,12.960656348174103
1900-07-20,11.8,13.8,12.785543404684336
1900-07-21,15.0,15.0,15.0
1900-07-22,9.0,12.0,10.655788925890532
1900-07-23,17.6,17.8,17.70798927519862
1900-07-24,11.6,13.5,12.614599236705976
1900-07-25,11.4,13.0,11.664797217919633
1900-07-26,8.0,12.2,10.00734732671886
1900-07-27,14.4,15.6,14.892369234069724
1900-07-28,11.0,12.8,12.384435280367535
1900-07-29,7.2,15.8,9.513630604855878
1900-07-30,6.2,12.0,10.355802184724496
1900-07-31,10.0,10.6,10.408327186455745
1900-08-01,11.4,12.0,11.716263150023625
1900-08-02,9.8,13.6,11.437870872842263
1900-08-03,3.8,8.8,5.765721642317987
1900-08-04,5.6,10.0,8.0483061670028
1900-08-05,5.4,10.6,7.948302850650886
1900-08-06,2.2,14.8,12.188981774905507
1900-08-07,9.6,14.5,10.252089730564258
1900-08-08,2.7,8.8,7.71645324633262
1900-08-09,11.0,11.4,11.169800719255427
1900-08-10,11.6,15.8,13.762680051870852
1900-08-11,4.0,9.6,7.420826731277515
1900-08-12,15.5,18.0,16.727308980735174
1900-08-13,6.0,14.4,7.830076022019058
1900-08-14,6.6,13.2,9.861006107797365
1900-08-15,9.0,12.2,10.677553086629436
1900-08-16,7.8,9.1,8.490614727000757
1900-08-17,8.0,18.0,16.365812714360285
1900-08-18,11.0,11.6,11.278926436323362
1900-08-19,6.6,16.0,12.220568254276959
1900-08-20,9.6,9.8,9.695314080360864
1900-08-21,9.4,10.5,10.166618641907235
1900-08-22,0.8,7.4,5.128675305662421
1900-08-23,3.6,9.2,6.397216769146802
1900-08-24,-2.6,7.2,2.2929725170862545
1900-08-25,10.8,12.0,11.20839087718579
1900-08-26,1.4,2.8,2.0613885591790524
1900-08-27,9.6,11.0,10.216245241042362
1900-08-28,10.6,11.2,10.886367513170553
1900-08-29,11.0,13.8,12.375014902127534
1900-08-30,13.0,18.0,15.645883029720455
1900-08-31,17.2,17.6,17.470309474936986
1900-09-01,5.4,9.6,7.282023166343173
1900-09-02,-4.0,14.0,4.918861679249959
1900-09-03,4.1,6.4,5.1457937487793775
1900-09-04,-4.4,7.0,2.573550946309519
1900-09-05,5.6,11.0,8.694801601689235
1900-09-06,3.8,5.2,4.959824751796347
1900-09-07,7.2,15.9,13.978197570597452
1900-09-08,1.6,6.4,3.759575794481919
1900-09-09,-5.0,9.6,-0.5112109552114794
1900-09-10,6.0,8.0,6.792517694897515
1900-09-11,10.0,14.6,10.85835250299475
1900-09-12,11.0,13.1,12.432057576634197
1900-09-13,4.8,5.2,5.08667511210311
1900-09-14,4.2,8.0,6.208452145818726
1900-09-15,5.4,13.2,8.803087170360252
1900-09-16,4.8,6.6,5.887010762447854
1900-09-17,2.4,9.6,5.45737634438872
1900-09-18,4.4,11.5,7.412281636388879
1900-09-19,2.2,8.0,5.219958271547258
1900-09-20,-1.6,2.3,1.0168350754080977
1900-09-21,1.2,5.8,4.248475760919493
1900-09-22,6.4,11.0,8.44495461233289
1900-09-23,2.0,13.0,8.383819715073894
1900-09-24,5.2,8.0,5.554534950751867
1900-09-25,1.8,3.8,2.926169835549757
1900-09-26,-6.8,6.4,0.6015991991736117
1900-09-27,3.0,9.2,6.200164828172659
1900-09-28,3.4,6.0,5.153833412839866
1900-09-29,9.2,10.6,10.109496605185269
1900-09-30,1.2,5.8,4.239257980405878
1900-10-01,6.8,10.0,8.461309428166638
1900-10-02,-4.2,8.4,3.0979165240997393
1900-10-03,5.4,7.0,5.933558141615921
1900-10-04,5.4,8.4,6.132598130330612
1900-10-05,2.8,7.8,5.329218557949547
1900-10-06,7.2,8.4,7.749431864328306
1900-10-07,3.8,8.0,6.104759201818851
1900-10-08,5.4,7.4,6.499890724793151
1900-10-09,7.2,8.2,7.703062780125543
1900-10-10,2.0,9.0,5.269826283713662
1900-10-11,8.6,14.5,10.167630104421596
1900-10-12,2.6,7.0,4.355246649398142
1900-10-13,-3.0,0.8,-1.4397329483204773
1900-10-14,6.4,7.0,6.662086541218884
1900-10-15,6.0,13.2,10.268336718785761
1900-10-16,4.7,10.4,6.695288475824609
1900-10-17,11.6,16.0,13.743765642859138
1900-10-18,7.0,9.0,8.225181461734635
1900-10-19,5.2,10.4,7.575797927661935
1900-10-20,-3.6,-0.8,-1.1458630876002873
1900-10-21,-1.5,5.6,1.8787827529924763
1900-10-22,-1.6,3.3,0.9723496336138999
1900-10-23,-2.2,-1.5,-1.787516072700236
1900-10-24,3.8,7.0,5.225541503277435
1900-10-25,4.6,7.2,5.658451567913934
1900-10-26,-2.4,1.8,-0.17679497100342648
1900-10-27,2.8,6.8,4.3671682398844185
1900-10-28,2.0,5.4,4.324294570612174
1900-10-29,-2.8,-2.4,-2.6328366214786043
1900-10-30,4.8,8.0,7.993116382266851
1900-10-31,0.0,4.6,2.1152723462705123
1900-11-01,2.2,3.4,2.890504562084986
1900-11-02,7.2,11.8,9.675997294225022
1900-11-03,5.2,10.1,7.615038433083586
1900-11-04,4.6,13.6,8.801394260391199
1900-11-05,-4.0,0.0,-1.2415411683710165
1900-11-06,0.8,4.0,1.6614355433839558
1900-11-07,-2.8,2.0,-0.353674093220094
1900-11-08,2.6,8.8,4.458258167146372
1900-11-09,-2.8,-0.4,-1.1134200370308205
1900-11-10,-0.8,-0.4,-0.6846588633687153
1900-11-11,-4.2,-2.0,-2.9603598212877897
1900-11-12,-4.6,-0.4,-3.5791842486698773
1900-11-13,-3.4,0.0,-1.5695260068729884
1900-11-14,1.2,2.1,1.7642237051984482
1900-11-15,-2.7,-1.0,-1.9186567476212872
1900-11-16,-2.5,7.6,2.335618427557129
1900-11-17,-5.8,-0.2,-2.95847188198855
1900-11-18,-7.0,-2.0,-4.650873922981898
1900-11-19,-5.6,-4.0,-4.743301693859684
1900-11-20,0.8,2.8,2.0086825493978555
1900-11-21,3.6,4.2,3.862732585513809
1900-11-22,-0.2,1.6,0.6982536572078525
1900-11-23,-2.0,6.8,1.9957098722139373
1900-11-24,-6.2,-1.0,-2.7453129615942315
1900-11-25,-1.0,-0.2,-0.5624670094612053
1900-11-26,-3.4,-2.6,-2.8010000100242
1900-11-27,-3.2,-2.4,-2.9490286697045947
1900-11-28,-0.6,1.2,0.26239266992834354
1900-11-29,-4.0,-2.0,-3.070607220805748
1900-11-30,-0.8,5.6,2.5161175823778237
1900-12-01,-4.9,-4.2,-4.5102342808553795
1900-12-02,-7.6,-4.8,-6.039937212925672
1900-12-03,-5.4,-2.4,-3.9898907582036296
1900-12-04,-1.4,1.8,-0.0669084240450937
1900-12-05,0.0,1.2,0.3166419465788687
1900-12-06,-5.2,-1.8,-3.307274379872212
1900-12-07,-3.4,0.4,-1.6215750957652497
1900-12-08,-4.4,0.0,-2.358025738176543
1900-12-09,5.0,7.4,6.11729967651941
1900-12-10,1.6,6.2,4.084936404068884
1900-12-11,-3.0,2.6,-1.391553782720264
1900-12-12,0.0,2.6,1.560791116503553
1900-12-13,-2.0,0.0,-0.9741676174927894
1900-12-14,-3.0,6.2,1.491036852473632
1900-12-15,-0.8,7.0,3.0328367918732804
1900-12-16,-3.5,-2.1,-2.668219689908687
1900-12-17,1.8,4.8,3.363769811200323
1900-12-18,-1.6,0.0,-0.8039638855644426
1900-12-19,0.0,2.6,1.0222626548065386
1900-12-20,0.8,1.0,0.8612554932831057
1900-12-21,-3.4,1.6,-1.034163296508756
1900-12-22,1.2,4.2,2.920352774856161
1900-12-23,-3.0,1.0,-0.9298456220252178
1900-12-24,-1.9,0.0,-1.200909293552779
1900-12-25,0.4,7.0,3.121067783506825
1900-12-26,-0.4,0.6,0.08677890141469174
1900-12-27,-2.0,-1.8,-1.8908221986089788
1900-12-28,-5.2,0.0,-3.1864587114360505
1900-12-29,-4.8,0.8,-1.8622054540669037
1900-12-30,-1.6,0.7,-0.7498759344059533
1900-12-31,-7.0,-5.4,-6.050797273542799
1901-01-01,-5.5,-1.0,-3.4231405716914325
1901-01-02,-11.8,-6.0,-8.906546523207485
1901-01-03,-3.0,-1.0,-1.6136058871610774
1901-01-04,-3.6,-1.2,-2.981768461627046
1901-01-05,-3.6,0.0,-2.496211341158331
1901-01-06,-9.2,-6.4,-7.624198213829912
1901-01-07,-4.0,-3.0,-3.3308853044314457
1901-01-08,-1.4,-0.4,-0.8434809428396415
1901-01-09,-6.0,-1.6,-4.383782256232966
1901-01-10,-11.4,0.6,-5.037466356652449
1901-01-11,-5.0,-2.0,-4.113984948790853
1901-01-12,-3.4,-0.4,-1.88940898828895
1901-01-13,-3.0,3.0,0.1842089290193071
1901-01-14,3.0,5.0,3.997684735687888
1901-01-15,-3.6,4.2,0.2872559201886615
1901-01-16,-2.0,1.4,-0.44354142506959005
1901-01-17,-10.0,-1.0,-7.138181205793938
1901-01-18,-5.6,-4.0,-4.802882033478342
1901-01-19,-3.8,-1.4,-2.818911440758
1901-01-20,-4.2,-2.0,-3.1313019027068707
1901-01-21,-1.0,3.0,1.057769637124049
1901-01-22,-0.3,2.4,1.0674568815289216
1901-01-23,2.2,3.5,3.2156942609387786
1901-01-24,3.8,5.4,4.551614307064557
1901-01-25,-3.4,-1.0,-2.6107726628285377
1901-01-26,-6.0,-5.8,-5.9308134472678535
1901-01-27,-8.1,0.2,-2.960964922612234
1901-01-28,-5.0,-3.8,-4.350527312741329
1901-01-29,-3.2,-2.0,-2.5596663433828972
1901-01-30,-13.8,-13.0,-13.391020296043308
1901-01-31,-7.8,-2.0,-3.829931925668201
1901-02-01,-16.6,-9.5,-13.371634470626118
1901-02-02,-2.8,-2.0,-2.4459628996797473
1901-02-03,-6.0,-4.2,-5.039194529641004
1901-02-04,-11.1,-7.8,-9.036612094969732
1901-02-05,-6.8,-6.6,-6.7488666679411615
1901-02-06,-9.5,-8.6,-9.086816774584385
1901-02-07,-9.0,1.1,-5.925922502971845
1901-02-08,-6.2,-0.4,-4.89518389948722
1901-02-09,-4.0,-2.0,-3.1030507937297593
1901-02-10,-1.0,0.2,-0.4015785133755642
1901-02-11,-1.2,-1.0,-1.062921017837993
1901-02-12,-9.0,1.6,-1.5607730183956134
1901-02-13,-1.0,0.0,-0.7004154892750162
1901-02-14,-9.0,-2.4,-6.1715290722765115
1901-02-15,-5.0,-4.6,-4.932443285847728
1901-02-16,-11.6,-9.3,-10.88982927768976
1901-02-17,-6.0,-0.2,-2.9926664256974496
1901-02-18,-7.0,-5.6,-6.402894223266988
1901-02-19,-6.4,-1.6,-3.6216946743603433
1901-02-20,-12.0,-10.8,-11.404934396572466
1901-02-21,-8.0,-6.4,-7.704743266718741
1901-02-22,-12.0,1.2,-3.886257538122074
1901-02-23,-11.2,-5.6,-8.091123167519678
1901-02-24,-7.2,-6.0,-6.19748826142799
1901-02-25,-6.0,-0.4,-2.644053575415254
1901-02-26,-5.2,-2.0,-2.670865474596957
1901-02-27,-3.0,-1.8,-2.5238523894119176
1901-02-28,-3.6,-2.8,-3.203900690118328
1901-03-01,-1.8,1.0,-0.23519599904818625
1901-03-02,-0.2,2.8,2.1331711461635514
1901-03-03,-5.5,-4.2,-4.483273378924068
1901-03-04,-4.0,0.4,-1.7150835011438215
1901-03-05,-0.2,1.4,0.6430529183575588
1901-03-06,-4.4,-1.8,-3.4484898884254407
1901-03-07,-6.0,-3.0,-4.611356527818325
1901-03-08,-8.8,-6.8,-7.6133443383798705
1901-03-09,-9.8,-2.2,-5.061489732805715
1901-03-10,-12.0,-6.7,-8.775562032222348
1901-03-11,-3.0,0.0,-0.24995417207283985
1901-03-12,-1.0,2.2,0.08228978827205519
1901-03-13,3.0,3.8,3.2257749753729676
1901-03-14,1.6,2.8,1.8111121317123378
1901-03-15,-1.0,2.2,0.8681499950077404
1901-03-16,-6.0,8.0,-4.059039129105068
1901-03-17,-1.2,0.6,-0.27148381076923306
1901-03-18,-8.2,-4.5,-6.141186295640432
1901-03-19,-6.4,-6.0,-6.226299873495729
1901-03-20,-4.0,-2.0,-3.053481569028488
1901-03-21,-6.3,-3.4,-4.74818695892214
1901-03-22,-6.4,4.0,-1.7082791995255873
1901-03-23,-2.8,6.5,1.6363366025077963
1901-03-24,0.0,1.0,0.402957302485828
1901-03-25,0.0,0.6,0.42665761753058723
1901-03-26,-0.6,-0.4,-0.5307390055348861
1901-03-27,-2.2,0.0,-1.2602545192604167
1901-03-28,-4.8,2.0,-1.5768045190213678
1901-03-29,-4.0,2.6,0.6325982174754334
1901-03-30,-3.6,1.8,-1.4288844717262905
1901-03-31,-3.0,-2.8,-2.9273789589171186
1901-04-01,1.4,1.4,1.3999999999999997
1901-04-02,2.2,4.2,3.1724837684423965
1901-04-03,1.6,7.6,4.686710890896445
1901-04-04,-1.0,5.9,2.4657054603425794
1901-04-05,-3.5,4.0,0.38390372824172264
1901-04-06,7.0,12.0,8.58415112345669
1901-04-07,5.0,5.8,5.530420174107145
1901-04-08,1.4,5.0,3.1471526887787875
1901-04-09,-0.6,5.5,4.081281550623007
1901-04-10,-2.8,0.0,-1.4087684969337952
1901-04-11,-2.2,2.0,0.9921087152000777
1901-04-12,-5.8,-4.0,-4.999165849659774
1901-04-13,-1.0,2.3,-0.10562476451180193
1901-04-14,2.3,3.4,3.036378099175593
1901-04-15,-2.6,4.4,0.343521330608547
1901-04-16,1.0,5.0,2.1776361830290334
1901-04-17,-3.2,1.0,-1.3233404070697665
1901-04-18,0.0,4.0,1.9409587269053252
1901-04-19,-0.4,6.6,3.489252636879676
1901-04-20,-1.2,3.0,0.925033030417362
1901-04-21,-3.2,-0.4,-1.3340497223657197
1901-04-22,2.6,3.0,2.836901435726024
1901-04-23,-1.6,-0.2,-0.7324918566164886
1901-04-24,-1.2,-0.4,-0.6069619943244531
1901-04-25,-2.4,2.0,-0.21868740102415854
1901-04-26,-7.2,-6.0,-6.36071279349275
1901-04-27,-7.8,-0.5,-5.015533232995555
1901-04-28,-1.0,5.0,2.2613228930373195
1901-04-29,0.0,4.8,2.2990389184724798
1901-04-30,-1.8,3.0,-0.015623657869227536
1901-05-01,0.4,4.0,1.8704777270278725
1901-05-02,-2.0,1.0,-0.5600500700257841
1901-05-03,-1.2,6.4,2.767624583235899
1901-05-04,-8.2,-0.7,-4.546372784903208
1901-05-05,3.0,5.0,3.994156082436746
1901-05-06,-8.9,-4.0,-6.600566784319802
1901-05-07,-4.9,-3.2,-3.709282288721852
1901-05-08,0.2,2.0,1.1238264676799117
1901-05-09,-3.2,-1.6,-2.3839498498106244
1901-05-10,2.8,4.8,3.6185912253644483
1901-05-11,-7.0,1.6,-1.9624191158120101
1901-05-12,2.2,5.0,4.013278647726318
1901-05-13,-3.6,5.0,0.9647779171466774
1901-05-14,-7.0,6.0,-1.5429860892284086
1901-05-15,4.9,7.6,6.211473318088857
1901-05-16,1.4,4.1,2.963718808169279
1901-05-17,0.6,3.2,1.5455921736604123
1901-05-18,4.0,5.6,4.830902187157667
1901-05-19,6.4,9.0,8.241759543122981
1901-05-20,0.0,8.0,2.5956381762158616
1901-05-21,0.0,1.6,0.4848514141695921
1901-05-22,2.6,7.0,4.61495342949774
1901-05-23,-0.2,5.0,2.153699760186051
1901-05-24,-1.1,3.8,2.688236510897657
1901-05-25,-5.2,4.6,-0.9741164418726612
1901-05-26,-0.8,5.0,1.918742674134218
1901-05-27,-1.4,1.8,0.14597880740416155
1901-05-28,-1.0,1.2,0.43011799379940324
1901-05-29,6.4,12.8,9.439932592156719
1901-05-30,2.2,3.0,2.747428739903047
1901-05-31,3.2,6.6,5.008744980983816
1901-06-01,10.6,16.0,13.285974535891143
1901-06-02,9.0,18.4,12.166782877706025
1901-06-03,8.2,9.8,9.357053987837032
1901-06-04,9.4,14.8,13.194908979627872
1901-06-05,9.6,11.2,10.818859011832442
1901-06-06,12.2,14.0,12.729255341906097
1901-06-07,8.2,14.0,12.724181657474983
1901-06-08,6.0,9.4,6.9027697232610485
1901-06-09,9.2,16.4,13.046124912388786
1901-06-10,13.8,15.5,14.591910946704544
1901-06-11,9.8,15.6,12.616218527224365
1901-06-12,11.7,14.0,12.841115234109303
1901-06-13,4.4,9.5,7.105378957569373
1901-06-14,1.0,2.6,2.0475210795076935
1901-06-15,6.0,18.0,11.999357950406111
1901-06-16,4.0,10.0,5.935986715720761
1901-06-17,5.0,13.6,9.812425101887225
1901-06-18,8.6,10.0,9.139677783281051
1901-06-19,12.6,18.2,15.803583147626023
1901-06-20,12.6,17.8,14.968125048641383
1901-06-21,12.6,19.0,15.283988075187793
1901-06-22,9.0,11.4,10.4198899855456
1901-06-23,4.4,12.4,7.456689275720937
1901-06-24,15.0,15.6,15.347891563801555
1901-06-25,10.2,12.2,11.202822127547464
1901-06-26,15.8,17.0,16.317745523306083
1901-06-27,7.2,8.4,7.746719286992802
1901-06-28,7.2,9.8,8.474196374709786
1901-06-29,10.0,13.5,11.908677473356587
1901-06-30,4.2,12.0,7.819753733054554
1901-07-01,1.4,11.7,9.204206212459889
1901-07-02,8.0,9.6,8.799249628606704
1901-07-03,2.4,6.0,4.760392929499396
1901-07-04,9.6,10.8,10.372922675763261
1901-07-05,8.0,11.0,9.675108077074318
1901-07-06,9.2,12.8,11.245063113525788
1901-07-07,6.0,10.2,8.186172843724297
1901-07-08,7.5,13.8,10.998682629726085
1901-07-09,9.3,11.7,10.345700987660802
1901-07-10,10.0,12.6,11.14828122339505
1901-07-11,5.2,11.2,7.70779802208583
1901-07-12,2.6,18.5,9.460997486036465
1901-07-13,11.0,11.6,11.138053840280238
1901-07-14,11.0,14.0,13.672336703289922
1901-07-15,7.0,18.8,11.520589443184718
1901-07-16,8.8,15.6,12.79546880128064
1901-07-17,14.4,17.0,15.809936805794118
1901-07-18,13.6,19.8,17.186355682445807
1901-07-19,11.0,14.2,12.511545041975232
1901-07-20,7.4,11.4,9.576642643201241
1901-07-21,10.4,16.4,12.467298845442842
1901-07-22,6.5,10.0,7.906672096047245
1901-07-23,9.6,10.5,10.110053140647702
