,TMAX min band,TMAX max band,TMAX
1900-05-16,1.2,9.6,6.263223965720134
1900-05-17,-4.8,7.2,2.837550534485143
1900-05-18,0.4,7.2,3.964666780859399
1900-05-19,1.0,10.6,4.817396838817841
1900-05-20,4.0,14.4,8.02682390426127
1900-05-21,8.4,16.4,12.641327317364645
1900-05-22,4.2,14.8,8.255440875990926
1900-05-23,-0.8,10.0,5.23074829141268
1900-05-24,1.3,12.3,7.637915736575577
1900-05-25,-8.0,17.6,10.647864302054955
1900-05-26,9.4,22.4,16.26370467567418
1900-05-27,8.2,18.6,14.07994940018802
1900-05-28,5.6,21.0,13.21510301392725
1900-05-29,9.0,21.0,17.049747430634856
1900-05-30,3.7,10.2,6.985292158044368
1900-05-31,4.8,12.2,8.700255507900803
1900-06-01,8.8,21.2,12.177745537175474
1900-06-02,10.2,17.0,14.553780288331657
1900-06-03,6.2,12.2,11.12597116409159
1900-06-04,10.4,18.8,13.78371785619865
1900-06-05,17.5,21.0,18.859548115363097
1900-06-06,4.8,27.4,17.270960576758
1900-06-07,13.4,24.1,17.89892203333874
1900-06-08,23.0,26.0,24.263144862561795
1900-06-09,13.6,22.4,19.01982354245301
1900-06-10,6.4,20.5,15.268917531322552
1900-06-11,5.5,19.6,13.118763706737992
1900-06-12,7.8,23.8,21.701270051246052
1900-06-13,20.8,28.0,24.279024658496503
1900-06-14,23.1,26.2,24.651143916737094
1900-06-15,17.0,30.5,23.415400205058614
1900-06-16,15.4,25.0,21.022964690489804
1900-06-17,17.4,27.2,21.78560333622052
1900-06-18,20.0,28.0,23.87848777081578
1900-06-19,20.0,28.0,24.897463199813636
1900-06-20,11.8,24.6,19.011210848322268
1900-06-21,19.8,25.3,22.408595073351066
1900-06-22,21.7,25.4,24.170824210112446
1900-06-23,17.6,27.9,23.033588183506136
1900-06-24,17.0,26.4,22.52059619009669
1900-06-25,18.0,25.0,22.978060227301025
1900-06-26,15.2,24.0,21.041557119054044
1900-06-27,17.4,25.6,22.375076069884297
1900-06-28,14.0,26.0,22.76832441798047
1900-06-29,8.8,22.5,18.38620473200221
1900-06-30,17.4,25.7,21.605060039333047
1900-07-01,17.0,24.8,20.89873441390752
1900-07-02,5.2,26.0,14.216603219334642
1900-07-03,7.5,19.4,15.481172999501627
1900-07-04,11.6,20.0,17.07162942896943
1900-07-05,11.6,23.8,16.97325787432863
1900-07-06,11.6,23.8,21.70022815527248
1900-07-07,13.5,22.8,17.71757693415931
1900-07-08,15.6,23.2,19.206351754829477
1900-07-09,24.6,30.0,28.48633838559214
1900-07-10,16.8,27.2,24.398951990728527
1900-07-11,12.0,23.1,16.196302224040064
1900-07-12,15.8,20.2,18.470178450769247
1900-07-13,10.0,25.4,15.815989719798615
1900-07-14,18.0,27.2,23.681859957624802
1900-07-15,22.6,30.0,25.232265503076853
1900-07-16,20.0,25.0,23.114228210624127
1900-07-17,22.6,31.2,25.607532857208447
1900-07-18,13.2,28.6,23.785353540375034
1900-07-19,14.4,25.4,22.06974759866348
1900-07-20,20.6,29.0,23.848347276188367
1900-07-21,21.0,26.4,24.192559236116985
1900-07-22,16.3,28.7,23.85088080179783
1900-07-23,22.0,26.6,24.783027939307292
1900-07-24,17.5,27.2,24.004276093153507
1900-07-25,18.0,23.8,20.114900063410968
1900-07-26,20.0,24.9,22.118205981542083
1900-07-27,17.2,27.2,23.043909517547174
1900-07-28,16.0,24.6,21.31161249291964
1900-07-29,13.2,24.6,18.012181926199347
1900-07-30,14.4,23.6,19.569993454083946
1900-07-31,20.6,26.0,22.37595543594745
1900-08-01,20.0,25.6,23.234270843758473
1900-08-02,20.8,25.4,23.237747979021535
1900-08-03,13.4,20.0,17.037569015615336
1900-08-04,12.0,23.4,18.379862604962916
1900-08-05,11.4,20.6,17.147793539480638
1900-08-06,14.0,27.5,23.270255262713054
1900-08-07,18.0,25.0,19.418431656989025
1900-08-08,12.0,26.0,21.39821139396768
1900-08-09,20.0,26.0,22.329257508565387
1900-08-10,20.6,27.0,23.442448926446392
1900-08-11,16.8,26.0,22.72811280756768
1900-08-12,20.4,27.6,25.415479896594977
1900-08-13,16.3,26.4,20.24452173516111
1900-08-14,13.8,25.8,20.873615821216397
1900-08-15,15.6,24.2,21.663493908851002
1900-08-16,15.5,25.0,18.817859608761406
1900-08-17,14.2,28.0,24.42239497790588
1900-08-18,13.2,25.2,20.649231297376424
1900-08-19,17.6,27.6,22.97491103464816
1900-08-20,15.2,24.2,19.31809733551317
1900-08-21,13.5,23.4,19.818380965551217
1900-08-22,4.0,23.4,15.990362131023081
1900-08-23,7.8,23.5,14.194989159823093
1900-08-24,2.2,21.4,13.867488680589993
1900-08-25,9.4,23.0,19.35268459269403
1900-08-26,3.5,11.5,7.764012468067864
1900-08-27,15.4,23.8,20.191885294616235
1900-08-28,21.8,28.4,24.217997617984704
1900-08-29,18.5,25.6,22.376823683162844
1900-08-30,18.5,28.9,22.110757802491587
1900-08-31,20.2,28.3,24.712623635289752
1900-09-01,7.3,22.0,16.48338255208775
1900-09-02,3.4,23.8,17.02257974910702
1900-09-03,8.6,23.6,15.575288379327688
1900-09-04,1.0,14.8,9.39931512034809
1900-09-05,12.2,27.2,19.191903749132088
1900-09-06,9.8,17.0,12.087480600507018
1900-09-07,9.8,25.3,21.875600200425684
1900-09-08,5.8,18.9,9.281430396011475
1900-09-09,-1.4,20.6,9.05290077494833
1900-09-10,2.0,22.0,12.425522308020904
1900-09-11,10.1,23.0,18.278525412756473
1900-09-12,9.0,23.0,20.9086973699559
1900-09-13,7.8,16.2,12.245156569011185
1900-09-14,7.8,16.6,13.403095210210386
1900-09-15,9.6,23.6,18.30252249522502
1900-09-16,9.6,24.2,16.242631090018484
1900-09-17,10.0,19.4,14.943826345634871
1900-09-18,9.4,22.0,16.639140671187278
1900-09-19,7.0,26.8,14.754337450703376
1900-09-20,3.0,25.0,12.245093066182996
1900-09-21,9.2,24.0,15.23112252056419
1900-09-22,10.2,23.2,15.763943583298413
1900-09-23,5.3,20.4,13.567457187208515
1900-09-24,14.0,16.9,16.052193517820537
1900-09-25,-0.9,14.8,7.029192495691216
1900-09-26,-0.6,13.7,7.537473300538857
1900-09-27,5.6,17.8,13.47018711770241
1900-09-28,4.8,16.2,13.847893544505064
1900-09-29,3.0,18.0,14.402262248764963
1900-09-30,7.6,12.0,9.69814173319887
1900-10-01,9.5,23.2,16.889968028762407
1900-10-02,3.4,19.0,12.24126478304123
1900-10-03,13.8,20.2,15.934499824252166
1900-10-04,-1.0,19.6,14.147558334950764
1900-10-05,9.8,15.6,12.132790979477846
1900-10-06,12.8,17.4,15.591424239668518
1900-10-07,6.0,15.0,10.091907437562242
1900-10-08,6.0,20.0,13.055657038939504
1900-10-09,6.6,18.0,13.378753730820899
1900-10-10,7.6,16.0,12.680176309864223
1900-10-11,15.2,22.7,17.381519724999833
1900-10-12,8.0,20.0,13.175648195135826
1900-10-13,0.8,14.5,7.683348701745104
1900-10-14,-6.0,18.6,12.754153383449413
1900-10-15,14.8,22.6,17.885139149112955
1900-10-16,5.6,15.0,9.782542978266614
1900-10-17,7.5,26.4,17.3992874053165
1900-10-18,9.8,15.4,13.81302940907309
1900-10-19,8.0,17.4,14.09934855661668
1900-10-20,-0.4,15.2,5.303592284211473
1900-10-21,0.2,14.6,6.574693069712629
1900-10-22,-2.4,11.2,5.134135657592995
1900-10-23,-2.7,9.6,3.231438656991737
1900-10-24,5.2,14.8,9.670451048719451
1900-10-25,5.0,16.8,11.366265047221464
1900-10-26,-1.0,9.8,5.134859135757134
1900-10-27,2.4,15.4,9.368743854967532
1900-10-28,8.6,20.2,16.49060940518018
1900-10-29,4.4,18.0,8.992452587359114
1900-10-30,4.2,18.8,18.729255500717812
1900-10-31,2.8,9.7,6.301521467374119
1900-11-01,0.6,13.8,7.695387402265239
1900-11-02,9.0,22.2,16.715748907674246
1900-11-03,5.2,21.0,13.181324516708635
1900-11-04,7.4,21.2,15.316527733933807
1900-11-05,4.2,13.0,6.778442117324884
1900-11-06,2.4,10.0,5.043200778242131
1900-11-07,-1.0,20.6,9.31764108824594
1900-11-08,4.0,18.4,12.283422988736993
1900-11-09,-0.8,14.0,8.20493107724367
1900-11-10,1.0,8.9,4.047223121247895
1900-11-11,-2.0,4.0,1.7321390987266656
1900-11-12,-0.8,23.7,6.869095763032433
1900-11-13,0.0,15.4,6.59955489162648
1900-11-14,-1.2,7.8,4.818262084412528
1900-11-15,2.4,14.4,8.104457755524484
1900-11-16,1.0,12.6,6.967779312605257
1900-11-17,-4.0,7.2,2.397977060069226
1900-11-18,-5.2,3.0,-0.7283265972379594
1900-11-19,-6.2,4.8,-2.121102070697524
1900-11-20,-1.8,12.6,4.378972821999615
1900-11-21,0.0,10.2,6.69236136466717
1900-11-22,4.0,14.8,7.408533015213778
1900-11-23,4.0,11.2,7.895226978198062
1900-11-24,0.6,7.4,3.715170421182207
1900-11-25,0.6,6.5,4.021553453523246
1900-11-26,0.4,8.6,2.7057484493639694
1900-11-27,1.2,6.4,3.361006795908479
1900-11-28,0.2,6.0,3.9525548865514835
1900-11-29,-2.0,5.6,0.49042564160871543
1900-11-30,2.6,11.0,6.376702788326279
1900-12-01,-3.8,-1.5,-2.287100704912595
1900-12-02,-2.3,5.2,0.5269852451208827
1900-12-03,-4.8,7.6,0.8345435079228507
1900-12-04,4.8,9.8,6.594657561739314
1900-12-05,3.6,13.0,9.29980797150117
1900-12-06,0.4,8.2,3.224875229624993
1900-12-07,0.2,9.1,5.447909101139443
1900-12-08,0.6,8.5,3.855143621259732
1900-12-09,3.8,10.6,9.160549916280589
1900-12-10,-3.0,10.6,6.357913786665557
1900-12-11,3.1,13.4,8.897069584031716
1900-12-12,7.2,13.0,9.863127146025096
1900-12-13,3.1,11.0,6.045609462769343
1900-12-14,1.8,13.4,6.685991477143292
1900-12-15,4.4,12.6,8.422746836147185
1900-12-16,4.4,13.4,7.035977163361752
1900-12-17,3.8,12.0,8.238274263070082
1900-12-18,5.8,10.2,8.742478794652003
1900-12-19,7.2,13.0,8.990537791434747
1900-12-20,0.6,8.0,6.013149867789762
1900-12-21,3.8,10.6,7.79211415070883
1900-12-22,3.6,10.5,7.261688684623382
1900-12-23,-1.2,12.6,4.042073320532411
1900-12-24,3.4,10.9,5.583612758823588
1900-12-25,6.6,10.0,8.297325476097853
1900-12-26,-0.8,10.0,5.155775630846033
1900-12-27,-0.1,9.0,4.046329920126403
1900-12-28,0.0,5.0,1.3516041897282058
1900-12-29,0.4,5.8,2.9739383646745265
1900-12-30,-2.0,5.8,3.614866041058937
1900-12-31,-3.6,1.5,-1.2845151332475133
1901-01-01,-2.7,3.8,0.016828455267333446
1901-01-02,-6.6,3.0,-1.483583301199371
1901-01-03,-2.2,12.4,8.757888386746243
1901-01-04,-2.4,5.0,-0.258520346676929
1901-01-05,-4.6,5.4,-0.8253947918602249
1901-01-06,-6.4,1.8,-2.2682365982285506
1901-01-07,-2.0,1.2,-0.3612939868333166
1901-01-08,-2.4,3.6,0.49351185684102017
1901-01-09,-2.6,8.2,1.364776110797805
1901-01-10,-5.4,6.0,-0.33125733657966805
1901-01-11,-1.2,4.8,0.8232803857362131
1901-01-12,-0.8,10.8,3.4504577489561905
1901-01-13,-0.8,13.2,5.311712616613477
1901-01-14,-0.8,13.2,5.910078396700364
1901-01-15,-0.6,8.6,3.950955738138976
1901-01-16,2.4,9.5,3.883141844398378
1901-01-17,-4.2,5.2,-1.7515658055803704
1901-01-18,-1.8,5.4,1.454637088823964
1901-01-19,-1.0,6.8,1.5336465792435874
1901-01-20,-2.4,5.8,3.4189638393450994
1901-01-21,0.2,11.0,6.095018700207992
1901-01-22,5.4,11.6,8.695456690295535
1901-01-23,9.2,16.2,10.67495051160115
1901-01-24,6.4,12.0,8.362280671040365
1901-01-25,-1.0,6.6,2.006287315178151
1901-01-26,-1.8,3.1,0.0026729022920075553
1901-01-27,0.5,6.0,3.070665318753525
1901-01-28,-2.0,5.2,2.056306196226091
1901-01-29,-3.1,3.0,-0.1566573791375238
1901-01-30,-6.2,-2.8,-4.703609270661088
1901-01-31,-11.2,0.0,-3.907686569167904
1901-02-01,-7.8,0.0,-3.834466647110671
1901-02-02,-2.3,4.0,0.6224309447249744
1901-02-03,-8.4,1.6,-2.083633468628225
1901-02-04,-8.4,-2.1,-3.461317657758459
1901-02-05,-5.0,1.2,-2.717554250770818
1901-02-06,-7.8,6.2,-1.7906688176508307
1901-02-07,-5.3,7.2,-0.37127521162702976
1901-02-08,0.8,6.0,4.220222061154632
1901-02-09,-1.8,9.2,2.0627802331999807
1901-02-10,0.0,12.0,5.222128014733475
1901-02-11,1.4,8.4,6.118437706525073
1901-02-12,-4.5,12.0,4.2377154047813885
1901-02-13,-6.0,12.4,4.873467212106348
1901-02-14,-6.4,13.8,1.684061180899048
1901-02-15,-5.4,3.6,-0.7327990877863663
1901-02-16,-9.0,1.4,-4.846609565686947
1901-02-17,-1.6,10.4,5.27158912532167
1901-02-18,-3.6,3.0,-0.7826804719579977
1901-02-19,-1.6,11.7,3.2068802096795066
1901-02-20,-5.0,4.2,-1.381959725303751
1901-02-21,-5.4,2.4,-3.33392156432939
1901-02-22,-5.4,2.6,-1.6801304924796756
1901-02-23,-5.2,1.8,-1.7245092036096992
1901-02-24,-5.0,0.2,-3.1851016388230518
1901-02-25,-0.8,6.3,1.0206218833513667
1901-02-26,0.2,4.6,2.1486457512267956
1901-02-27,-0.6,5.2,2.080443765851657
1901-02-28,-5.6,2.2,-1.23145592272601
1901-03-01,2.0,6.8,4.232446060181412
1901-03-02,2.2,7.3,6.186519377108882
1901-03-03,-1.5,5.8,1.500790109883698
1901-03-04,1.8,8.3,4.0571445049736905
1901-03-05,2.0,12.8,7.932941150374674
1901-03-06,-3.8,6.4,2.0770311435743225
1901-03-07,-2.0,2.5,-0.0650817624941757
1901-03-08,-5.0,-0.3,-3.167231918559097
1901-03-09,-5.0,5.6,-0.5106479359729299
1901-03-10,-5.5,8.4,1.08070939672643
1901-03-11,-0.2,8.8,6.950603911305538
1901-03-12,5.5,12.4,9.063673443847545
1901-03-13,0.0,8.8,6.566763094902204
1901-03-14,1.2,4.4,3.80946421816924
1901-03-15,-0.3,7.0,3.422052437066781
1901-03-16,2.1,11.4,3.9658881550103695
1901-03-17,2.2,4.4,3.4191483541549212
1901-03-18,0.0,3.8,1.2250198852495562
1901-03-19,-6.0,0.8,-2.8318984724729543
1901-03-20,-0.6,6.0,1.9757207909928092
1901-03-21,-2.0,2.2,0.3062923724191498
1901-03-22,-1.4,10.5,5.143822429601192
1901-03-23,6.8,18.5,13.682762521785351
1901-03-24,3.4,14.0,6.422492441690313
1901-03-25,4.4,14.4,6.540783714988585
1901-03-26,-1.0,4.3,2.564382539227286
1901-03-27,-3.4,6.2,1.5043566638803767
1901-03-28,-1.6,12.0,7.69076722676053
1901-03-29,4.8,14.6,11.216709914353391
1901-03-30,0.0,10.0,4.067272478997518
1901-03-31,0.0,4.6,1.4427882145168445
1901-04-01,4.6,9.8,6.715623087696411
1901-04-02,-0.3,10.4,5.811336078400891
1901-04-03,2.6,15.6,9.227471552086584
1901-04-04,4.6,19.6,14.51842161666453
1901-04-05,0.5,14.4,9.182510909441145
1901-04-06,12.2,22.7,17.601285269378344
1901-04-07,5.2,14.6,11.789321966301124
1901-04-08,0.4,13.0,7.024966678345502
1901-04-09,8.4,15.3,13.824275897804878
1901-04-10,5.2,13.9,6.998752450106555
1901-04-11,-3.2,13.0,8.479757466215768
1901-04-12,-5.6,6.4,-0.1864062496062696
1901-04-13,3.0,14.0,8.103574770714705
1901-04-14,7.3,21.7,15.103773586189902
1901-04-15,1.4,13.5,7.477487105518224
1901-04-16,1.0,19.8,9.702167961587618
1901-04-17,-1.6,10.7,5.713054756314775
1901-04-18,8.2,14.8,10.966302615458856
1901-04-19,4.0,15.2,9.843781333931151
1901-04-20,2.8,9.4,5.833433480569414
1901-04-21,2.2,9.4,3.6744818028243498
1901-04-22,4.0,9.4,6.457658794812937
1901-04-23,3.8,9.5,5.795938717095408
1901-04-24,4.6,13.0,7.955216124803364
1901-04-25,-3.2,13.0,4.662577237602229
1901-04-26,-4.0,1.3,-0.7502966376207396
1901-04-27,-4.6,2.6,-0.24849408115120916
1901-04-28,10.0,17.6,12.655551597239418
1901-04-29,10.0,18.2,12.737390001383739
1901-04-30,-0.2,15.7,8.904497060697048
1901-05-01,2.0,12.3,7.975373896253894
1901-05-02,6.0,14.0,8.312457446280849
1901-05-03,5.6,18.0,12.978633129753602
1901-05-04,-3.8,11.2,4.917262452161798
1901-05-05,-1.6,14.2,8.480417163786766
1901-05-06,-4.8,2.6,-1.0554343364258427
1901-05-07,-2.0,3.8,0.2451423569347155
1901-05-08,1.6,9.0,4.73191200919491
1901-05-09,-0.6,9.2,2.9516830851187232
1901-05-10,-3.0,14.8,6.51076066651144
1901-05-11,0.0,11.8,5.144557214766355
1901-05-12,7.2,16.2,11.577264860729825
1901-05-13,0.4,18.0,10.793437520067435
1901-05-14,-0.2,19.6,11.748510455188924
1901-05-15,6.0,17.4,13.190226153442653
1901-05-16,6.0,17.4,10.697800023414306
1901-05-17,5.8,11.8,10.13552960380525
1901-05-18,3.8,15.2,10.647241846853795
1901-05-19,12.0,18.8,16.25503385146812
1901-05-20,4.6,16.0,9.88314945623187
1901-05-21,4.6,16.0,9.08029970036883
1901-05-22,-0.6,19.4,10.40145275567294
1901-05-23,3.6,11.8,7.617870631702686
1901-05-24,1.9,9.5,7.416668793772346
1901-05-25,-1.2,11.2,3.9950364052185208
1901-05-26,1.4,11.2,6.450071230476945
1901-05-27,4.6,17.0,9.328592497149039
1901-05-28,6.4,12.0,9.912016777039135
1901-05-29,1.6,19.8,11.563598263682824
1901-05-30,0.4,10.6,7.387201807654832
1901-05-31,6.2,16.3,11.704013209227776
1901-06-01,16.4,26.3,19.81930709561102
1901-06-02,10.4,27.7,22.382489017180195
1901-06-03,18.0,25.6,22.800175084433167
1901-06-04,15.0,25.2,21.126303262287806
1901-06-05,18.2,26.6,21.54948404724617
1901-06-06,12.8,26.0,20.911409799906284
1901-06-07,12.4,24.5,20.226931149177574
1901-06-08,17.2,24.0,18.85891597138706
1901-06-09,19.2,24.4,21.704336842621778
1901-06-10,17.0,26.0,23.287210630546415
1901-06-11,12.2,22.8,19.5540690395918
1901-06-12,14.0,24.5,21.35806632823128
1901-06-13,6.0,18.5,11.733923127815327
1901-06-14,5.4,17.8,9.95050792298059
1901-06-15,15.0,22.8,18.679400483324695
1901-06-16,15.1,24.6,20.2637932570051
1901-06-17,15.1,26.4,20.512887100523244
1901-06-18,15.8,26.0,19.55490489753027
1901-06-19,13.4,28.4,23.94267585042235
1901-06-20,20.0,28.0,22.86616523532353
1901-06-21,20.0,27.0,22.746858402725895
1901-06-22,17.4,25.0,22.49555344470189
1901-06-23,6.0,23.3,18.125745753190056
1901-06-24,20.6,26.9,23.82854755106507
1901-06-25,21.4,27.0,24.92390400058081
1901-06-26,22.0,27.8,25.97549464677096
1901-06-27,15.4,27.6,20.07186451911363
1901-06-28,15.0,22.2,17.057042663108835
1901-06-29,16.6,25.0,20.97893671682769
1901-06-30,7.8,25.9,19.68465338806924
1901-07-01,12.2,26.0,21.137881273114413
1901-07-02,15.4,21.8,17.544106571655398
1901-07-03,6.6,21.0,16.971539810091762
1901-07-04,14.4,22.0,19.37833605677987
1901-07-05,17.0,24.2,21.123265530145055
1901-07-06,15.2,26.0,20.30948639343415
1901-07-07,9.8,27.2,16.96574929461106
1901-07-08,17.5,27.5,23.129808759487094
1901-07-09,17.6,24.4,21.9246776625046
1901-07-10,17.8,23.6,20.77937209742267
1901-07-11,10.2,24.2,16.551742370897095
1901-07-12,10.4,29.8,19.875087743009182
1901-07-13,19.0,25.0,22.598666573120546
1901-07-14,19.6,27.6,26.35381264781169
1901-07-15,21.0,28.2,24.023843868215057
1901-07-16,16.0,26.0,22.891756232161335
1901-07-17,20.0,26.6,24.385715566737957
1901-07-18,22.6,29.4,26.196075421965624
1901-07-19,20.2,25.2,22.861453723748493
1901-07-20,13.0,24.2,18.729501849935133
1901-07-21,22.4,26.0,24.13312901389441
1901-07-22,13.6,19.4,17.087195774840005
1901-07-23,17.7,23.5,21.304443152706284
1901-07-24,12.6,20.0,16.239138446956428
1901-07-25,10.0,19.2,15.540793341355332
1901-07-26,18.2,24.0,20.56394369210844
1901-07-27,10.0,20.2,18.084753950573525
1901-07-28,10.0,20.7,16.40789132690553
1901-07-29,7.0,20.8,16.137354886901527
1901-07-30,15.0,22.2,18.168514639815037
1901-07-31,14.6,24.2,20.29909716259546
1901-08-01,18.0,25.0,21.506561222426356
1901-08-02,19.2,25.8,23.029345372834488
1901-08-03,12.4,28.0,22.37799489848922
1901-08-04,19.4,27.5,23.061525973736757
1901-08-05,19.4,24.4,21.352814872076856
1901-08-06,22.0,27.0,23.931640700282475
1901-08-07,13.8,25.8,21.191600645431595
1901-08-08,20.2,27.0,22.86229448602306
1901-08-09,11.6,24.4,16.469377342594772
1901-08-10,15.4,23.6,20.14428853922568
1901-08-11,16.0,25.4,18.535938015358234
1901-08-12,23.6,26.0,24.896209902687236
1901-08-13,20.6,25.0,23.174956662720806
