,TMAX min band,TMIN min band,TMEAN min band,TMAX max band,TMIN max band,TMEAN max band,TMAX,TMIN,TMEAN
1900-01-01,-8.78,-10.48,-9.227083333333333,7.98,5.63,6.571666666666666,-3.56,-7.59,-5.3825
1900-01-02,-8.78,-13.18,-10.36,7.98,5.63,6.571666666666666,-1.27,-4.12,-2.402083333333333
1900-01-03,-8.39,-13.18,-10.36,7.37,1.88,4.18,-3.4,-8.0,-5.341666666666666
1900-01-04,-11.0,-13.62,-11.250909090909092,4.51,0.8,2.0833333333333335,-4.77,-6.77,-5.95
1900-01-05,-11.1,-14.88,-13.167916666666668,7.41,2.63,5.732916666666667,-0.9,-2.5,-1.6333333333333335
1900-01-06,-8.4,-12.31,-10.139583333333333,10.51,5.49,7.547499999999999,4.6,2.97,3.685
1900-01-07,-8.39,-11.53,-9.020000000000001,9.85,4.25,5.075833333333333,1.8,-1.7,-0.3125
1900-01-08,-7.6,-12.31,-10.139583333333333,9.58,6.43,7.2775,-4.6,-7.9,-5.392857142857143
1900-01-09,-5.84,-11.53,-7.129166666666666,8.9,6.43,7.2775,-0.95,-5.73,-3.2954166666666667
1900-01-10,-5.6,-8.8,-6.002222222222223,9.27,6.65000009536743,7.601875005960465,-1.72,-6.13,-4.24000001021794
1900-01-11,-5.6,-8.8,-6.002222222222223,9.27,5.65,7.309166666666666,-3.8,-7.2,-5.687142857142858
1900-01-12,-5.84,-9.23,-7.129166666666666,9.27,5.65,7.309166666666666,4.65,0.57,2.7295833333333337
1900-01-13,-5.84,-10.35,-7.129166666666666,9.27,5.65,7.309166666666666,2.62,-3.25,-1.2895833333333333
1900-01-14,-8.39,-10.89,-9.020000000000001,6.7,1.55,3.87125,-1.58,-2.9,-2.17875
1900-01-15,-8.39,-10.3,-9.020000000000001,7.37,4.16,5.901666666666666,4.92,1.46,2.97
1900-01-16,-4.3,-10.53,-5.741666666666667,10.4,4.25,6.970833333333334,1.0,0.779999971389771,0.8959999942779542
1900-01-17,-3.37,-10.53,-5.741666666666667,11.4,7.11,8.604166666666666,1.0,0.779999971389771,0.8959999942779542
1900-01-18,-3.8,-11.53,-6.09125,11.4,6.43,8.604166666666666,-2.3,-4.3,-2.966666666666667
1900-01-19,-2.87,-6.17,-4.31625,12.23,8.95,10.139583333333333,2.28,-3.4,-1.2925
1900-01-20,-1.0,-5.9,-2.7583333333333333,13.27,10.11,11.67,9.18,2.38,7.457083333333333
1900-01-21,-1.0,-5.9,-2.7583333333333333,13.27,10.0,11.67,10.02,5.0,8.37375
1900-01-22,-3.8,-7.2,-5.687142857142858,11.4,8.17,9.603846153846153,6.88,4.1,5.44
1900-01-23,-4.6,-7.9,-5.392857142857143,11.87,8.95,9.947647058823529,2.28,-3.4,-1.2925
1900-01-24,-2.17,-11.53,-6.09125,11.4,8.17,9.603846153846153,4.0,1.7,2.9608333333333334
1900-01-25,-5.02,-8.8,-6.002222222222223,11.8,8.46000003814697,10.354166669845581,2.31,-3.65,-0.3416666666666666
1900-01-26,1.54,-2.73,-0.4895833333333333,13.27,10.11,11.67,2.15,1.9,1.9674999999999998
1900-01-27,-8.39,-11.53,-9.020000000000001,10.3,4.25,5.73625,1.23,-4.5,-1.4675
1900-01-28,-7.14,-10.89,-8.816521739130435,6.6,3.2,4.144,-5.7,-8.5,-7.491666666666667
1900-01-29,-11.1,-14.88,-13.167916666666668,4.1,0.45,2.04,-1.26,-6.29,-4.286666666666666
1900-01-30,-6.21,-8.74,-7.244000003814698,9.64,3.88,7.547499999999999,-0.54,-8.74,-4.15375
1900-01-31,-8.78,-11.75,-9.439583333333333,6.7,3.81,4.850416666666667,2.53,-1.68,1.2012500000000002
1900-02-01,-11.0,-13.18,-11.250909090909092,4.51,0.8,2.0833333333333335,1.88,-1.57,-0.29625
1900-02-02,-8.78,-13.18,-10.36,6.7,3.81,4.667083333333333,-4.19,-8.27,-6.67625
1900-02-03,-8.78,-11.75,-9.439583333333333,8.98,4.08,7.060416666666666,-3.37,-9.5,-6.593999999999999
1900-02-04,-11.0,-13.18,-11.250909090909092,6.07,1.85,3.7704166666666663,0.18,-5.53,-1.9329166666666666
1900-02-05,-8.78,-13.18,-10.36,5.25,3.2,4.144,-5.93,-6.3,-6.155
1900-02-06,-8.78,-11.75,-9.439583333333333,8.5,5.63,6.571666666666666,-0.88,-6.96,-4.5249999999999995
1900-02-07,-8.78,-13.18,-10.36,8.98,3.6,7.060416666666666,-0.21,-4.58,-2.2912500000000002
1900-02-08,-11.0,-13.18,-11.250909090909092,6.07,1.85,3.7704166666666663,1.62,-1.19,0.46538461538461545
1900-02-09,-8.39,-11.72,-9.020000000000001,7.37,3.65,5.901666666666666,-3.4,-8.0,-5.341666666666666
1900-02-10,-3.4,-8.0,-5.341666666666666,10.25,6.75,8.535,0.15,-2.07,-1.0525
1900-02-11,-5.5,-10.37,-6.593999999999999,10.25,6.75,8.535,5.2,2.89,4.405
1900-02-12,-6.18,-10.37,-6.67625,6.7,3.81,4.667083333333333,3.73,-1.51,-0.10875000000000001
1900-02-13,-2.7,-6.35,-4.7125,10.22,5.38,7.452916666666667,0.1,-4.7,-2.1666666666666665
1900-02-14,-1.71,-7.0,-4.791666666666667,13.27,9.82,11.071666666666665,10.12,7.62,8.712916666666667
1900-02-15,-2.05,-8.74,-4.15375,10.12,6.02,7.830666666666667,4.0,-6.4,-0.6708333333333334
1900-02-16,-6.27,-9.23,-7.396666666666667,7.37,3.9,5.570909090909091,-3.38,-8.61,-6.384166666666666
1900-02-17,-3.38,-8.79,-6.384166666666666,10.22,5.38,7.452916666666667,2.85,0.89,1.9404166666666667
1900-02-18,-3.13,-6.8,-4.7125,10.22,5.38,7.486249999999999,0.9,-2.0,-0.8916666666666666
1900-02-19,-3.1,-7.16,-4.7125,10.22,5.38,7.452916666666667,3.1,-5.9,-1.6624999999999999
1900-02-20,-7.14,-10.89,-8.195833333333333,6.6,3.7,4.6241666666666665,-1.77,-2.4,-1.9733333333333334
1900-02-21,-3.93,-8.79,-6.384166666666666,10.51,5.48,7.123333333333334,2.1,0.55,1.5
1900-02-22,-2.6,-6.35,-4.7125,10.22,5.38,7.486249999999999,2.88,-1.93,1.2958333333333334
1900-02-23,-2.73,-8.74,-4.15375,11.07,6.85,8.535,2.9,1.59,1.9754166666666666
1900-02-24,-3.95000004768372,-9.5,-6.593999999999999,11.07,6.85,8.535,-2.73,-5.2,-3.6391666666666667
1900-02-25,-3.95000004768372,-7.0,-4.791666666666667,10.25,6.75,8.535,0.93,-2.27,-0.4079166666666667
1900-02-26,-6.18,-6.77,-6.288571395874023,10.22,5.38,7.452916666666667,1.17,-1.0,0.24291666666666667
1900-02-27,-6.57,-10.89,-8.195833333333333,9.85,3.62,5.675416666666667,2.86,-1.49,1.2091666666666667
1900-02-28,-8.39,-11.53,-9.020000000000001,7.37,4.16,5.901666666666666,4.92,1.46,2.97
1900-03-01,-2.88,-7.09,-4.357083333333333,19.7,15.7,18.224999999999998,-2.88,-5.22,-4.034583333333333
1900-03-02,-2.88,-7.09,-4.357083333333333,20.9,17.3,18.983333333333334,4.0,0.6,2.0083333333333333
1900-03-03,-7.39,-12.17,-9.97125,20.9,17.3,18.983333333333334,15.98,11.12,13.832916666666668
1900-03-04,-5.6,-10.13,-7.87625,13.03,8.87,10.720833333333333,5.94,1.9,3.6508333333333334
1900-03-05,-5.25,-9.84,-7.452083333333333,19.78,14.23,17.125,0.53,-2.32,-0.13083333333333333
1900-03-06,-1.97,-6.42,-3.747916666666667,19.78,14.23,17.125,14.25,7.02,11.523333333333333
1900-03-07,-0.87,-5.01,-2.0616666666666665,19.78,15.15,17.125,14.15,8.97,11.956666666666665
1900-03-08,-2.16,-6.49,-4.675833333333333,20.55,15.15,17.122916666666665,6.71,0.93,4.905
1900-03-09,-1.34,-4.83,-2.794166666666667,20.72,16.53,18.741666666666667,7.2,2.13,4.329166666666667
1900-03-10,-1.34,-4.83,-2.794166666666667,20.72,16.53,18.741666666666667,18.1,12.18,15.180416666666666
1900-03-11,-7.39,-12.17,-9.97125,18.95,13.5,16.395833333333332,9.66,6.01,7.583749999999999
1900-03-12,-7.39,-12.17,-9.97125,20.9,17.3,18.983333333333334,6.65,3.27,4.794583333333333
1900-03-13,-7.39,-12.17,-9.97125,18.95,13.5,16.395833333333332,10.83,7.52,8.762500000000001
1900-03-14,-7.39,-12.17,-9.97125,20.9,17.3,18.983333333333334,8.18,2.62,5.62
1900-03-15,-4.43,-10.4300003051758,-7.389411800608917,20.9,17.3,18.983333333333334,7.37,3.45,5.2491666666666665
1900-03-16,-6.13,-13.65,-10.96375,16.47,9.97,13.975,-6.13,-13.65,-10.96375
1900-03-17,-6.91,-9.84,-8.094583333333334,13.03,5.98,10.12125,-6.01,-9.17,-7.572916666666667
1900-03-18,-2.44,-7.18,-4.913333333333333,18.7,15.15,16.855,1.55,-3.03,-0.6779166666666666
1900-03-19,-5.98,-10.2,-7.6933333333333325,10.2,5.55,7.524166666666667,0.37,-3.4,-1.3775000000000002
1900-03-20,-2.54,-5.37,-3.62125,12.98,8.63,11.074166666666668,0.93,-0.1,0.3558333333333333
1900-03-21,-6.13,-13.65,-10.96375,13.03,5.98,10.12125,0.56,-2.25,-0.8762500000000001
1900-03-22,-5.98,-10.2,-7.6933333333333325,10.14,5.92,7.515833333333333,4.17,-1.03,0.9641666666666667
1900-03-23,-6.13,-13.65,-10.96375,18.95,13.5,15.854999999999999,2.48,-1.96,0.9508333333333333
1900-03-24,-6.13,-13.65,-10.96375,16.47,10.33,13.975,-1.1,-4.45,-3.1054166666666667
1900-03-25,-5.6,-9.84,-7.452083333333333,16.0,10.7,14.1825,2.05,0.57,1.1529166666666666
1900-03-26,-8.0,-13.65,-10.96375,17.0,13.5,15.433750000000002,-6.13,-13.65,-10.96375
1900-03-27,-8.0,-13.65,-10.96375,16.47,9.97,13.544583333333334,9.72,5.92,7.515833333333333
1900-03-28,-6.91,-9.84,-8.094583333333334,11.11,5.95,7.765833333333333,-3.52,-7.18,-5.267916666666667
1900-03-29,-6.78,-10.25,-8.230833333333333,12.0,10.58,11.222857142857142,0.91,-2.03,-0.24958333333333335
1900-03-30,-6.78,-10.25,-8.230833333333333,12.85,10.58,11.222857142857142,-1.25,-3.8,-2.643333333333333
1900-03-31,-2.25,-6.49,-4.675833333333333,19.03,13.48,16.19625,0.8,-5.2,-1.6937499999999999
1900-04-01,-5.24,-10.13,-6.475416666666667,14.66,10.58,12.1025,-0.84,-4.27,-2.8983333333333334
1900-04-02,-6.78,-11.07,-8.230833333333333,12.0,10.58,11.222857142857142,3.82,-0.58,1.2225
1900-04-03,-3.2,-7.18,-4.913333333333333,17.12,10.77,14.13875,2.9,-1.97,0.18166666666666664
1900-04-04,-3.37,-7.5,-5.222916666666666,11.53,5.82,9.082916666666668,-2.11,-5.26,-3.515
1900-04-05,-6.78,-11.07,-8.230833333333333,12.0,10.58,11.222857142857142,0.88,-3.44,-2.2608333333333333
1900-04-06,-5.24,-8.2,-6.404736834074321,16.52,11.13,14.464285714285714,4.19,0.29,2.7616666666666667
1900-04-07,-6.78,-10.25,-8.230833333333333,12.0,10.58,11.222857142857142,-3.33,-6.0,-4.595416666666667
1900-04-08,-6.91,-11.07,-8.22875,10.77,5.26,7.884166666666666,0.85,-7.08,-3.2550000000000003
1900-04-09,-5.24,-8.47,-6.503333333333334,12.0,10.58,11.222857142857142,0.3,-2.0,-0.7291666666666666
1900-04-10,-6.02,-11.07,-8.22875,10.77,5.26,7.6875,-4.37,-7.23,-5.445
1900-04-11,-2.44,-7.18,-4.913333333333333,19.03,13.48,16.19625,9.6,1.18,5.98125
1900-04-12,-5.24,-10.13,-6.475416666666667,15.54,11.07,13.5725,10.61,1.63,6.52625
1900-04-13,-7.39,-12.17,-9.97125,19.9,14.2,17.775000000000002,5.04,-0.02,2.481666666666667
1900-04-14,0.89,-5.78,-1.0087499999999998,20.72,16.53,18.741666666666667,4.18,-2.12,1.7769565217391303
1900-04-15,-7.39,-11.62,-9.97125,18.95,13.5,16.210833333333333,10.0,0.78,4.71
1900-04-16,-7.39,-12.17,-9.97125,18.95,13.5,16.395833333333332,10.0,0.78,4.71
1900-04-17,-7.39,-12.17,-9.97125,20.9,17.3,18.983333333333334,13.06,7.58,10.554583333333333
1900-04-18,-3.3,-8.2,-5.453749999999999,18.56,13.48,16.210833333333333,9.1,4.15,6.696666666666666
1900-04-19,0.2,-8.2,-1.14375,20.72,16.53,18.741666666666667,9.1,4.15,6.696666666666666
1900-04-20,1.27,-11.16,-4.942083333333334,20.72,16.53,18.741666666666667,4.51,-0.3,2.1670833333333333
1900-04-21,1.27,-11.16,-4.942083333333334,20.72,16.53,18.741666666666667,10.62,5.16,7.2629166666666665
1900-04-22,0.2,-8.2,-1.14375,20.72,16.53,18.741666666666667,3.53,-0.12,2.20125
1900-04-23,-1.0,-8.2,-2.328333333333333,20.72,16.53,18.741666666666667,16.25,9.72,13.975
1900-04-24,-6.13,-13.65,-10.96375,18.95,13.5,15.854999999999999,16.47,8.72,13.544583333333334
1900-04-25,-6.13,-13.65,-10.96375,18.95,13.5,15.854999999999999,7.45,3.69,5.535833333333334
1900-04-26,-8.0,-13.65,-10.96375,18.95,13.5,15.854999999999999,9.22,5.68,7.179166666666667
1900-04-27,-6.13,-13.65,-10.96375,17.0,13.5,15.433750000000002,7.95,4.02,6.206666666666667
1900-04-28,-6.13,-13.65,-10.96375,20.9,17.3,18.983333333333334,3.22,-3.29,0.7045833333333333
1900-04-29,-5.6,-8.5,-6.7179166666666665,16.0,10.7,14.1825,0.56,-2.54,-1.3545833333333333
1900-04-30,-2.88,-7.1,-4.034583333333333,15.67,10.32,12.542916666666668,9.6,3.97,7.204999999999999
1900-05-01,-3.2,-7.1,-4.658333333333333,15.67,10.32,12.542916666666668,3.94,0.02,2.1079166666666667
1900-05-02,-2.16,-6.49,-4.675833333333333,17.12,11.33,14.244166666666667,3.33,-0.95,1.1433333333333333
1900-05-03,-2.44,-7.18,-4.913333333333333,16.52,11.13,14.464285714285714,6.05,-1.94,2.234583333333333
1900-05-04,-0.97,-6.19,-3.035833333333333,20.55,15.15,17.267083333333336,5.73,-1.0,2.6166666666666667
1900-05-05,-1.34,-4.54,-2.794166666666667,20.72,16.53,18.741666666666667,12.98,8.63,11.074166666666668
1900-05-06,-2.54,-7.18,-4.913333333333333,16.6,12.25,14.127083333333333,-0.65,-3.4,-1.8162500000000001
1900-05-07,-2.54,-7.5,-4.913333333333333,16.6,12.25,14.127083333333333,-0.8,-3.37,-2.2920833333333333
1900-05-08,-2.54,-7.5,-4.6154166666666665,11.18,5.82,7.937083333333334,-1.85,-4.21,-3.1320833333333336
1900-05-09,-3.37,-7.12,-5.222916666666666,12.0,10.58,11.222857142857142,-0.5,-4.75,-2.3404166666666666
1900-05-10,-2.16,-6.49,-4.675833333333333,15.67,10.32,12.542916666666668,9.6,3.97,7.204999999999999
1900-05-11,-1.34,-4.54,-2.794166666666667,20.72,16.53,18.741666666666667,5.05,2.3,3.6266666666666665
1900-05-12,-6.13,-13.65,-10.96375,16.47,10.33,13.975,-1.1,-4.45,-3.1054166666666667
1900-05-13,-6.13,-14.0,-10.96375,16.0,10.7,14.1825,2.2,-1.67,0.1991666666666667
1900-05-14,-8.0,-13.65,-10.96375,16.47,12.13,14.356250000000001,3.54,0.88,2.0316666666666667
1900-05-15,-8.0,-13.65,-10.96375,18.95,13.5,16.395833333333332,-0.42,-1.45,-0.9916666666666667
1900-05-16,-8.0,-13.65,-10.96375,18.95,13.5,16.395833333333332,0.34,-1.34,-0.19291666666666665
1900-05-17,-8.0,-13.65,-10.96375,20.9,17.3,18.983333333333334,-5.19,-11.49,-9.29125
1900-05-18,-6.78,-13.65,-10.96375,20.9,17.3,18.983333333333334,5.63,2.03,4.4070833333333335
1900-05-19,-7.39,-11.62,-9.97125,20.9,17.3,18.983333333333334,9.7,4.1,6.904166666666666
1900-05-20,-2.25,-6.49,-4.675833333333333,17.0,11.33,14.244166666666667,5.21,0.97,2.9179166666666667
1900-05-21,-2.16,-6.49,-4.675833333333333,20.55,15.15,17.267083333333336,7.08,0.15,3.3754166666666667
1900-05-22,-2.44,-7.18,-4.913333333333333,19.98,13.5,17.267083333333336,1.77,-2.48,-0.12416666666666666
1900-05-23,-3.02,-6.8,-4.581666666666666,18.95,12.78,15.854999999999999,6.05,-1.94,2.234583333333333
1900-05-24,-3.3,-10.13,-6.475416666666667,15.54,11.07,13.5725,0.25,-1.11,-0.3075
1900-05-25,-3.3,-10.13,-6.475416666666667,19.7,15.7,18.224999999999998,11.6,5.5,8.820833333333335
1900-05-26,-2.25,-5.81,-3.8491666666666666,20.55,14.23,17.783333333333335,14.8,8.9,11.85
1900-05-27,0.89,-4.83,-1.0087499999999998,20.72,16.53,18.741666666666667,15.65,9.83,13.012083333333335
1900-05-28,-7.39,-12.17,-9.97125,19.9,15.7,18.224999999999998,19.9,14.2,17.775000000000002
1900-05-29,-7.39,-12.17,-9.97125,20.9,17.3,18.983333333333334,9.36,2.96,5.834166666666667
1900-05-30,-2.88,-6.18,-4.034583333333333,19.9,15.7,18.224999999999998,8.93,3.39,5.625
1900-05-31,-2.88,-7.09,-4.357083333333333,19.78,14.23,17.125,8.1,5.8,6.691666666666666
1900-06-01,3.87,1.65,2.9283333333333332,22.6,18.15,20.337500000000002,14.75,7.45,11.679583333333333
1900-06-02,2.91,0.77,1.42,22.6,17.4,19.8125,14.98,10.93,13.450416666666667
1900-06-03,2.91,-0.92,1.42,22.3,17.4,19.616666666666667,7.99,4.81,6.2250000000000005
1900-06-04,4.66,-0.92,3.0366666666666666,22.32,16.6,20.06625,13.0,8.0,10.529166666666667
1900-06-05,4.66,-0.92,3.0366666666666666,22.97,16.6,20.06625,16.33,7.94,13.205416666666666
1900-06-06,7.05,1.7,4.833333333333333,24.13,19.54,21.592083333333335,15.4,10.5,12.529166666666667
1900-06-07,7.05,3.72,6.317083333333334,24.13,19.54,21.592083333333335,14.98,10.05,12.5625
1900-06-08,12.5,4.93,8.818333333333333,25.16,20.17,22.77208333333333,18.6,12.85,16.035833333333333
1900-06-09,6.91,1.39,4.074166666666667,24.34,20.17,22.13083333333333,23.65,18.73,20.872916666666665
1900-06-10,6.91,-0.13,4.074166666666667,24.34,20.17,22.13083333333333,18.42,14.65,16.578333333333333
1900-06-11,6.91,-0.13,4.074166666666667,24.34,20.17,22.13083333333333,15.91,8.7,12.70875
1900-06-12,6.91,-0.13,4.074166666666667,24.34,20.17,22.13083333333333,15.85,10.13,13.020000000000001
1900-06-13,8.3,-0.13,4.3575,24.5,19.64,22.309583333333332,20.5,15.93,18.44333333333333
1900-06-14,10.95,2.92,6.835833333333333,25.25,19.5,22.309583333333332,20.17,15.91,18.148333333333333
1900-06-15,11.67,2.47,6.835833333333333,24.5,19.5,22.309583333333332,20.17,15.91,18.148333333333333
1900-06-16,14.19,8.1,12.479583333333332,26.23,19.92,23.135,20.12,13.8,17.234166666666667
1900-06-17,14.8,9.28,12.809166666666668,26.23,19.92,23.135,18.8,12.75,15.717083333333333
1900-06-18,14.8,7.4,12.809166666666668,26.23,19.92,23.135,23.94,15.57,19.494583333333335
1900-06-19,10.95,3.57,6.97375,24.34,20.17,22.13083333333333,18.04,12.16,15.013333333333334
1900-06-20,8.3,-0.13,4.3575,24.22,19.64,21.726666666666663,20.08,12.95,17.461666666666666
1900-06-21,6.99,3.57,4.95625,24.34,20.17,22.13083333333333,17.8,11.75,14.478333333333333
1900-06-22,13.57,8.0,10.975833333333334,24.13,19.54,21.592083333333335,19.05,13.8,16.192916666666665
1900-06-23,14.21,8.91,11.954166666666666,24.5,19.54,22.309583333333332,21.3,15.48,18.66875
1900-06-24,14.8,7.4,12.25875,24.5,19.64,22.309583333333332,18.99,13.4,15.835
1900-06-25,12.44,8.1,10.397916666666667,24.38,19.54,21.592083333333335,17.37,13.62,15.67875
1900-06-26,11.29,5.1,8.879166666666666,25.22,19.78,22.5725,22.7,18.9,21.0125
1900-06-27,12.44,6.86,9.889583333333333,25.22,19.78,22.5725,21.09,17.74,19.2625
1900-06-28,5.07,2.49,3.8070833333333334,22.97,17.74,20.35291666666667,20.3,16.6,18.145833333333332
1900-06-29,6.99,3.9,4.95625,23.23,18.49,20.902083333333334,15.0,10.3,12.395833333333334
1900-06-30,8.3,-0.13,4.3575,23.23,18.49,20.902083333333334,19.27,13.35,15.940833333333332
1900-07-01,8.3,-0.13,4.3575,24.34,20.17,22.13083333333333,13.1,9.15,11.07875
1900-07-02,6.99,-0.13,4.3575,24.22,19.64,21.726666666666663,16.09,8.38,12.195416666666667
1900-07-03,4.65,-2.2,0.71375,25.46,19.54,21.592083333333335,16.33,7.94,13.205416666666666
1900-07-04,8.22,1.9,5.6000000000000005,24.16,19.54,21.592083333333335,22.51,16.29,19.404166666666665
1900-07-05,9.8,3.42,6.542083333333333,24.5,19.54,22.309583333333332,14.32,7.72,11.930416666666666
1900-07-06,9.1,3.42,6.444583333333334,24.13,19.54,21.592083333333335,21.4,16.9,19.195833333333333
1900-07-07,8.22,3.42,6.16875,23.27,19.48,20.959166666666665,9.22,5.04,6.948333333333333
1900-07-08,9.22,5.04,6.948333333333333,23.27,19.48,20.959166666666665,17.29,13.55,15.292083333333332
1900-07-09,11.44,2.68,7.5,26.23,20.25,23.135,15.34,8.5,12.187083333333334
1900-07-10,12.87,7.67,10.7025,26.23,20.25,23.135,22.3,17.95,19.409166666666668
1900-07-11,7.88,4.76,6.059230769230769,24.26,19.64,21.726666666666663,19.55,11.47,16.826666666666668
1900-07-12,7.88,4.76,6.059230769230769,24.26,18.18,21.61375,13.25,7.81,11.818333333333333
1900-07-13,10.83,4.76,8.114583333333334,25.16,20.17,22.77208333333333,10.83,4.76,8.114583333333334
1900-07-14,12.87,7.82,11.234583333333333,26.23,20.17,23.135,16.1,12.03,14.37625
1900-07-15,12.87,7.82,11.28375,25.9,20.25,22.77208333333333,22.12,17.65,20.294999999999998
1900-07-16,14.04,7.82,11.633333333333333,26.23,20.25,23.135,22.25,16.05,19.455416666666668
1900-07-17,11.44,2.68,7.5,26.23,20.25,23.135,19.38,11.9,15.972499999999998
1900-07-18,15.52,10.09,12.797916666666666,26.23,19.92,23.135,21.73,17.19,19.849999999999998
1900-07-19,8.3,-0.13,4.3575,26.23,19.92,23.135,17.65,12.27,14.665
1900-07-20,15.74,9.28,13.115,26.23,20.17,23.135,18.93,13.67,16.672916666666666
1900-07-21,12.49,7.4,10.6925,26.23,19.92,23.135,24.5,19.5,22.309583333333332
1900-07-22,12.49,8.16,10.6925,25.46,19.54,22.309583333333332,24.16,17.79,20.558333333333334
1900-07-23,12.44,8.1,10.397916666666667,26.23,19.92,23.135,23.31,14.37,18.575833333333332
1900-07-24,12.44,7.81,10.397916666666667,25.22,19.78,22.5725,24.24,18.18,21.61375
1900-07-25,10.83,4.76,8.114583333333334,26.23,19.92,23.135,21.0,13.5,18.633333333333333
1900-07-26,12.44,7.82,10.397916666666667,26.23,19.92,23.135,22.51,19.19,21.21291666666667
1900-07-27,10.83,4.76,8.114583333333334,25.16,20.17,22.77208333333333,21.0,13.5,18.633333333333333
1900-07-28,10.83,4.76,8.114583333333334,24.34,20.17,22.13083333333333,17.9,12.98,15.73375
1900-07-29,6.99,3.9,4.95625,23.31,16.89,19.815,10.8,7.3,9.4125
1900-07-30,7.05,3.72,6.16875,24.13,19.54,21.592083333333335,8.95,4.38,7.595833333333334
1900-07-31,8.22,3.72,6.16875,24.13,19.54,21.592083333333335,21.0,15.4,17.720833333333335
1900-08-01,6.99,3.72,4.95625,24.13,19.54,21.592083333333335,15.83,10.22,13.532083333333333
1900-08-02,9.1,3.72,6.444583333333334,24.13,19.54,21.592083333333335,18.15,12.49,15.302916666666667
1900-08-03,5.07,-0.92,3.8070833333333334,23.31,16.17,20.06625,14.7,9.23,12.144583333333332
1900-08-04,6.3,3.3,4.995833333333333,22.97,16.89,20.06625,15.25,9.55,12.78625
1900-08-05,9.1,2.47,6.444583333333334,22.95,18.95,20.827916666666667,17.33,10.17,13.919166666666667
1900-08-06,9.43,2.47,7.81625,25.16,19.95,22.77208333333333,22.91,17.25,19.65125
1900-08-07,6.99,3.5,4.95625,23.31,17.31,20.06625,15.2,6.37,12.147083333333333
1900-08-08,8.83,3.5,6.286666666666666,24.13,19.54,21.592083333333335,9.1,3.72,6.444583333333334
1900-08-09,9.1,2.47,6.444583333333334,24.0,18.55,21.202083333333334,20.12,15.71,17.905416666666667
1900-08-10,9.22,5.04,6.948333333333333,23.27,19.48,20.959166666666665,17.29,13.55,15.292083333333332
1900-08-11,11.29,2.68,7.5,26.23,19.92,23.135,19.38,11.9,15.972499999999998
1900-08-12,12.49,8.1,10.6925,26.23,19.92,23.135,23.54,17.26,20.11
1900-08-13,12.49,8.16,10.6925,26.23,19.92,23.135,24.5,19.5,22.309583333333332
1900-08-14,12.49,8.1,10.6925,26.23,19.92,23.135,20.01,14.13,17.469166666666666
1900-08-15,12.44,7.81,10.397916666666667,25.22,19.78,22.5725,18.77,13.03,16.23
1900-08-16,5.07,2.49,3.8070833333333334,22.35,17.74,20.35291666666667,20.3,16.6,18.145833333333332
1900-08-17,5.07,2.49,3.8070833333333334,22.97,17.4,20.35291666666667,14.83,11.8,13.275833333333333
1900-08-18,10.52,6.17,8.500416666666666,22.97,18.9,21.0125,16.6,10.89,13.862916666666665
1900-08-19,12.5,7.22,10.358333333333333,25.16,19.95,22.77208333333333,13.57,8.03,11.234583333333333
1900-08-20,9.33,3.5,7.3379166666666675,25.16,19.95,22.77208333333333,17.45,12.19,15.20125
1900-08-21,6.99,1.99,4.95625,23.31,17.31,20.389583333333334,11.47,7.78,9.760833333333332
1900-08-22,5.07,1.99,3.8070833333333334,23.31,17.31,20.06625,18.41,8.67,14.5725
1900-08-23,6.99,-0.92,4.138333333333333,23.31,16.61,20.06625,18.41,8.67,14.5725
1900-08-24,6.99,-0.92,4.138333333333333,24.38,17.22,19.89875,12.55,4.53,8.728333333333333
1900-08-25,7.13,1.67,4.3862499999999995,25.22,19.78,22.5725,16.82,11.85,14.194583333333334
1900-08-26,3.06,-0.92,2.0091666666666668,22.3,17.74,19.616666666666667,7.99,4.81,6.2250000000000005
1900-08-27,6.99,3.9,4.95625,22.97,16.17,19.815,16.25,11.56,14.219583333333333
1900-08-28,12.49,7.4,10.6925,24.5,19.54,22.309583333333332,22.47,18.05,20.735
1900-08-29,12.13,6.35,9.070416666666667,24.5,19.54,22.309583333333332,19.6,14.7,17.3625
1900-08-30,12.13,6.35,9.070416666666667,25.25,19.54,22.309583333333332,23.27,18.84,20.959166666666665
1900-08-31,12.49,6.7,10.441666666666666,24.5,19.5,22.309583333333332,22.74,18.46,20.707083333333333
1900-09-01,1.17,-4.63,-1.877391304347826,23.04,21.4,22.154615384615383,10.52,8.5,9.69875
1900-09-02,2.38,0.35,1.1129166666666668,23.23,20.2,21.759333292643227,14.77,9.43,12.212916666666667
1900-09-03,2.24,-2.55,0.9104166666666668,20.3,15.98,18.368750000000002,11.6,5.97,9.016250000000001
1900-09-04,-2.73,-5.0,-3.8870833333333334,20.04,14.85,17.147916666666667,1.6,-1.38,-0.12478260869565218
1900-09-05,-2.73,-5.0,-3.8870833333333334,20.19,14.93,17.537916666666668,9.69,6.09,7.953333333333333
1900-09-06,-2.73,-5.0,-3.8870833333333334,22.7,17.0300006866455,20.263125042915345,9.95,5.23,7.396666666666667
1900-09-07,-1.44,-4.63,-1.8925,22.7,17.0300006866455,20.263125042915345,11.57,5.86,8.772916666666667
1900-09-08,-3.13,-9.2,-6.232916666666667,22.7,17.0300006866455,20.263125042915345,3.18,-0.29,1.5725
