,PCNR min band,PCNR max band,PCNR
1900-07-11,0.0,0.2,0.030567836394359792
1900-07-12,0.0,1.9,0.4272187989672546
1900-07-13,0.0,22.9,13.183435304828212
1900-07-14,0.0,0.0,0.0
1900-07-15,0.0,1.6,0.13562540705819684
1900-07-16,0.0,0.0,0.0
1900-07-17,0.0,2.2,0.5268921881273916
1900-07-18,0.0,17.0,6.142052579917507
1900-07-19,-0.3,0.0,-0.041268157328196456
1900-07-20,0.0,0.0,0.0
1900-07-21,0.0,0.0,0.0
1900-07-22,0.0,0.0,0.0
1900-07-23,-0.3,3.5,0.506808488228728
1900-07-24,0.0,5.4,1.4266039625024838
1900-07-25,0.0,4.2,2.4723837776435973
1900-07-26,0.0,0.0,0.0
1900-07-27,0.0,11.0,1.8040570689835902
1900-07-28,0.0,0.0,0.0
1900-07-29,-0.3,3.4,0.37460443227827317
1900-07-30,0.0,24.7,6.260518178618219
1900-07-31,0.0,0.4,0.07382306527185091
1900-08-01,-0.3,0.3,-0.01085045837728391
1900-08-02,0.0,0.2,0.037349469190059555
1900-08-03,0.0,2.0,0.385777406338906
1900-08-04,0.0,27.5,4.549449098207368
1900-08-05,0.0,0.4,0.1203892709143445
1900-08-06,0.0,0.0,0.0
1900-08-07,0.0,0.0,0.0
1900-08-08,0.0,0.0,0.0
1900-08-09,-0.3,0.0,-0.06792926294149808
1900-08-10,0.0,8.8,2.012927073968404
1900-08-11,0.0,0.0,0.0
1900-08-12,-0.3,2.0,0.4910605349524641
1900-08-13,0.0,0.0,0.0
1900-08-14,-0.3,7.5,2.5085894922391794
1900-08-15,-0.3,0.0,-0.060325211953323694
1900-08-16,0.0,0.0,0.0
1900-08-17,0.0,2.7,0.34210879896416146
1900-08-18,0.0,0.5,0.09863310645799847
1900-08-19,0.0,0.0,0.0
1900-08-20,0.0,0.0,0.0
1900-08-21,0.0,2.0,0.3633550408186451
1900-08-22,0.0,2.0,0.4581155787652443
1900-08-23,-0.3,15.6,1.5277075244200717
1900-08-24,0.0,0.0,0.0
1900-08-25,0.0,19.5,1.6766717564324898
1900-08-26,4.9,21.1,11.778004614018222
1900-08-27,0.0,11.3,1.151714330559254
1900-08-28,0.0,2.0,0.5941892159427958
1900-08-29,0.0,0.0,0.0
1900-08-30,0.0,0.0,0.0
1900-08-31,0.0,13.2,1.864813029701021
1900-09-01,0.0,23.0,6.000220018112058
1900-09-02,0.0,29.1,7.7878366022642025
1900-09-03,0.0,1.5,0.2933684371854519
1900-09-04,0.0,0.4,0.05673633338240916
1900-09-05,0.0,1.0,0.13837887481430322
1900-09-06,0.0,4.0,0.36341521103140084
1900-09-07,0.0,2.7,0.2661488083195961
1900-09-08,0.0,16.9,7.223716812128499
1900-09-09,0.0,1.8,0.7868767055862462
1900-09-10,0.0,0.3,0.10359577732436304
1900-09-11,0.0,0.0,0.0
1900-09-12,0.0,0.9,0.06308096512014558
1900-09-13,0.0,0.0,0.0
1900-09-14,0.0,6.5,1.852665888706541
1900-09-15,0.0,0.0,0.0
1900-09-16,0.0,2.2,0.44736249344094337
1900-09-17,0.0,0.0,0.0
1900-09-18,0.0,2.2,0.3263524546777916
1900-09-19,0.0,0.4,0.1493474538184772
1900-09-20,0.0,58.6,8.705140980410372
1900-09-21,0.0,0.0,0.0
1900-09-22,0.0,0.0,0.0
1900-09-23,0.0,13.0,2.7041476827830997
1900-09-24,-0.3,0.0,-0.02737765443806886
1900-09-25,0.0,3.6,1.4713806548092896
1900-09-26,-0.3,0.0,-0.04680127860704683
1900-09-27,0.0,0.0,0.0
1900-09-28,-0.3,21.1,3.1684630360809227
1900-09-29,0.0,0.2,0.023875326540022546
1900-09-30,4.2,40.0,13.406388939698767
1900-10-01,0.0,10.9,3.9419918561064673
1900-10-02,0.0,14.6,2.548245620054185
1900-10-03,0.0,1.8,0.6536555014971843
1900-10-04,-0.3,6.4,0.6850996148164934
1900-10-05,0.0,5.4,0.5928186130121867
1900-10-06,0.0,0.0,0.0
1900-10-07,0.0,16.2,2.1450103493673334
1900-10-08,0.0,0.0,0.0
1900-10-09,0.0,0.0,0.0
1900-10-10,0.0,0.1,0.028085126216295248
1900-10-11,0.0,0.0,0.0
1900-10-12,0.0,24.0,3.860438836885745
1900-10-13,0.0,0.6,0.11095990616098494
1900-10-14,0.0,0.0,0.0
1900-10-15,0.0,12.0,2.3165271984493203
1900-10-16,0.0,28.2,9.704630170368313
1900-10-17,-0.3,0.0,-0.052560479557395706
1900-10-18,0.0,8.0,2.8985088005517814
1900-10-19,-0.3,8.0,2.127191363625362
1900-10-20,0.0,5.8,0.8319789487925354
1900-10-21,0.0,1.3,0.39674131061323076
1900-10-22,0.0,6.0,1.1052592849473049
1900-10-23,0.0,9.9,2.5075174792649575
1900-10-24,0.0,11.0,2.1191395786973026
1900-10-25,0.0,43.9,10.952763717506459
1900-10-26,-0.3,44.7,16.13522565824218
1900-10-27,0.0,0.0,0.0
1900-10-28,0.0,0.5,0.08709039321571034
1900-10-29,0.0,13.7,4.946389710743844
1900-10-30,0.0,27.6,0.051613384943109054
1900-10-31,0.0,6.6,1.476961476372492
1900-11-01,0.0,3.7,1.0439545651442614
1900-11-02,0.0,0.0,0.0
1900-11-03,0.0,38.0,9.335273000669453
1900-11-04,0.0,5.5,0.9043363000725048
1900-11-05,0.0,8.4,2.5319818198542814
1900-11-06,0.5,66.4,30.06638502675819
1900-11-07,-0.3,4.3,1.0139991847492487
1900-11-08,0.0,0.0,0.0
1900-11-09,0.0,0.8,0.21954205181969744
1900-11-10,0.0,13.8,2.8203997845419195
1900-11-11,-0.3,19.2,3.4702023816229097
1900-11-12,0.0,4.5,1.0029071709224027
1900-11-13,0.0,9.0,3.9365965535705576
1900-11-14,0.0,26.5,10.755091381203796
1900-11-15,0.0,0.5,0.08867146696030659
1900-11-16,0.0,21.0,8.416785676247986
1900-11-17,0.0,13.2,7.454283640992979
1900-11-18,-0.3,0.7,0.16122761308665845
1900-11-19,-0.3,15.2,3.099332875774693
1900-11-20,0.0,15.4,5.727010797477304
1900-11-21,-0.3,23.8,10.330818944274977
1900-11-22,-0.3,12.0,4.750488231840929
1900-11-23,0.0,16.8,6.606200241660606
1900-11-24,3.5,21.3,11.952835251079602
1900-11-25,3.9,12.0,7.393726720546295
1900-11-26,-0.3,12.0,3.1588348765576955
1900-11-27,0.7,36.2,25.169074793045336
1900-11-28,0.0,50.0,18.831828238853824
1900-11-29,1.0,39.3,18.150808085836587
1900-11-30,0.5,18.7,11.079257827733278
1900-12-01,0.0,11.8,3.7600989540642984
1900-12-02,0.2,24.5,13.121358791188136
1900-12-03,-0.3,14.4,4.592148566167054
1900-12-04,0.0,3.9,0.9396592461568914
1900-12-05,0.0,3.9,0.6495627908956083
1900-12-06,0.0,8.5,4.084692727095957
1900-12-07,0.0,1.5,0.33216256746307
1900-12-08,-0.3,8.0,2.2176075524187895
1900-12-09,0.0,3.2,0.8310352018771231
1900-12-10,0.0,0.0,0.0
1900-12-11,0.0,0.0,0.0
1900-12-12,0.0,0.0,0.0
1900-12-13,0.0,0.8,0.12616047679360995
1900-12-14,0.0,0.5,0.07917458174505103
1900-12-15,0.0,0.0,0.0
1900-12-16,0.0,0.0,0.0
1900-12-17,0.0,2.4,0.5910499308702405
1900-12-18,0.0,0.0,0.0
1900-12-19,0.0,0.0,0.0
1900-12-20,0.0,8.0,1.3094456795588865
1900-12-21,0.0,2.0,0.5770212019483129
1900-12-22,0.0,4.8,1.3146428342753143
1900-12-23,0.0,7.0,3.2512055733616476
1900-12-24,0.0,14.3,1.984195228350283
1900-12-25,0.0,0.0,0.0
1900-12-26,0.0,4.5,1.6028465332912873
1900-12-27,1.0,10.4,4.288490017581895
1900-12-28,0.0,2.6,1.0638502017932487
1900-12-29,3.2,25.4,10.229333742437095
1900-12-30,3.4,8.2,5.154975179441005
1900-12-31,-0.3,5.9,1.1802003283745244
1901-01-01,0.0,19.4,7.169455270341778
1901-01-02,0.0,7.4,2.3253795489099263
1901-01-03,0.0,0.0,0.0
1901-01-04,0.0,6.3,3.378412125297225
1901-01-05,-0.3,9.8,4.215507612718489
1901-01-06,0.0,50.2,4.238229336409326
1901-01-07,0.0,25.0,4.2787197674316095
1901-01-08,0.0,7.8,3.1119705728987435
1901-01-09,-0.3,16.8,3.5860322578848374
1901-01-10,2.2,20.0,13.01803148979025
1901-01-11,-0.3,3.2,1.6440584633831667
1901-01-12,0.0,5.4,1.0374824285231043
1901-01-13,0.0,7.5,1.265464571714216
1901-01-14,0.0,1.0,0.16410579900952604
1901-01-15,0.0,36.0,13.191339798994415
1901-01-16,0.0,18.9,7.483777435248588
1901-01-17,0.0,24.5,5.373531584564709
1901-01-18,0.0,5.2,1.8734053856437431
1901-01-19,0.0,33.0,7.820078297882944
1901-01-20,0.0,0.0,0.0
1901-01-21,0.0,3.1,0.3046370610302883
1901-01-22,0.0,0.0,0.0
1901-01-23,0.0,0.0,0.0
1901-01-24,0.0,0.0,0.0
1901-01-25,0.0,0.3,0.0422879270142319
1901-01-26,0.0,0.5,0.09323874595813329
1901-01-27,0.0,0.3,0.07831185815779153
1901-01-28,0.0,8.4,2.1914374891773427
1901-01-29,0.0,11.5,6.629639321349515
1901-01-30,0.0,31.1,11.399910718837248
1901-01-31,0.3,34.5,11.63265351058446
1901-02-01,-0.3,2.0,1.217983018525297
1901-02-02,2.2,12.6,6.320793096023241
1901-02-03,2.0,25.2,8.693342647346716
1901-02-04,6.0,31.7,14.780467064070768
1901-02-05,-0.3,12.5,6.419920655515771
1901-02-06,0.0,2.0,0.9812063524468604
1901-02-07,0.0,8.2,1.0584672859875839
1901-02-08,0.0,0.8,0.13508076308242625
1901-02-09,-0.3,0.0,-0.07138325389471144
1901-02-10,0.0,0.2,0.0312938023275482
1901-02-11,0.0,1.0,0.5432227249880055
1901-02-12,0.0,0.7,0.28797941638714925
1901-02-13,0.0,4.4,0.6451764019423526
1901-02-14,0.0,3.3,0.7567935543230515
1901-02-15,0.0,14.2,8.63183431719058
1901-02-16,0.0,1.3,0.28731851903918865
1901-02-17,0.0,2.4,0.43561881418647874
1901-02-18,-0.3,2.1,0.3803287016193776
1901-02-19,0.0,4.3,0.6672650948398718
1901-02-20,0.0,38.9,9.312603092695811
1901-02-21,0.0,6.6,2.426721041054989
1901-02-22,0.0,65.3,23.240811608170443
1901-02-23,0.0,0.3,0.04140900295433683
1901-02-24,0.3,12.0,3.940662194048487
1901-02-25,0.0,11.0,2.4750859602069353
1901-02-26,2.7,39.0,18.530667498804412
1901-02-27,0.0,39.0,8.61826649065871
1901-02-28,-0.3,13.0,5.571957492100439
1901-03-01,0.0,20.0,5.236824925163804
1901-03-02,0.0,13.5,1.9873602298156037
1901-03-03,0.0,6.4,2.6863522884284983
1901-03-04,0.0,2.5,0.8353380910391284
1901-03-05,0.0,0.5,0.13345840245121024
1901-03-06,0.0,3.5,0.814332768255535
1901-03-07,0.7,14.7,9.002393599377916
1901-03-08,7.1,22.3,11.051752102011477
1901-03-09,0.2,3.2,1.7488900092988717
1901-03-10,0.0,9.3,2.25652552057421
1901-03-11,0.0,12.5,10.65819433221349
1901-03-12,-0.3,1.4,0.1933239747834738
1901-03-13,0.0,26.5,16.137324864363443
1901-03-14,3.0,65.5,13.656685886915847
1901-03-15,-0.3,17.7,5.216016325667923
1901-03-16,0.0,11.8,1.4287519713844152
1901-03-17,1.8,34.9,12.57818719915197
1901-03-18,6.6,23.0,14.053598877272375
1901-03-19,1.8,14.8,7.498903311807512
1901-03-20,2.0,20.0,11.74224860011886
1901-03-21,3.0,33.8,10.673065232248184
1901-03-22,-0.3,11.0,3.340943615768163
1901-03-23,0.0,0.7,0.10638395358149211
1901-03-24,0.0,18.5,3.3634275103852143
1901-03-25,0.0,9.5,5.845979445153807
1901-03-26,0.1,43.7,16.91007521381342
1901-03-27,0.0,19.5,5.638434178575977
1901-03-28,0.0,10.8,3.3787430134464422
1901-03-29,0.0,11.0,2.284543639612533
1901-03-30,0.0,29.3,12.558837775979297
1901-03-31,12.5,27.9,21.06475550334899
1901-04-01,-0.3,35.0,14.44129730524305
1901-04-02,0.0,17.8,5.606767465213895
1901-04-03,0.0,0.4,0.11492245343256834
1901-04-04,0.0,1.0,0.14481526948753018
1901-04-05,0.0,0.0,0.0
1901-04-06,0.0,1.2,0.10887707393766273
1901-04-07,0.0,4.9,2.2363974600371876
1901-04-08,-0.3,0.7,0.07271402522972871
1901-04-09,0.0,1.3,0.17799451984080095
1901-04-10,0.0,8.6,1.0101782197891958
1901-04-11,0.4,21.9,10.958999544512945
1901-04-12,0.0,14.6,3.150429690634158
1901-04-13,0.0,3.2,0.8072587806093664
1901-04-14,0.0,0.0,0.0
1901-04-15,0.0,12.3,3.603762444412535
1901-04-16,0.0,70.5,14.323171763000241
1901-04-17,0.0,12.8,3.4144879226845006
1901-04-18,0.0,3.3,0.5523392025632005
1901-04-19,0.0,4.9,1.6704861301933491
1901-04-20,0.0,22.6,6.816511839964496
1901-04-21,1.0,22.6,15.398724284301236
1901-04-22,0.0,29.6,11.104998405367198
1901-04-23,0.0,3.9,1.863986934919787
1901-04-24,-0.3,8.0,2.700244944465277
1901-04-25,0.0,21.9,10.327871231002572
1901-04-26,0.0,48.9,13.01440224291359
1901-04-27,0.0,8.0,5.014902637702783
1901-04-28,0.0,3.2,0.6093182344126881
1901-04-29,0.0,0.0,0.0
1901-04-30,0.0,8.0,0.9403930459267877
1901-05-01,0.0,4.0,0.5843317871962634
1901-05-02,0.0,28.5,5.065516596406001
1901-05-03,0.0,2.3,0.39638651027234845
1901-05-04,0.0,5.5,1.6617184249634527
1901-05-05,0.0,16.4,6.868195233687135
1901-05-06,2.1,9.9,4.684789188330525
1901-05-07,-0.3,12.8,4.119234614376572
1901-05-08,0.0,23.5,9.74548401137458
1901-05-09,0.0,7.0,1.1021904330112164
1901-05-10,0.0,14.7,3.1055235496830136
1901-05-11,0.0,22.3,2.9040614891745036
1901-05-12,0.0,0.8,0.16173759124018589
1901-05-13,0.0,10.0,2.2835314683241643
1901-05-14,0.0,4.5,1.0035289378953423
1901-05-15,0.0,3.1,0.6108380705113101
1901-05-16,0.0,5.5,2.50930543736309
1901-05-17,0.0,6.1,1.8054242674727377
1901-05-18,0.0,2.4,1.0827478753906752
1901-05-19,0.0,0.0,0.0
1901-05-20,0.0,0.0,0.0
1901-05-21,0.0,0.0,0.0
1901-05-22,0.0,5.5,1.1254983699601249
1901-05-23,0.0,6.1,2.3164237757822677
1901-05-24,0.0,13.4,5.793675508215594
1901-05-25,1.5,23.9,10.106012896664456
1901-05-26,0.0,29.5,11.574236882384387
1901-05-27,0.0,25.0,7.375213751281476
1901-05-28,0.0,0.2,0.07676566692977799
1901-05-29,0.0,14.5,2.8048763636776397
1901-05-30,0.0,0.6,0.2438747089363343
1901-05-31,-0.3,11.6,1.9711054688817689
1901-06-01,0.0,0.0,0.0
1901-06-02,0.0,0.0,0.0
1901-06-03,0.0,12.0,5.07032523460789
1901-06-04,0.0,14.0,3.384849865118516
1901-06-05,0.0,0.0,0.0
1901-06-06,0.0,3.4,1.3339738575931357
1901-06-07,0.0,30.4,5.128640021216526
1901-06-08,0.0,0.9,0.2896017482580092
1901-06-09,0.0,0.0,0.0
1901-06-10,0.0,0.0,0.0
1901-06-11,0.0,5.4,0.8128110140488221
1901-06-12,0.0,5.0,0.8301989499350888
1901-06-13,-0.3,51.5,18.394135263645158
1901-06-14,0.0,35.2,20.560391692589068
1901-06-15,0.0,4.5,0.9454411615859046
1901-06-16,0.0,0.0,0.0
1901-06-17,0.0,0.0,0.0
1901-06-18,0.0,0.0,0.0
1901-06-19,0.0,0.0,0.0
1901-06-20,0.0,0.0,0.0
1901-06-21,0.0,0.0,0.0
1901-06-22,0.0,4.2,0.7115538327808979
1901-06-23,0.0,0.0,0.0
1901-06-24,0.0,0.0,0.0
1901-06-25,0.0,0.0,0.0
1901-06-26,0.0,0.4,0.04874400766685682
1901-06-27,0.0,1.4,0.3377054795513817
1901-06-28,0.1,32.0,9.076195073094926
1901-06-29,0.0,0.0,0.0
1901-06-30,0.0,11.6,1.7822758554951028
1901-07-01,0.0,0.0,0.0
1901-07-02,0.0,0.0,0.0
1901-07-03,-0.3,7.6,1.5847510942077023
1901-07-04,0.0,24.7,7.215736602355094
1901-07-05,0.0,0.0,0.0
1901-07-06,0.0,17.1,5.147878481001545
1901-07-07,-0.3,30.7,5.6915391247876315
1901-07-08,0.0,1.4,0.44971696850074383
1901-07-09,0.0,0.0,0.0
1901-07-10,0.0,9.4,2.0642680962172366
1901-07-11,0.0,7.6,2.836512500057859
1901-07-12,-0.3,1.2,0.12271692931453139
1901-07-13,0.0,0.5,0.057350051205212346
1901-07-14,0.0,0.0,0.0
1901-07-15,0.0,0.0,0.0
1901-07-16,0.0,2.0,0.3001807249453616
1901-07-17,0.0,2.0,0.41619590917206456
1901-07-18,0.0,0.5,0.07302746360425316
1901-07-19,0.0,6.0,2.2802727262526443
1901-07-20,0.0,8.1,3.364229770084168
1901-07-21,0.0,0.0,0.0
1901-07-22,0.0,0.5,0.21059008640955668
1901-07-23,0.0,0.1,0.033264932443609604
1901-07-24,0.0,2.0,0.21441380861337894
1901-07-25,0.0,0.0,0.0
1901-07-26,0.0,0.0,0.0
1901-07-27,-0.3,0.0,-0.05128153765274792
1901-07-28,0.0,8.5,1.7840010362817516
1901-07-29,-0.3,2.7,0.7621164472703401
1901-07-30,0.0,0.0,0.0
1901-07-31,0.0,28.0,5.413002036639719
1901-08-01,0.0,0.0,0.0
1901-08-02,0.0,8.8,1.8008882364828487
1901-08-03,0.0,2.7,0.5142745355820865
1901-08-04,0.0,0.0,0.0
1901-08-05,0.0,1.2,0.1592205847661357
1901-08-06,0.0,1.0,0.24820669414468752
1901-08-07,0.0,7.5,1.2016841235125308
1901-08-08,-0.3,0.0,-0.08093625084411023
1901-08-09,0.0,1.1,0.17053753388015433
1901-08-10,0.0,0.1,0.014630704807569282
1901-08-11,0.0,0.0,0.0
1901-08-12,0.0,0.3,0.04213890824047797
1901-08-13,-0.3,25.0,4.849713842081239
1901-08-14,0.0,0.0,0.0
1901-08-15,0.0,0.0,0.0
1901-08-16,0.0,31.7,6.997533870248356
1901-08-17,-0.3,20.0,1.7828267145392247
1901-08-18,0.0,18.5,3.7358726118706707
1901-08-19,0.0,2.7,0.5410146738011442
1901-08-20,0.0,2.2,1.185645718875677
1901-08-21,0.0,0.6,0.06500936464990649
1901-08-22,0.0,0.0,0.0
1901-08-23,0.0,0.0,0.0
1901-08-24,0.0,12.0,2.6878447900622318
1901-08-25,0.0,4.2,0.9672808892490589
1901-08-26,0.0,0.1,0.014179830068974232
1901-08-27,0.0,0.0,0.0
1901-08-28,0.0,0.0,0.0
1901-08-29,0.0,3.3,0.4892723349194928
1901-08-30,0.0,17.0,5.8528140242926865
1901-08-31,0.0,0.3,0.03295630271972194
1901-09-01,0.0,19.3,3.734678864680384
1901-09-02,-0.3,14.6,2.1089155519976823
